epoch (ms),time (01:00),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1696867050623,2023-10-09T15:57:30.623000,0.0,-0.011,0.988,-0.015
1696867050703,2023-10-09T15:57:30.703000,0.08,-0.006,0.943,-0.034
1696867050783,2023-10-09T15:57:30.783000,0.16,-0.006,0.952,-0.034
1696867050863,2023-10-09T15:57:30.863000,0.24,0.0,0.991,-0.041
1696867050943,2023-10-09T15:57:30.943000,0.32,0.002,0.998,-0.043
1696867051023,2023-10-09T15:57:31.023000,0.4,-0.008,0.975,-0.04
1696867051103,2023-10-09T15:57:31.103000,0.48,-0.019,0.947,-0.036
1696867051183,2023-10-09T15:57:31.183000,0.56,-0.009,0.954,-0.047
1696867051263,2023-10-09T15:57:31.263000,0.64,-0.013,0.943,-0.027
1696867051343,2023-10-09T15:57:31.343000,0.72,-0.012,0.895,-0.052
1696867051423,2023-10-09T15:57:31.423000,0.8,-0.001,1.291,-0.162
1696867051503,2023-10-09T15:57:31.503000,0.88,-0.107,1.778,-0.21
1696867051583,2023-10-09T15:57:31.583000,0.96,-0.128,1.41,-0.219
1696867051663,2023-10-09T15:57:31.663000,1.04,-0.1,0.949,-0.169
1696867051743,2023-10-09T15:57:31.743000,1.12,-0.161,0.819,-0.144
1696867051823,2023-10-09T15:57:31.823000,1.2,-0.206,0.769,-0.146
1696867051903,2023-10-09T15:57:31.903000,1.28,-0.226,0.765,-0.153
1696867051983,2023-10-09T15:57:31.983000,1.36,-0.246,0.767,-0.102
1696867052063,2023-10-09T15:57:32.063000,1.44,-0.281,0.762,-0.061
1696867052143,2023-10-09T15:57:32.143000,1.52,-0.254,0.792,-0.085
1696867052223,2023-10-09T15:57:32.223000,1.6,-0.23,0.8,-0.027
1696867052303,2023-10-09T15:57:32.303000,1.68,-0.162,0.758,-0.055
1696867052383,2023-10-09T15:57:32.383000,1.76,-0.14,0.722,-0.097
1696867052463,2023-10-09T15:57:32.463000,1.84,-0.167,0.784,-0.113
1696867052543,2023-10-09T15:57:32.543000,1.92,-0.161,0.796,-0.2
1696867052623,2023-10-09T15:57:32.623000,2.0,-0.182,0.702,-0.16
1696867052703,2023-10-09T15:57:32.703000,2.08,-0.21,0.737,-0.23
1696867052783,2023-10-09T15:57:32.783000,2.16,-0.221,0.771,-0.272
1696867052863,2023-10-09T15:57:32.863000,2.24,-0.242,0.796,-0.228
1696867052943,2023-10-09T15:57:32.943000,2.32,-0.238,0.839,-0.191
1696867053023,2023-10-09T15:57:33.023000,2.4,-0.222,0.88,-0.14
1696867053103,2023-10-09T15:57:33.103000,2.48,-0.229,0.974,-0.036
1696867053183,2023-10-09T15:57:33.183000,2.56,-0.224,1.135,-0.021
1696867053263,2023-10-09T15:57:33.263000,2.64,-0.188,1.286,-0.091
1696867053343,2023-10-09T15:57:33.343000,2.72,-0.1,1.246,-0.053
1696867053423,2023-10-09T15:57:33.423000,2.8,-0.049,1.203,0.015
1696867053503,2023-10-09T15:57:33.503000,2.88,-0.032,1.208,0.043
1696867053583,2023-10-09T15:57:33.583000,2.96,-0.041,1.375,0.118
1696867053663,2023-10-09T15:57:33.663000,3.04,-0.161,1.594,-0.049
1696867053743,2023-10-09T15:57:33.743000,3.12,-0.193,1.249,-0.031
1696867053823,2023-10-09T15:57:33.823000,3.2,-0.241,0.975,-0.029
1696867053903,2023-10-09T15:57:33.903000,3.28,-0.262,0.867,-0.09
1696867053983,2023-10-09T15:57:33.983000,3.36,-0.276,0.789,-0.115
1696867054063,2023-10-09T15:57:34.063000,3.44,-0.274,0.869,-0.217
1696867054143,2023-10-09T15:57:34.143000,3.52,-0.244,0.805,-0.147
1696867054223,2023-10-09T15:57:34.223000,3.6,-0.229,0.783,-0.112
1696867054303,2023-10-09T15:57:34.303000,3.68,-0.159,0.661,-0.072
1696867054383,2023-10-09T15:57:34.383000,3.76,-0.11,0.549,-0.091
1696867054463,2023-10-09T15:57:34.463000,3.84,-0.13,0.7,-0.1
1696867054543,2023-10-09T15:57:34.543000,3.92,-0.128,0.815,-0.094
1696867054623,2023-10-09T15:57:34.623000,4.0,-0.121,0.768,-0.108
1696867054703,2023-10-09T15:57:34.703000,4.08,-0.165,0.705,-0.115
1696867054783,2023-10-09T15:57:34.783000,4.16,-0.2,0.741,-0.173
1696867054863,2023-10-09T15:57:34.863000,4.24,-0.215,0.773,-0.239
1696867054943,2023-10-09T15:57:34.943000,4.32,-0.246,0.798,-0.208
1696867055023,2023-10-09T15:57:35.023000,4.4,-0.196,0.896,-0.221
