epoch (ms),time (01:00),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1697476889247,2023-10-16T17:21:29.247000,0.0,2.073,-1.524,-1.159
1697476889287,2023-10-16T17:21:29.287000,0.04,1.463,-1.829,-1.037
1697476889327,2023-10-16T17:21:29.327000,0.08,-0.061,-1.768,-0.915
1697476889367,2023-10-16T17:21:29.367000,0.12,1.707,-1.402,0.061
1697476889407,2023-10-16T17:21:29.407000,0.16,2.317,-4.085,1.463
1697476889447,2023-10-16T17:21:29.447000,0.2,1.341,-3.354,0.732
1697476889487,2023-10-16T17:21:29.487000,0.24,0.0,-0.366,0.671
1697476889527,2023-10-16T17:21:29.527000,0.28,-0.061,-0.854,0.061
1697476889567,2023-10-16T17:21:29.567000,0.32,0.183,-0.732,0.488
1697476889607,2023-10-16T17:21:29.607000,0.36,1.159,-2.805,1.22
1697476889647,2023-10-16T17:21:29.647000,0.4,0.854,-1.159,-0.671
1697476889687,2023-10-16T17:21:29.687000,0.44,0.915,-1.098,-0.366
1697476889727,2023-10-16T17:21:29.727000,0.48,1.159,-3.11,2.012
1697476889767,2023-10-16T17:21:29.767000,0.52,1.098,-1.037,0.671
1697476889807,2023-10-16T17:21:29.807000,0.56,0.244,-1.89,1.646
1697476889847,2023-10-16T17:21:29.847000,0.6,0.976,-2.195,2.5
1697476889887,2023-10-16T17:21:29.887000,0.64,0.0,-0.488,1.585
1697476889927,2023-10-16T17:21:29.927000,0.68,-0.488,0.732,-0.854
1697476889967,2023-10-16T17:21:29.967000,0.72,-0.305,-0.854,-0.061
1697476890007,2023-10-16T17:21:30.007000,0.76,0.549,-2.256,1.098
1697476890047,2023-10-16T17:21:30.047000,0.8,2.439,-2.561,-0.183
1697476890087,2023-10-16T17:21:30.087000,0.84,1.22,-2.927,1.159
1697476890127,2023-10-16T17:21:30.127000,0.88,0.854,-1.707,0.427
1697476890167,2023-10-16T17:21:30.167000,0.92,0.732,-2.073,0.488
1697476890207,2023-10-16T17:21:30.207000,0.96,1.22,-1.646,0.976
1697476890247,2023-10-16T17:21:30.247000,1.0,0.122,-1.402,1.098
1697476890287,2023-10-16T17:21:30.287000,1.04,-0.915,0.671,0.244
1697476890327,2023-10-16T17:21:30.327000,1.08,-0.488,-0.366,0.244
1697476890367,2023-10-16T17:21:30.367000,1.12,0.793,-1.585,0.0
1697476890407,2023-10-16T17:21:30.407000,1.16,1.159,-2.5,-0.122
1697476890447,2023-10-16T17:21:30.447000,1.2,1.28,-1.402,-0.61
1697476890487,2023-10-16T17:21:30.487000,1.24,0.61,-1.646,-0.183
1697476890527,2023-10-16T17:21:30.527000,1.28,0.854,-2.012,0.244
1697476890567,2023-10-16T17:21:30.567000,1.32,0.61,-1.463,-0.061
1697476890607,2023-10-16T17:21:30.607000,1.36,0.854,-2.195,0.305
1697476890647,2023-10-16T17:21:30.647000,1.4,1.402,-2.683,0.427
1697476890687,2023-10-16T17:21:30.687000,1.44,0.793,-2.073,0.061
1697476890727,2023-10-16T17:21:30.727000,1.48,1.463,-1.585,-0.915
1697476890767,2023-10-16T17:21:30.767000,1.52,2.134,-3.415,-0.122
1697476890807,2023-10-16T17:21:30.807000,1.56,1.341,-1.89,-0.732
1697476890847,2023-10-16T17:21:30.847000,1.6,0.549,-1.768,-0.366
1697476890887,2023-10-16T17:21:30.887000,1.64,0.793,-1.951,0.244
1697476890927,2023-10-16T17:21:30.927000,1.68,1.098,-1.28,0.61
1697476890967,2023-10-16T17:21:30.967000,1.72,0.0,-0.427,0.061
1697476891007,2023-10-16T17:21:31.007000,1.76,1.037,-0.061,-0.793
1697476891047,2023-10-16T17:21:31.047000,1.8,2.988,-1.89,-0.244
1697476891087,2023-10-16T17:21:31.087000,1.84,4.268,-2.805,-0.549
1697476891127,2023-10-16T17:21:31.127000,1.88,6.402,-0.671,-5.244
1697476891167,2023-10-16T17:21:31.167000,1.92,10.0,-1.768,-7.866
1697476891207,2023-10-16T17:21:31.207000,1.96,12.622,-3.963,-9.329
1697476891247,2023-10-16T17:21:31.247000,2.0,16.707,-6.037,-11.037
1697476891287,2023-10-16T17:21:31.287000,2.04,19.512,-4.085,-12.622
1697476891327,2023-10-16T17:21:31.327000,2.08,22.866,-7.317,-8.902
1697476891367,2023-10-16T17:21:31.367000,2.12,22.439,-1.768,-12.927
1697476891407,2023-10-16T17:21:31.407000,2.16,22.805,0.671,-19.268
1697476891447,2023-10-16T17:21:31.447000,2.2,19.878,-0.793,-16.159
1697476891487,2023-10-16T17:21:31.487000,2.24,20.549,0.671,-14.573
1697476891527,2023-10-16T17:21:31.527000,2.28,20.427,-3.841,-7.195
1697476891567,2023-10-16T17:21:31.567000,2.32,20.488,-3.354,-3.171
1697476891607,2023-10-16T17:21:31.607000,2.36,17.866,-8.415,-1.22
1697476891647,2023-10-16T17:21:31.647000,2.4,14.695,-3.11,-4.451
1697476891687,2023-10-16T17:21:31.687000,2.44,12.744,-8.537,0.488
1697476891727,2023-10-16T17:21:31.727000,2.48,10.183,-7.5,2.5
1697476891767,2023-10-16T17:21:31.767000,2.52,5.915,-6.463,4.878
1697476891807,2023-10-16T17:21:31.807000,2.56,0.366,-6.585,3.902
1697476891847,2023-10-16T17:21:31.847000,2.6,-4.573,-7.866,6.28
1697476891887,2023-10-16T17:21:31.887000,2.64,-8.598,-8.598,13.293
1697476891927,2023-10-16T17:21:31.927000,2.68,-8.354,-11.829,13.659
1697476891967,2023-10-16T17:21:31.967000,2.72,-13.841,-8.902,12.378
1697476892007,2023-10-16T17:21:32.007000,2.76,-14.512,-12.439,11.89
1697476892047,2023-10-16T17:21:32.047000,2.8,-14.512,-14.451,11.707
1697476892087,2023-10-16T17:21:32.087000,2.84,-16.646,-9.207,12.195
1697476892127,2023-10-16T17:21:32.127000,2.88,-15.366,-7.683,10.854
1697476892167,2023-10-16T17:21:32.167000,2.92,-15.915,-9.695,12.805
1697476892207,2023-10-16T17:21:32.207000,2.96,-11.524,-9.512,9.512
1697476892247,2023-10-16T17:21:32.247000,3.0,-11.402,-4.207,2.317
1697476892287,2023-10-16T17:21:32.287000,3.04,-8.841,2.134,-5.366
1697476892327,2023-10-16T17:21:32.327000,3.08,-5.183,1.28,-9.146
1697476892367,2023-10-16T17:21:32.367000,3.12,1.037,-5.0,-7.012
1697476892407,2023-10-16T17:21:32.407000,3.16,4.39,-9.39,-0.671
1697476892447,2023-10-16T17:21:32.447000,3.2,7.012,-6.463,0.122
1697476892487,2023-10-16T17:21:32.487000,3.24,7.805,0.183,-6.89
1697476892527,2023-10-16T17:21:32.527000,3.28,14.207,4.39,-18.72
1697476892567,2023-10-16T17:21:32.567000,3.32,20.61,10.732,-23.232
1697476892607,2023-10-16T17:21:32.607000,3.36,25.671,9.207,-21.463
1697476892647,2023-10-16T17:21:32.647000,3.4,20.0,10.61,-22.866
1697476892687,2023-10-16T17:21:32.687000,3.44,10.915,14.695,-23.049
1697476892727,2023-10-16T17:21:32.727000,3.48,4.695,10.122,-13.841
1697476892767,2023-10-16T17:21:32.767000,3.52,-2.988,9.085,-2.805
1697476892807,2023-10-16T17:21:32.807000,3.56,-8.354,0.122,4.634
1697476892847,2023-10-16T17:21:32.847000,3.6,-17.988,2.439,14.939
1697476892887,2023-10-16T17:21:32.887000,3.64,-30.61,3.902,20.061
1697476892927,2023-10-16T17:21:32.927000,3.68,-42.195,8.841,28.232
1697476892967,2023-10-16T17:21:32.967000,3.72,-47.195,15.854,35.732
1697476893007,2023-10-16T17:21:33.007000,3.76,-45.0,18.476,31.585
1697476893047,2023-10-16T17:21:33.047000,3.8,-28.11,13.11,16.951
1697476893087,2023-10-16T17:21:33.087000,3.84,-17.744,2.012,15.732
1697476893127,2023-10-16T17:21:33.127000,3.88,-8.415,-13.902,14.146
1697476893167,2023-10-16T17:21:33.167000,3.92,6.524,-23.598,4.39
1697476893207,2023-10-16T17:21:33.207000,3.96,4.085,-6.098,-1.524
1697476893247,2023-10-16T17:21:33.247000,4.0,4.573,-0.244,-2.134
1697476893287,2023-10-16T17:21:33.287000,4.04,9.024,-6.098,0.61
1697476893327,2023-10-16T17:21:33.327000,4.08,6.89,-10.976,4.878
1697476893367,2023-10-16T17:21:33.367000,4.12,5.0,-2.439,-2.256
1697476893407,2023-10-16T17:21:33.407000,4.16,3.78,-2.134,-1.951
1697476893447,2023-10-16T17:21:33.447000,4.2,5.183,-2.683,1.585
1697476893487,2023-10-16T17:21:33.487000,4.24,4.756,-7.317,4.024
1697476893527,2023-10-16T17:21:33.527000,4.28,-0.732,-0.732,-0.183
1697476893567,2023-10-16T17:21:33.567000,4.32,-1.341,4.085,-5.061
1697476893607,2023-10-16T17:21:33.607000,4.36,-1.28,3.11,-1.585
1697476893647,2023-10-16T17:21:33.647000,4.4,3.659,-1.768,-9.39
1697476893687,2023-10-16T17:21:33.687000,4.44,10.061,-1.646,-11.89
1697476893727,2023-10-16T17:21:33.727000,4.48,19.146,-3.171,-13.171
1697476893767,2023-10-16T17:21:33.767000,4.52,25.427,-5.183,-11.829
1697476893807,2023-10-16T17:21:33.807000,4.56,34.207,0.0,-18.232
1697476893847,2023-10-16T17:21:33.847000,4.6,32.683,5.61,-12.927
1697476893887,2023-10-16T17:21:33.887000,4.64,30.122,3.598,-14.085
1697476893927,2023-10-16T17:21:33.927000,4.68,29.329,-1.037,-10.244
1697476893967,2023-10-16T17:21:33.967000,4.72,23.963,-3.354,-1.707
1697476894007,2023-10-16T17:21:34.007000,4.76,17.073,-5.0,-3.049
1697476894047,2023-10-16T17:21:34.047000,4.8,9.512,-4.756,-0.549
1697476894087,2023-10-16T17:21:34.087000,4.84,6.098,-6.28,0.427
1697476894127,2023-10-16T17:21:34.127000,4.88,2.439,-6.951,3.963
1697476894167,2023-10-16T17:21:34.167000,4.92,-4.39,-8.72,2.927
1697476894207,2023-10-16T17:21:34.207000,4.96,-10.61,-11.524,3.841
1697476894247,2023-10-16T17:21:34.247000,5.0,-21.037,-8.049,2.866
1697476894287,2023-10-16T17:21:34.287000,5.04,-14.329,-16.707,17.744
1697476894327,2023-10-16T17:21:34.327000,5.08,-11.402,-14.512,22.805
1697476894367,2023-10-16T17:21:34.367000,5.12,-13.841,-13.049,16.402
1697476894407,2023-10-16T17:21:34.407000,5.16,-21.585,-10.0,15.183
1697476894447,2023-10-16T17:21:34.447000,5.2,-18.72,-8.72,15.061
1697476894487,2023-10-16T17:21:34.487000,5.24,-11.646,-2.317,2.561
1697476894527,2023-10-16T17:21:34.527000,5.28,-1.951,-1.463,-7.073
1697476894567,2023-10-16T17:21:34.567000,5.32,5.915,0.305,-3.049
1697476894607,2023-10-16T17:21:34.607000,5.36,8.354,-2.317,-3.537
1697476894647,2023-10-16T17:21:34.647000,5.4,2.378,-5.671,-3.598
1697476894687,2023-10-16T17:21:34.687000,5.44,1.524,-6.829,-3.598
1697476894727,2023-10-16T17:21:34.727000,5.48,4.756,-3.049,-5.305
1697476894767,2023-10-16T17:21:34.767000,5.52,-0.61,7.073,-11.707
1697476894807,2023-10-16T17:21:34.807000,5.56,6.707,7.927,-22.5
1697476894847,2023-10-16T17:21:34.847000,5.6,15.732,3.659,-23.963
1697476894887,2023-10-16T17:21:34.887000,5.64,18.293,6.89,-22.012
1697476894927,2023-10-16T17:21:34.927000,5.68,11.829,10.793,-18.232
1697476894967,2023-10-16T17:21:34.967000,5.72,7.683,11.098,-11.28
1697476895007,2023-10-16T17:21:35.007000,5.76,-0.244,5.244,-7.073
1697476895047,2023-10-16T17:21:35.047000,5.8,-8.354,-0.488,2.073
1697476895087,2023-10-16T17:21:35.087000,5.84,-17.439,6.22,9.573
1697476895127,2023-10-16T17:21:35.127000,5.88,-24.634,5.549,13.902
1697476895167,2023-10-16T17:21:35.167000,5.92,-35.549,5.488,19.756
1697476895207,2023-10-16T17:21:35.207000,5.96,-46.585,-7.683,36.402
1697476895247,2023-10-16T17:21:35.247000,6.0,-45.976,-22.805,50.61
1697476895287,2023-10-16T17:21:35.287000,6.04,-36.89,1.22,28.537
1697476895327,2023-10-16T17:21:35.327000,6.08,-20.61,6.89,11.829
1697476895367,2023-10-16T17:21:35.367000,6.12,-2.622,-14.878,18.171
