epoch (ms),time (01:00),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1696864208351,2023-10-09T15:10:08.351000,0.0,0.122,-5.488,-3.841
1696864208391,2023-10-09T15:10:08.391000,0.04,2.195,-9.695,-0.61
1696864208431,2023-10-09T15:10:08.431000,0.08,2.622,-8.11,-4.024
1696864208471,2023-10-09T15:10:08.471000,0.12,1.951,-4.695,-4.634
1696864208511,2023-10-09T15:10:08.511000,0.16,1.524,-2.561,-2.5
1696864208551,2023-10-09T15:10:08.551000,0.2,1.402,-3.171,-2.561
1696864208591,2023-10-09T15:10:08.591000,0.24,1.707,-5.366,0.915
1696864208631,2023-10-09T15:10:08.631000,0.28,0.0,-3.232,-2.988
1696864208671,2023-10-09T15:10:08.671000,0.32,2.683,-4.146,-1.22
1696864208711,2023-10-09T15:10:08.711000,0.36,2.866,-3.841,-1.28
1696864208751,2023-10-09T15:10:08.751000,0.4,1.524,0.61,-3.171
1696864208791,2023-10-09T15:10:08.791000,0.44,3.902,0.061,-5.61
1696864208831,2023-10-09T15:10:08.831000,0.48,6.28,-4.207,-6.768
1696864208871,2023-10-09T15:10:08.871000,0.52,8.72,-4.146,-7.134
1696864208911,2023-10-09T15:10:08.911000,0.56,8.537,1.159,-14.268
1696864208951,2023-10-09T15:10:08.951000,0.6,10.915,-2.988,-12.683
1696864208991,2023-10-09T15:10:08.991000,0.64,13.171,-3.963,-15.061
1696864209031,2023-10-09T15:10:09.031000,0.68,16.707,-5.549,-11.768
1696864209071,2023-10-09T15:10:09.071000,0.72,21.585,-10.0,-8.598
1696864209111,2023-10-09T15:10:09.111000,0.76,19.207,-0.915,-15.976
1696864209151,2023-10-09T15:10:09.151000,0.8,13.11,-4.146,-16.159
1696864209191,2023-10-09T15:10:09.191000,0.84,12.195,-1.524,-12.683
1696864209231,2023-10-09T15:10:09.231000,0.88,20.671,-13.049,-8.963
1696864209271,2023-10-09T15:10:09.271000,0.92,14.939,-15.61,1.402
1696864209311,2023-10-09T15:10:09.311000,0.96,11.28,-8.72,3.537
1696864209351,2023-10-09T15:10:09.351000,1.0,3.72,-14.39,-4.634
1696864209391,2023-10-09T15:10:09.391000,1.04,-12.134,-7.5,-6.524
1696864209431,2023-10-09T15:10:09.431000,1.08,-1.341,-14.695,-2.744
1696864209471,2023-10-09T15:10:09.471000,1.12,-2.866,-14.939,9.512
1696864209511,2023-10-09T15:10:09.511000,1.16,2.866,-12.256,9.939
1696864209551,2023-10-09T15:10:09.551000,1.2,0.0,-14.146,8.72
1696864209591,2023-10-09T15:10:09.591000,1.24,-6.402,-13.598,14.451
1696864209631,2023-10-09T15:10:09.631000,1.28,2.5,-18.902,16.768
1696864209671,2023-10-09T15:10:09.671000,1.32,-7.561,-16.524,24.817
1696864209711,2023-10-09T15:10:09.711000,1.36,-19.268,-12.744,19.939
1696864209751,2023-10-09T15:10:09.751000,1.4,-16.585,-10.793,5.305
1696864209791,2023-10-09T15:10:09.791000,1.44,-10.915,-5.793,-3.659
1696864209831,2023-10-09T15:10:09.831000,1.48,0.0,4.695,-13.354
1696864209871,2023-10-09T15:10:09.871000,1.52,0.427,10.244,-20.915
1696864209911,2023-10-09T15:10:09.911000,1.56,-4.268,8.354,-28.963
1696864209951,2023-10-09T15:10:09.951000,1.6,-8.415,8.232,-22.378
1696864209991,2023-10-09T15:10:09.991000,1.64,-10.183,10.061,-16.463
1696864210031,2023-10-09T15:10:10.031000,1.68,-10.488,15.244,-19.146
1696864210071,2023-10-09T15:10:10.071000,1.72,-2.5,15.122,-12.805
1696864210111,2023-10-09T15:10:10.111000,1.76,11.098,9.939,-7.805
1696864210151,2023-10-09T15:10:10.151000,1.8,17.439,5.061,-4.268
1696864210191,2023-10-09T15:10:10.191000,1.84,15.305,4.268,2.744
1696864210231,2023-10-09T15:10:10.231000,1.88,12.805,5.915,6.707
1696864210271,2023-10-09T15:10:10.271000,1.92,5.0,7.012,-0.488
1696864210311,2023-10-09T15:10:10.311000,1.96,2.012,0.61,2.256
1696864210351,2023-10-09T15:10:10.351000,2.0,-2.622,0.427,2.378
1696864210391,2023-10-09T15:10:10.391000,2.04,-9.146,0.793,2.744
1696864210431,2023-10-09T15:10:10.431000,2.08,-4.268,1.22,9.39
1696864210471,2023-10-09T15:10:10.471000,2.12,-6.098,4.451,2.805
1696864210511,2023-10-09T15:10:10.511000,2.16,3.171,-5.427,15.61
1696864210551,2023-10-09T15:10:10.551000,2.2,1.22,-4.024,14.268
1696864210591,2023-10-09T15:10:10.591000,2.24,-6.037,-0.122,10.427
1696864210631,2023-10-09T15:10:10.631000,2.28,-4.695,-2.805,16.402
1696864210671,2023-10-09T15:10:10.671000,2.32,-6.585,-0.183,18.902
1696864210711,2023-10-09T15:10:10.711000,2.36,-6.402,-0.183,20.671
