epoch (ms),time (01:00),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1696866163444,2023-10-09T15:42:43.444000,0.0,-6.768,5.427,-0.61
1696866163484,2023-10-09T15:42:43.484000,0.04,-7.317,4.329,-2.5
1696866163524,2023-10-09T15:42:43.524000,0.08,-6.037,-1.22,1.037
1696866163564,2023-10-09T15:42:43.564000,0.12,2.927,-11.463,2.927
1696866163604,2023-10-09T15:42:43.604000,0.16,8.415,-9.695,3.049
1696866163644,2023-10-09T15:42:43.644000,0.2,-3.354,0.549,5.488
1696866163684,2023-10-09T15:42:43.684000,0.24,-21.524,13.354,-1.646
1696866163724,2023-10-09T15:42:43.724000,0.28,-31.22,19.878,-10.366
1696866163764,2023-10-09T15:42:43.764000,0.32,-21.768,-3.78,-7.5
1696866163804,2023-10-09T15:42:43.804000,0.36,8.171,-17.805,0.183
1696866163844,2023-10-09T15:42:43.844000,0.4,16.768,-21.402,6.89
1696866163884,2023-10-09T15:42:43.884000,0.44,-1.098,-11.28,8.354
1696866163924,2023-10-09T15:42:43.924000,0.48,-3.232,-1.646,0.427
1696866163964,2023-10-09T15:42:43.964000,0.52,-4.024,4.573,-2.134
1696866164004,2023-10-09T15:42:44.004000,0.56,4.207,2.683,-3.598
1696866164044,2023-10-09T15:42:44.044000,0.6,15.549,3.11,-1.28
1696866164084,2023-10-09T15:42:44.084000,0.64,18.354,1.098,4.451
1696866164124,2023-10-09T15:42:44.124000,0.68,7.5,-6.463,10.854
1696866164164,2023-10-09T15:42:44.164000,0.72,-14.634,-14.268,11.341
1696866164204,2023-10-09T15:42:44.204000,0.76,-47.561,-27.317,-5.366
1696866164244,2023-10-09T15:42:44.244000,0.8,-52.622,-33.049,4.939
1696866164284,2023-10-09T15:42:44.284000,0.84,-6.707,-6.098,13.415
1696866164324,2023-10-09T15:42:44.324000,0.88,45.366,30.854,-10.671
1696866164364,2023-10-09T15:42:44.364000,0.92,83.476,49.695,-43.293
1696866164404,2023-10-09T15:42:44.404000,0.96,133.841,69.756,-63.354
1696866164444,2023-10-09T15:42:44.444000,1.0,128.537,65.976,-55.976
1696866164484,2023-10-09T15:42:44.484000,1.04,72.683,6.28,-64.695
1696866164524,2023-10-09T15:42:44.524000,1.08,29.451,-20.0,-65.366
1696866164564,2023-10-09T15:42:44.564000,1.12,14.329,12.927,-39.451
1696866164604,2023-10-09T15:42:44.604000,1.16,13.902,32.5,-21.341
1696866164644,2023-10-09T15:42:44.644000,1.2,8.72,24.634,-0.549
1696866164684,2023-10-09T15:42:44.684000,1.24,2.195,31.951,-7.805
1696866164724,2023-10-09T15:42:44.724000,1.28,4.695,0.183,4.39
1696866164764,2023-10-09T15:42:44.764000,1.32,1.89,-53.049,5.427
1696866164804,2023-10-09T15:42:44.804000,1.36,-2.5,7.439,1.585
1696866164844,2023-10-09T15:42:44.844000,1.4,-20.0,-9.451,13.11
1696866164884,2023-10-09T15:42:44.884000,1.44,-45.976,-23.72,2.256
1696866164924,2023-10-09T15:42:44.924000,1.48,-64.085,-2.378,9.329
1696866164964,2023-10-09T15:42:44.964000,1.52,-73.72,4.207,7.805
1696866165004,2023-10-09T15:42:45.004000,1.56,-90.793,-5.732,13.537
1696866165044,2023-10-09T15:42:45.044000,1.6,-105.305,-21.524,23.415
1696866165084,2023-10-09T15:42:45.084000,1.64,-81.463,-6.524,39.817
1696866165124,2023-10-09T15:42:45.124000,1.68,-70.671,7.317,47.622
1696866165164,2023-10-09T15:42:45.164000,1.72,-19.695,-9.573,61.28
1696866165204,2023-10-09T15:42:45.204000,1.76,35.305,-14.329,62.317
1696866165244,2023-10-09T15:42:45.244000,1.8,29.878,-47.134,38.232
1696866165284,2023-10-09T15:42:45.284000,1.84,-1.341,-6.341,13.963
1696866165324,2023-10-09T15:42:45.324000,1.88,-1.768,13.415,2.073
1696866165364,2023-10-09T15:42:45.364000,1.92,11.28,-6.159,5.793
