epoch (ms),time (01:00),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1697205937531,2023-10-13T14:05:37.531000,0.0,-0.015,-0.938,0.052
1697205937611,2023-10-13T14:05:37.611000,0.08,-0.031,-0.979,0.017
1697205937691,2023-10-13T14:05:37.691000,0.16,-0.036,-1.036,-0.042
1697205937771,2023-10-13T14:05:37.771000,0.24,-0.021,-1.044,-0.023
1697205937851,2023-10-13T14:05:37.851000,0.32,-0.021,-1.053,-0.04
1697205937931,2023-10-13T14:05:37.931000,0.4,-0.021,-1.062,-0.055
1697205938011,2023-10-13T14:05:38.011000,0.48,-0.037,-1.068,-0.076
1697205938091,2023-10-13T14:05:38.091000,0.56,-0.012,-1.057,-0.031
1697205938171,2023-10-13T14:05:38.171000,0.64,-0.024,-1.088,-0.068
1697205938251,2023-10-13T14:05:38.251000,0.72,-0.041,-1.161,-0.059
1697205938331,2023-10-13T14:05:38.331000,0.8,-0.041,-1.274,-0.1
1697205938411,2023-10-13T14:05:38.411000,0.88,-0.046,-1.404,-0.087
1697205938491,2023-10-13T14:05:38.491000,0.96,-0.02,-1.501,-0.081
1697205938571,2023-10-13T14:05:38.571000,1.04,0.001,-1.497,-0.042
1697205938651,2023-10-13T14:05:38.651000,1.12,0.051,-1.379,0.021
1697205938731,2023-10-13T14:05:38.731000,1.2,0.161,-1.142,0.108
1697205938811,2023-10-13T14:05:38.811000,1.28,0.2,-0.866,0.208
1697205938891,2023-10-13T14:05:38.891000,1.36,0.152,-0.515,0.126
1697205938971,2023-10-13T14:05:38.971000,1.44,0.076,-0.124,0.12
1697205939051,2023-10-13T14:05:39.051000,1.52,0.041,-0.154,0.164
1697205939131,2023-10-13T14:05:39.131000,1.6,0.117,-0.616,0.138
1697205939211,2023-10-13T14:05:39.211000,1.68,0.193,-1.021,0.271
1697205939291,2023-10-13T14:05:39.291000,1.76,0.096,-1.177,0.238
1697205939371,2023-10-13T14:05:39.371000,1.84,0.015,-1.215,0.08
1697205939451,2023-10-13T14:05:39.451000,1.92,0.009,-1.122,0.054
1697205939531,2023-10-13T14:05:39.531000,2.0,0.026,-1.081,0.036
1697205939611,2023-10-13T14:05:39.611000,2.08,-0.028,-1.072,0.032
1697205939691,2023-10-13T14:05:39.691000,2.16,-0.039,-1.18,-0.024
1697205939771,2023-10-13T14:05:39.771000,2.24,-0.042,-1.371,-0.021
1697205939851,2023-10-13T14:05:39.851000,2.32,-0.048,-1.523,-0.049
1697205939931,2023-10-13T14:05:39.931000,2.4,-0.041,-1.507,-0.023
1697205940011,2023-10-13T14:05:40.011000,2.48,-0.021,-1.366,-0.012
1697205940091,2023-10-13T14:05:40.091000,2.56,0.089,-1.175,0.09
1697205940171,2023-10-13T14:05:40.171000,2.64,0.204,-1.021,0.249
1697205940251,2023-10-13T14:05:40.251000,2.72,0.068,-0.68,0.17
1697205940331,2023-10-13T14:05:40.331000,2.8,0.083,-0.189,0.115
