epoch (ms),time (01:00),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1697563289247,2023-10-17T17:21:29.247000,0.0,2.073,-1.524,-1.159
1697563289287,2023-10-17T17:21:29.287000,0.04,1.463,-1.829,-1.037
1697563289327,2023-10-17T17:21:29.327000,0.08,-0.061,-1.768,-0.915
1697563289367,2023-10-17T17:21:29.367000,0.12,1.707,-1.402,0.061
1697563289407,2023-10-17T17:21:29.407000,0.16,2.317,-4.085,1.463
1697563289447,2023-10-17T17:21:29.447000,0.2,1.341,-3.354,0.732
1697563289487,2023-10-17T17:21:29.487000,0.24,0.0,-0.366,0.671
1697563289527,2023-10-17T17:21:29.527000,0.28,-0.061,-0.854,0.061
1697563289567,2023-10-17T17:21:29.567000,0.32,0.183,-0.732,0.488
1697563289607,2023-10-17T17:21:29.607000,0.36,1.159,-2.805,1.22
1697563289647,2023-10-17T17:21:29.647000,0.4,0.854,-1.159,-0.671
1697563289687,2023-10-17T17:21:29.687000,0.44,0.915,-1.098,-0.366
1697563289727,2023-10-17T17:21:29.727000,0.48,1.159,-3.11,2.012
1697563289767,2023-10-17T17:21:29.767000,0.52,1.098,-1.037,0.671
1697563289807,2023-10-17T17:21:29.807000,0.56,0.244,-1.89,1.646
1697563289847,2023-10-17T17:21:29.847000,0.6,0.976,-2.195,2.5
1697563289887,2023-10-17T17:21:29.887000,0.64,0.0,-0.488,1.585
1697563289927,2023-10-17T17:21:29.927000,0.68,-0.488,0.732,-0.854
1697563289967,2023-10-17T17:21:29.967000,0.72,-0.305,-0.854,-0.061
1697563290007,2023-10-17T17:21:30.007000,0.76,0.549,-2.256,1.098
1697563290047,2023-10-17T17:21:30.047000,0.8,2.439,-2.561,-0.183
1697563290087,2023-10-17T17:21:30.087000,0.84,1.22,-2.927,1.159
1697563290127,2023-10-17T17:21:30.127000,0.88,0.854,-1.707,0.427
1697563290167,2023-10-17T17:21:30.167000,0.92,0.732,-2.073,0.488
1697563290207,2023-10-17T17:21:30.207000,0.96,1.22,-1.646,0.976
1697563290247,2023-10-17T17:21:30.247000,1.0,0.122,-1.402,1.098
1697563290287,2023-10-17T17:21:30.287000,1.04,-0.915,0.671,0.244
1697563290327,2023-10-17T17:21:30.327000,1.08,-0.488,-0.366,0.244
1697563290367,2023-10-17T17:21:30.367000,1.12,0.793,-1.585,0.0
1697563290407,2023-10-17T17:21:30.407000,1.16,1.159,-2.5,-0.122
