epoch (ms),time (01:00),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1697117377885,2023-10-12T13:29:37.885000,0.0,-0.006,0.884,-0.031
1697117377965,2023-10-12T13:29:37.965000,0.08,-0.027,0.843,-0.053
1697117378045,2023-10-12T13:29:38.045000,0.16,-0.012,0.865,-0.091
1697117378125,2023-10-12T13:29:38.125000,0.24,-0.065,0.916,-0.04
1697117378205,2023-10-12T13:29:38.205000,0.32,-0.056,0.967,-0.12
1697117378285,2023-10-12T13:29:38.285000,0.4,-0.119,0.95,-0.097
1697117378365,2023-10-12T13:29:38.365000,0.48,-0.091,0.952,-0.163
1697117378445,2023-10-12T13:29:38.445000,0.56,-0.102,0.928,-0.144
1697117378525,2023-10-12T13:29:38.525000,0.64,-0.156,0.964,-0.084
1697117378605,2023-10-12T13:29:38.605000,0.72,-0.112,0.951,-0.204
1697117378685,2023-10-12T13:29:38.685000,0.8,-0.139,0.948,-0.123
1697117378765,2023-10-12T13:29:38.765000,0.88,-0.153,0.939,-0.113
1697117378845,2023-10-12T13:29:38.845000,0.96,-0.114,0.91,-0.171
1697117378925,2023-10-12T13:29:38.925000,1.04,-0.181,0.885,-0.059
1697117379005,2023-10-12T13:29:39.005000,1.12,-0.125,1.06,-0.159
1697117379085,2023-10-12T13:29:39.085000,1.2,-0.25,1.478,-0.133
1697117379165,2023-10-12T13:29:39.165000,1.28,-0.317,1.484,-0.037
1697117379245,2023-10-12T13:29:39.245000,1.36,-0.138,1.06,-0.162
1697117379325,2023-10-12T13:29:39.325000,1.44,-0.137,0.919,-0.136
1697117379405,2023-10-12T13:29:39.405000,1.52,-0.202,0.958,-0.136
1697117379485,2023-10-12T13:29:39.485000,1.6,-0.182,0.948,-0.203
1697117379565,2023-10-12T13:29:39.565000,1.68,-0.209,0.936,-0.125
1697117379645,2023-10-12T13:29:39.645000,1.76,-0.185,0.96,-0.147
1697117379725,2023-10-12T13:29:39.725000,1.84,-0.132,0.965,-0.163
1697117379805,2023-10-12T13:29:39.805000,1.92,-0.091,0.962,-0.086
1697117379885,2023-10-12T13:29:39.885000,2.0,-0.062,0.896,-0.044
1697117379965,2023-10-12T13:29:39.965000,2.08,-0.06,0.706,-0.016
1697117380045,2023-10-12T13:29:40.045000,2.16,-0.014,0.626,-0.094
1697117380125,2023-10-12T13:29:40.125000,2.24,-0.022,0.836,-0.04
1697117380205,2023-10-12T13:29:40.205000,2.32,-0.016,1.09,-0.001
1697117380285,2023-10-12T13:29:40.285000,2.4,-0.06,1.072,0.043
1697117380365,2023-10-12T13:29:40.365000,2.48,-0.02,0.948,-0.059
1697117380445,2023-10-12T13:29:40.445000,2.56,-0.021,0.927,-0.007
1697117380525,2023-10-12T13:29:40.525000,2.64,-0.013,0.964,-0.021
1697117380605,2023-10-12T13:29:40.605000,2.72,-0.034,0.912,-0.035
1697117380685,2023-10-12T13:29:40.685000,2.8,-0.044,0.813,-0.065
1697117380765,2023-10-12T13:29:40.765000,2.88,-0.041,0.806,-0.13
1697117380845,2023-10-12T13:29:40.845000,2.96,-0.077,0.866,-0.131
1697117380925,2023-10-12T13:29:40.925000,3.04,-0.114,0.901,-0.14
1697117381005,2023-10-12T13:29:41.005000,3.12,-0.104,0.913,-0.177
1697117381085,2023-10-12T13:29:41.085000,3.2,-0.15,0.93,-0.16
1697117381165,2023-10-12T13:29:41.165000,3.28,-0.152,0.946,-0.159
1697117381245,2023-10-12T13:29:41.245000,3.36,-0.124,0.936,-0.217
1697117381325,2023-10-12T13:29:41.325000,3.44,-0.124,0.936,-0.104
1697117381405,2023-10-12T13:29:41.405000,3.52,-0.135,1.003,-0.063
1697117381485,2023-10-12T13:29:41.485000,3.6,-0.212,1.405,-0.088
1697117381565,2023-10-12T13:29:41.565000,3.68,-0.261,1.573,-0.105
1697117381645,2023-10-12T13:29:41.645000,3.76,-0.197,1.172,-0.047
1697117381725,2023-10-12T13:29:41.725000,3.84,-0.168,0.896,-0.001
1697117381805,2023-10-12T13:29:41.805000,3.92,-0.207,0.938,-0.062
1697117381885,2023-10-12T13:29:41.885000,4.0,-0.167,0.962,-0.198
