epoch (ms),time (01:00),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1697119537167,2023-10-12T14:05:37.167000,0.0,-26.098,-10.976,-0.427
1697119537207,2023-10-12T14:05:37.207000,0.04,-27.317,-7.988,-1.28
1697119537247,2023-10-12T14:05:37.247000,0.08,-34.695,3.598,-2.012
1697119537287,2023-10-12T14:05:37.287000,0.12,-39.268,1.707,-4.085
1697119537327,2023-10-12T14:05:37.327000,0.16,-39.695,-3.659,-5.732
1697119537367,2023-10-12T14:05:37.367000,0.2,-37.744,-3.659,-6.159
1697119537407,2023-10-12T14:05:37.407000,0.24,-38.171,-5.793,-6.402
1697119537447,2023-10-12T14:05:37.447000,0.28,-40.793,-3.049,-6.402
1697119537487,2023-10-12T14:05:37.487000,0.32,-36.402,-5.976,-1.768
1697119537527,2023-10-12T14:05:37.527000,0.36,-34.085,-4.329,-3.476
1697119537567,2023-10-12T14:05:37.567000,0.4,-30.061,-7.195,-4.024
1697119537607,2023-10-12T14:05:37.607000,0.44,-27.744,3.354,-4.39
1697119537647,2023-10-12T14:05:37.647000,0.48,-16.341,-11.585,-4.817
1697119537687,2023-10-12T14:05:37.687000,0.52,-12.561,-10.122,-2.744
1697119537727,2023-10-12T14:05:37.727000,0.56,-6.159,-9.756,-0.549
1697119537767,2023-10-12T14:05:37.767000,0.6,-3.11,-4.512,-2.317
1697119537807,2023-10-12T14:05:37.807000,0.64,1.402,-7.622,-3.049
1697119537847,2023-10-12T14:05:37.847000,0.68,3.902,-2.073,-1.159
1697119537887,2023-10-12T14:05:37.887000,0.72,5.061,1.707,-0.244
1697119537927,2023-10-12T14:05:37.927000,0.76,7.561,1.341,-0.732
1697119537967,2023-10-12T14:05:37.967000,0.8,10.0,-4.939,2.439
1697119538007,2023-10-12T14:05:38.007000,0.84,10.244,-4.634,1.402
1697119538047,2023-10-12T14:05:38.047000,0.88,0.854,4.085,1.524
1697119538087,2023-10-12T14:05:38.087000,0.92,1.037,7.622,6.22
1697119538127,2023-10-12T14:05:38.127000,0.96,0.976,8.11,9.634
1697119538167,2023-10-12T14:05:38.167000,1.0,3.598,3.049,3.354
1697119538207,2023-10-12T14:05:38.207000,1.04,2.5,8.537,2.012
1697119538247,2023-10-12T14:05:38.247000,1.08,4.024,4.39,4.756
1697119538287,2023-10-12T14:05:38.287000,1.12,10.488,0.244,2.683
1697119538327,2023-10-12T14:05:38.327000,1.16,13.11,0.122,-3.11
1697119538367,2023-10-12T14:05:38.367000,1.2,13.659,-2.744,-10.915
1697119538407,2023-10-12T14:05:38.407000,1.24,20.793,-5.244,-13.11
1697119538447,2023-10-12T14:05:38.447000,1.28,28.476,-8.476,-17.927
1697119538487,2023-10-12T14:05:38.487000,1.32,31.341,-10.061,-25.366
1697119538527,2023-10-12T14:05:38.527000,1.36,31.951,-22.378,-34.39
1697119538567,2023-10-12T14:05:38.567000,1.4,30.305,-36.098,-35.122
1697119538607,2023-10-12T14:05:38.607000,1.44,36.89,-38.963,-36.524
1697119538647,2023-10-12T14:05:38.647000,1.48,42.744,-46.89,-33.476
1697119538687,2023-10-12T14:05:38.687000,1.52,42.378,-52.866,-33.598
1697119538727,2023-10-12T14:05:38.727000,1.56,32.012,-54.878,-35.793
1697119538767,2023-10-12T14:05:38.767000,1.6,28.232,-37.805,-23.902
1697119538807,2023-10-12T14:05:38.807000,1.64,18.78,-35.671,-9.817
1697119538847,2023-10-12T14:05:38.847000,1.68,19.817,-37.927,17.378
1697119538887,2023-10-12T14:05:38.887000,1.72,10.0,-19.878,38.902
1697119538927,2023-10-12T14:05:38.927000,1.76,15.183,2.378,38.537
1697119538967,2023-10-12T14:05:38.967000,1.8,15.0,-5.61,21.22
1697119539007,2023-10-12T14:05:39.007000,1.84,1.646,8.232,0.061
1697119539047,2023-10-12T14:05:39.047000,1.88,-6.646,27.927,1.037
1697119539087,2023-10-12T14:05:39.087000,1.92,-7.805,20.671,9.817
1697119539127,2023-10-12T14:05:39.127000,1.96,-15.061,5.61,19.878
1697119539167,2023-10-12T14:05:39.167000,2.0,-18.963,19.634,25.244
1697119539207,2023-10-12T14:05:39.207000,2.04,-31.463,14.39,29.39
1697119539247,2023-10-12T14:05:39.247000,2.08,-41.524,15.549,22.927
1697119539287,2023-10-12T14:05:39.287000,2.12,-31.829,18.72,19.451
1697119539327,2023-10-12T14:05:39.327000,2.16,-23.902,9.817,15.793
1697119539367,2023-10-12T14:05:39.367000,2.2,-26.341,9.268,6.402
1697119539407,2023-10-12T14:05:39.407000,2.24,-24.39,11.951,4.878
1697119539447,2023-10-12T14:05:39.447000,2.28,-17.866,7.5,10.732
1697119539487,2023-10-12T14:05:39.487000,2.32,-12.561,-2.622,17.134
1697119539527,2023-10-12T14:05:39.527000,2.36,-15.122,9.634,15.915
1697119539567,2023-10-12T14:05:39.567000,2.4,-16.707,14.268,6.829
1697119539607,2023-10-12T14:05:39.607000,2.44,-8.598,12.744,9.085
1697119539647,2023-10-12T14:05:39.647000,2.48,-3.659,5.549,9.573
1697119539687,2023-10-12T14:05:39.687000,2.52,0.244,7.5,6.524
1697119539727,2023-10-12T14:05:39.727000,2.56,2.378,7.317,2.073
1697119539767,2023-10-12T14:05:39.767000,2.6,1.768,11.159,1.22
1697119539807,2023-10-12T14:05:39.807000,2.64,3.963,7.073,-1.28
1697119539847,2023-10-12T14:05:39.847000,2.68,19.756,-9.024,-12.683
1697119539887,2023-10-12T14:05:39.887000,2.72,25.0,-1.89,-18.537
1697119539927,2023-10-12T14:05:39.927000,2.76,32.012,-9.756,-32.134
1697119539967,2023-10-12T14:05:39.967000,2.8,36.28,-20.122,-34.207
1697119540007,2023-10-12T14:05:40.007000,2.84,39.085,-37.683,-37.927
1697119540047,2023-10-12T14:05:40.047000,2.88,42.866,-31.341,-36.28
1697119540087,2023-10-12T14:05:40.087000,2.92,47.256,-19.329,-32.927
1697119540127,2023-10-12T14:05:40.127000,2.96,53.049,-30.366,-27.439
1697119540167,2023-10-12T14:05:40.167000,3.0,53.232,-25.793,-15.244
1697119540207,2023-10-12T14:05:40.207000,3.04,45.488,-28.902,-4.878
1697119540247,2023-10-12T14:05:40.247000,3.08,26.098,-29.756,13.72
1697119540287,2023-10-12T14:05:40.287000,3.12,5.732,10.671,10.915
1697119540327,2023-10-12T14:05:40.327000,3.16,20.549,5.854,7.073
1697119540367,2023-10-12T14:05:40.367000,3.2,16.402,-10.366,-1.768
1697119540407,2023-10-12T14:05:40.407000,3.24,5.732,3.72,-0.976
1697119540447,2023-10-12T14:05:40.447000,3.28,-9.39,29.512,14.146
1697119540487,2023-10-12T14:05:40.487000,3.32,-34.939,17.866,19.634
1697119540527,2023-10-12T14:05:40.527000,3.36,-48.72,20.183,30.732
1697119540567,2023-10-12T14:05:40.567000,3.4,-58.354,18.354,29.207
1697119540607,2023-10-12T14:05:40.607000,3.44,-66.28,12.195,35.915
1697119540647,2023-10-12T14:05:40.647000,3.48,-67.866,18.72,33.659
1697119540687,2023-10-12T14:05:40.687000,3.52,-52.317,1.951,30.61
1697119540727,2023-10-12T14:05:40.727000,3.56,-45.0,12.805,16.89
1697119540767,2023-10-12T14:05:40.767000,3.6,-40.366,6.585,11.341
1697119540807,2023-10-12T14:05:40.807000,3.64,-28.902,3.963,8.659
1697119540847,2023-10-12T14:05:40.847000,3.68,-21.341,2.073,2.317
1697119540887,2023-10-12T14:05:40.887000,3.72,-15.122,1.89,7.927
1697119540927,2023-10-12T14:05:40.927000,3.76,-8.171,-1.463,3.354
1697119540967,2023-10-12T14:05:40.967000,3.8,8.963,-8.293,2.805
1697119541007,2023-10-12T14:05:41.007000,3.84,11.098,-2.744,3.293
