epoch (ms),time (01:00),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1697563848985,2023-10-17T17:30:48.985000,0.0,-0.732,0.976,-1.89
1697563849025,2023-10-17T17:30:49.025000,0.04,-1.28,1.89,-1.341
1697563849065,2023-10-17T17:30:49.065000,0.08,0.305,-1.707,0.732
1697563849105,2023-10-17T17:30:49.105000,0.12,1.89,-1.585,1.707
1697563849145,2023-10-17T17:30:49.145000,0.16,1.646,-1.646,1.524
1697563849185,2023-10-17T17:30:49.185000,0.2,2.927,-3.11,0.732
1697563849225,2023-10-17T17:30:49.225000,0.24,0.488,2.378,1.829
1697563849265,2023-10-17T17:30:49.265000,0.28,2.683,-3.171,1.22
1697563849305,2023-10-17T17:30:49.305000,0.32,1.463,-0.305,0.915
1697563849345,2023-10-17T17:30:49.345000,0.36,1.646,-3.659,1.341
1697563849385,2023-10-17T17:30:49.385000,0.4,2.378,-3.293,1.341
1697563849425,2023-10-17T17:30:49.425000,0.44,0.549,0.488,0.0
1697563849465,2023-10-17T17:30:49.465000,0.48,3.049,-3.293,-0.915
1697563849505,2023-10-17T17:30:49.505000,0.52,1.707,-3.11,1.524
1697563849545,2023-10-17T17:30:49.545000,0.56,-1.89,4.329,0.427
1697563849585,2023-10-17T17:30:49.585000,0.6,-2.866,2.073,-1.28
1697563849625,2023-10-17T17:30:49.625000,0.64,1.768,-8.171,1.585
1697563849665,2023-10-17T17:30:49.665000,0.68,-3.78,-1.037,1.098
1697563849705,2023-10-17T17:30:49.705000,0.72,-3.415,3.963,-1.829
1697563849745,2023-10-17T17:30:49.745000,0.76,1.22,-7.622,2.073
1697563849785,2023-10-17T17:30:49.785000,0.8,-0.183,-1.22,0.61
1697563849825,2023-10-17T17:30:49.825000,0.84,-0.976,-0.366,-1.098
1697563849865,2023-10-17T17:30:49.865000,0.88,2.622,-3.841,1.463
1697563849905,2023-10-17T17:30:49.905000,0.92,2.256,-1.89,0.0
1697563849945,2023-10-17T17:30:49.945000,0.96,-0.976,3.476,-1.341
1697563849985,2023-10-17T17:30:49.985000,1.0,5.0,-4.634,1.037
1697563850025,2023-10-17T17:30:50.025000,1.04,4.634,-5.549,1.524
1697563850065,2023-10-17T17:30:50.065000,1.08,1.585,1.28,-1.768
1697563850105,2023-10-17T17:30:50.105000,1.12,2.012,-3.11,0.61
1697563850145,2023-10-17T17:30:50.145000,1.16,2.073,-5.366,2.317
1697563850185,2023-10-17T17:30:50.185000,1.2,2.5,-4.207,1.037
1697563850225,2023-10-17T17:30:50.225000,1.24,1.402,-3.11,1.341
1697563850265,2023-10-17T17:30:50.265000,1.28,0.183,0.183,0.427
1697563850305,2023-10-17T17:30:50.305000,1.32,0.0,0.244,1.28
1697563850345,2023-10-17T17:30:50.345000,1.36,2.073,-4.939,2.378
1697563850385,2023-10-17T17:30:50.385000,1.4,0.61,-0.732,0.549
1697563850425,2023-10-17T17:30:50.425000,1.44,0.549,1.341,-0.305
1697563850465,2023-10-17T17:30:50.465000,1.48,1.28,-2.256,0.671
1697563850505,2023-10-17T17:30:50.505000,1.52,-0.671,0.854,0.549
1697563850545,2023-10-17T17:30:50.545000,1.56,0.732,-1.463,-0.244
1697563850585,2023-10-17T17:30:50.585000,1.6,2.256,-3.476,-0.061
1697563850625,2023-10-17T17:30:50.625000,1.64,1.463,-3.049,-1.768
1697563850665,2023-10-17T17:30:50.665000,1.68,-0.793,0.427,-2.134
1697563850705,2023-10-17T17:30:50.705000,1.72,0.427,-2.927,-1.768
1697563850745,2023-10-17T17:30:50.745000,1.76,3.049,-4.817,-0.305
1697563850785,2023-10-17T17:30:50.785000,1.8,4.39,-7.927,1.22
1697563850825,2023-10-17T17:30:50.825000,1.84,1.28,-0.671,1.585
1697563850865,2023-10-17T17:30:50.865000,1.88,2.195,-3.049,2.439
