epoch (ms),time (01:00),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1697477448985,2023-10-16T17:30:48.985000,0.0,-0.732,0.976,-1.89
1697477449025,2023-10-16T17:30:49.025000,0.04,-1.28,1.89,-1.341
1697477449065,2023-10-16T17:30:49.065000,0.08,0.305,-1.707,0.732
1697477449105,2023-10-16T17:30:49.105000,0.12,1.89,-1.585,1.707
1697477449145,2023-10-16T17:30:49.145000,0.16,1.646,-1.646,1.524
1697477449185,2023-10-16T17:30:49.185000,0.2,2.927,-3.11,0.732
1697477449225,2023-10-16T17:30:49.225000,0.24,0.488,2.378,1.829
1697477449265,2023-10-16T17:30:49.265000,0.28,2.683,-3.171,1.22
1697477449305,2023-10-16T17:30:49.305000,0.32,1.463,-0.305,0.915
1697477449345,2023-10-16T17:30:49.345000,0.36,1.646,-3.659,1.341
1697477449385,2023-10-16T17:30:49.385000,0.4,2.378,-3.293,1.341
1697477449425,2023-10-16T17:30:49.425000,0.44,0.549,0.488,0.0
1697477449465,2023-10-16T17:30:49.465000,0.48,3.049,-3.293,-0.915
1697477449505,2023-10-16T17:30:49.505000,0.52,1.707,-3.11,1.524
1697477449545,2023-10-16T17:30:49.545000,0.56,-1.89,4.329,0.427
1697477449585,2023-10-16T17:30:49.585000,0.6,-2.866,2.073,-1.28
1697477449625,2023-10-16T17:30:49.625000,0.64,1.768,-8.171,1.585
1697477449665,2023-10-16T17:30:49.665000,0.68,-3.78,-1.037,1.098
1697477449705,2023-10-16T17:30:49.705000,0.72,-3.415,3.963,-1.829
1697477449745,2023-10-16T17:30:49.745000,0.76,1.22,-7.622,2.073
1697477449785,2023-10-16T17:30:49.785000,0.8,-0.183,-1.22,0.61
1697477449825,2023-10-16T17:30:49.825000,0.84,-0.976,-0.366,-1.098
1697477449865,2023-10-16T17:30:49.865000,0.88,2.622,-3.841,1.463
1697477449905,2023-10-16T17:30:49.905000,0.92,2.256,-1.89,0.0
1697477449945,2023-10-16T17:30:49.945000,0.96,-0.976,3.476,-1.341
1697477449985,2023-10-16T17:30:49.985000,1.0,5.0,-4.634,1.037
1697477450025,2023-10-16T17:30:50.025000,1.04,4.634,-5.549,1.524
1697477450065,2023-10-16T17:30:50.065000,1.08,1.585,1.28,-1.768
1697477450105,2023-10-16T17:30:50.105000,1.12,2.012,-3.11,0.61
1697477450145,2023-10-16T17:30:50.145000,1.16,2.073,-5.366,2.317
1697477450185,2023-10-16T17:30:50.185000,1.2,2.5,-4.207,1.037
1697477450225,2023-10-16T17:30:50.225000,1.24,1.402,-3.11,1.341
1697477450265,2023-10-16T17:30:50.265000,1.28,0.183,0.183,0.427
1697477450305,2023-10-16T17:30:50.305000,1.32,0.0,0.244,1.28
1697477450345,2023-10-16T17:30:50.345000,1.36,2.073,-4.939,2.378
1697477450385,2023-10-16T17:30:50.385000,1.4,0.61,-0.732,0.549
1697477450425,2023-10-16T17:30:50.425000,1.44,0.549,1.341,-0.305
1697477450465,2023-10-16T17:30:50.465000,1.48,1.28,-2.256,0.671
1697477450505,2023-10-16T17:30:50.505000,1.52,-0.671,0.854,0.549
1697477450545,2023-10-16T17:30:50.545000,1.56,0.732,-1.463,-0.244
1697477450585,2023-10-16T17:30:50.585000,1.6,2.256,-3.476,-0.061
1697477450625,2023-10-16T17:30:50.625000,1.64,1.463,-3.049,-1.768
1697477450665,2023-10-16T17:30:50.665000,1.68,-0.793,0.427,-2.134
1697477450705,2023-10-16T17:30:50.705000,1.72,0.427,-2.927,-1.768
1697477450745,2023-10-16T17:30:50.745000,1.76,3.049,-4.817,-0.305
1697477450785,2023-10-16T17:30:50.785000,1.8,4.39,-7.927,1.22
1697477450825,2023-10-16T17:30:50.825000,1.84,1.28,-0.671,1.585
