epoch (ms),time (01:00),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1697225552315,2023-10-13T19:32:32.315000,0.0,23.963,81.951,13.598
1697225552355,2023-10-13T19:32:32.355000,0.04,25.0,60.976,9.634
1697225552395,2023-10-13T19:32:32.395000,0.08,10.976,10.122,6.098
1697225552435,2023-10-13T19:32:32.435000,0.12,-1.89,-79.756,-2.317
1697225552475,2023-10-13T19:32:32.475000,0.16,29.451,-194.756,-14.085
1697225552515,2023-10-13T19:32:32.515000,0.2,36.098,-144.512,-10.488
1697225552555,2023-10-13T19:32:32.555000,0.24,18.476,-42.439,0.732
1697225552595,2023-10-13T19:32:32.595000,0.28,-0.976,-26.22,10.549
1697225552635,2023-10-13T19:32:32.635000,0.32,-7.439,-24.329,12.195
1697225552675,2023-10-13T19:32:32.675000,0.36,5.366,6.89,6.89
1697225552715,2023-10-13T19:32:32.715000,0.4,8.902,25.854,5.671
1697225552755,2023-10-13T19:32:32.755000,0.44,3.78,31.585,5.61
1697225552795,2023-10-13T19:32:32.795000,0.48,3.415,12.683,1.585
1697225552835,2023-10-13T19:32:32.835000,0.52,6.341,-6.098,0.915
1697225552875,2023-10-13T19:32:32.875000,0.56,8.354,5.854,1.951
1697225552915,2023-10-13T19:32:32.915000,0.6,12.012,7.744,2.866
1697225552955,2023-10-13T19:32:32.955000,0.64,13.78,-4.695,1.463
1697225552995,2023-10-13T19:32:32.995000,0.68,7.622,3.72,0.0
1697225553035,2023-10-13T19:32:33.035000,0.72,-7.561,-18.476,2.927
1697225553075,2023-10-13T19:32:33.075000,0.76,-9.451,-44.878,7.866
1697225553115,2023-10-13T19:32:33.115000,0.8,-0.854,-27.866,3.537
1697225553155,2023-10-13T19:32:33.155000,0.84,17.683,-8.171,-6.768
1697225553195,2023-10-13T19:32:33.195000,0.88,17.134,7.927,-4.695
1697225553235,2023-10-13T19:32:33.235000,0.92,9.146,28.171,1.341
1697225553275,2023-10-13T19:32:33.275000,0.96,5.854,20.671,5.244
1697225553315,2023-10-13T19:32:33.315000,1.0,10.549,7.195,8.11
1697225553355,2023-10-13T19:32:33.355000,1.04,7.866,9.939,7.622
1697225553395,2023-10-13T19:32:33.395000,1.08,0.427,7.866,7.195
1697225553435,2023-10-13T19:32:33.435000,1.12,2.5,-2.622,5.854
1697225553475,2023-10-13T19:32:33.475000,1.16,5.183,-11.037,1.159
1697225553515,2023-10-13T19:32:33.515000,1.2,6.951,-6.402,2.561
1697225553555,2023-10-13T19:32:33.555000,1.24,7.561,0.122,-0.427
1697225553595,2023-10-13T19:32:33.595000,1.28,6.524,-5.305,-6.89
1697225553635,2023-10-13T19:32:33.635000,1.32,10.549,-13.598,-2.927
1697225553675,2023-10-13T19:32:33.675000,1.36,8.476,-24.634,-5.671
1697225553715,2023-10-13T19:32:33.715000,1.4,2.012,-6.463,-5.366
1697225553755,2023-10-13T19:32:33.755000,1.44,4.207,-12.378,-3.049
1697225553795,2023-10-13T19:32:33.795000,1.48,7.378,-15.061,-2.805
1697225553835,2023-10-13T19:32:33.835000,1.52,1.28,-15.061,-0.61
1697225553875,2023-10-13T19:32:33.875000,1.56,2.988,-6.098,-1.22
1697225553915,2023-10-13T19:32:33.915000,1.6,1.524,-17.439,-5.915
1697225553955,2023-10-13T19:32:33.955000,1.64,5.244,-16.22,3.11
1697225553995,2023-10-13T19:32:33.995000,1.68,7.683,-7.317,1.707
1697225554035,2023-10-13T19:32:34.035000,1.72,9.085,0.671,0.793
1697225554075,2023-10-13T19:32:34.075000,1.76,10.976,-0.671,2.439
1697225554115,2023-10-13T19:32:34.115000,1.8,17.866,-6.22,1.89
1697225554155,2023-10-13T19:32:34.155000,1.84,16.159,-13.659,-3.049
1697225554195,2023-10-13T19:32:34.195000,1.88,27.561,-13.598,0.366
1697225554235,2023-10-13T19:32:34.235000,1.92,32.012,-5.976,-3.841
1697225554275,2023-10-13T19:32:34.275000,1.96,46.646,-12.561,-0.366
1697225554315,2023-10-13T19:32:34.315000,2.0,68.049,-26.22,2.988
1697225554355,2023-10-13T19:32:34.355000,2.04,80.244,-30.671,1.89
1697225554395,2023-10-13T19:32:34.395000,2.08,90.61,-28.963,1.89
1697225554435,2023-10-13T19:32:34.435000,2.12,91.829,-19.085,8.049
1697225554475,2023-10-13T19:32:34.475000,2.16,92.073,-14.878,5.244
1697225554515,2023-10-13T19:32:34.515000,2.2,72.256,8.72,4.695
1697225554555,2023-10-13T19:32:34.555000,2.24,56.28,21.707,10.0
1697225554595,2023-10-13T19:32:34.595000,2.28,40.976,8.171,3.72
1697225554635,2023-10-13T19:32:34.635000,2.32,22.073,4.695,2.439
1697225554675,2023-10-13T19:32:34.675000,2.36,9.146,-1.463,0.366
1697225554715,2023-10-13T19:32:34.715000,2.4,-3.902,-4.085,1.098
1697225554755,2023-10-13T19:32:34.755000,2.44,-16.585,-5.305,2.5
1697225554795,2023-10-13T19:32:34.795000,2.48,-26.341,1.951,-1.89
1697225554835,2023-10-13T19:32:34.835000,2.52,-28.11,-3.171,-3.78
1697225554875,2023-10-13T19:32:34.875000,2.56,-32.561,-1.28,-1.159
1697225554915,2023-10-13T19:32:34.915000,2.6,-35.0,-4.085,-1.28
1697225554955,2023-10-13T19:32:34.955000,2.64,-32.561,-4.451,-0.61
1697225554995,2023-10-13T19:32:34.995000,2.68,-31.524,-1.951,-1.524
1697225555035,2023-10-13T19:32:35.035000,2.72,-33.293,-5.732,1.341
1697225555075,2023-10-13T19:32:35.075000,2.76,-37.256,-1.768,0.793
1697225555115,2023-10-13T19:32:35.115000,2.8,-38.963,-0.366,1.829
1697225555155,2023-10-13T19:32:35.155000,2.84,-39.39,-4.695,-0.61
1697225555195,2023-10-13T19:32:35.195000,2.88,-46.22,8.537,0.549
1697225555235,2023-10-13T19:32:35.235000,2.92,-49.939,7.683,-0.305
1697225555275,2023-10-13T19:32:35.275000,2.96,-47.927,2.378,2.744
1697225555315,2023-10-13T19:32:35.315000,3.0,-43.537,-3.049,0.183
1697225555355,2023-10-13T19:32:35.355000,3.04,-38.841,-5.488,0.244
1697225555395,2023-10-13T19:32:35.395000,3.08,-36.951,-0.488,-1.341
1697225555435,2023-10-13T19:32:35.435000,3.12,-28.354,1.341,-0.305
1697225555475,2023-10-13T19:32:35.475000,3.16,-20.244,-4.695,-2.195
1697225555515,2023-10-13T19:32:35.515000,3.2,-13.963,-4.451,2.805
1697225555555,2023-10-13T19:32:35.555000,3.24,-8.78,-8.232,1.646
1697225555595,2023-10-13T19:32:35.595000,3.28,-4.085,-13.659,-0.122
1697225555635,2023-10-13T19:32:35.635000,3.32,-6.524,6.951,4.451
1697225555675,2023-10-13T19:32:35.675000,3.36,0.854,-26.341,3.598
1697225555715,2023-10-13T19:32:35.715000,3.4,-2.622,-8.415,0.122
1697225555755,2023-10-13T19:32:35.755000,3.44,4.085,-1.951,-0.61
1697225555795,2023-10-13T19:32:35.795000,3.48,-4.634,13.232,2.805
1697225555835,2023-10-13T19:32:35.835000,3.52,2.256,0.61,2.134
1697225555875,2023-10-13T19:32:35.875000,3.56,3.902,10.366,2.622
1697225555915,2023-10-13T19:32:35.915000,3.6,1.159,7.378,-1.707
1697225555955,2023-10-13T19:32:35.955000,3.64,6.159,2.195,6.402
1697225555995,2023-10-13T19:32:35.995000,3.68,2.561,-5.61,3.476
1697225556035,2023-10-13T19:32:36.035000,3.72,-2.5,18.293,2.439
1697225556075,2023-10-13T19:32:36.075000,3.76,0.488,-1.768,1.402
1697225556115,2023-10-13T19:32:36.115000,3.8,-3.598,0.061,-2.439
1697225556155,2023-10-13T19:32:36.155000,3.84,-1.098,-5.976,-6.28
1697225556195,2023-10-13T19:32:36.195000,3.88,-1.768,-11.28,0.305
