epoch (ms),time (01:00),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1697119730149,2023-10-12T14:08:50.149000,0.0,-0.012,-0.865,0.187
1697119730229,2023-10-12T14:08:50.229000,0.08,0.005,-0.887,0.101
1697119730309,2023-10-12T14:08:50.309000,0.16,0.013,-0.929,0.102
1697119730389,2023-10-12T14:08:50.389000,0.24,0.015,-0.99,0.028
1697119730469,2023-10-12T14:08:50.469000,0.32,0.027,-1.009,-0.001
1697119730549,2023-10-12T14:08:50.549000,0.4,0.015,-1.016,-0.025
1697119730629,2023-10-12T14:08:50.629000,0.48,0.032,-1.048,-0.067
1697119730709,2023-10-12T14:08:50.709000,0.56,0.021,-1.024,-0.072
1697119730789,2023-10-12T14:08:50.789000,0.64,0.043,-1.025,-0.079
1697119730869,2023-10-12T14:08:50.869000,0.72,0.03,-1.073,-0.126
1697119730949,2023-10-12T14:08:50.949000,0.8,0.015,-1.096,-0.106
1697119731029,2023-10-12T14:08:51.029000,0.88,0.035,-1.156,-0.125
1697119731109,2023-10-12T14:08:51.109000,0.96,0.031,-1.283,-0.151
1697119731189,2023-10-12T14:08:51.189000,1.04,0.024,-1.403,-0.168
1697119731269,2023-10-12T14:08:51.269000,1.12,0.062,-1.485,-0.183
1697119731349,2023-10-12T14:08:51.349000,1.2,0.044,-1.459,-0.173
1697119731429,2023-10-12T14:08:51.429000,1.28,0.136,-1.338,-0.041
1697119731509,2023-10-12T14:08:51.509000,1.36,0.187,-1.191,0.126
1697119731589,2023-10-12T14:08:51.589000,1.44,0.207,-0.974,0.145
1697119731669,2023-10-12T14:08:51.669000,1.52,0.148,-0.687,0.109
1697119731749,2023-10-12T14:08:51.749000,1.6,0.087,-0.26,0.101
1697119731829,2023-10-12T14:08:51.829000,1.68,0.041,-0.11,0.161
1697119731909,2023-10-12T14:08:51.909000,1.76,0.119,-0.473,0.174
1697119731989,2023-10-12T14:08:51.989000,1.84,0.228,-0.913,0.262
1697119732069,2023-10-12T14:08:52.069000,1.92,0.17,-1.123,0.198
1697119732149,2023-10-12T14:08:52.149000,2.0,0.137,-1.189,0.076
1697119732229,2023-10-12T14:08:52.229000,2.08,0.092,-1.178,0.007
1697119732309,2023-10-12T14:08:52.309000,2.16,0.07,-1.146,-0.014
1697119732389,2023-10-12T14:08:52.389000,2.24,0.06,-1.082,-0.047
1697119732469,2023-10-12T14:08:52.469000,2.32,0.022,-1.043,-0.07
1697119732549,2023-10-12T14:08:52.549000,2.4,0.041,-1.05,-0.061
1697119732629,2023-10-12T14:08:52.629000,2.48,0.039,-1.123,-0.094
1697119732709,2023-10-12T14:08:52.709000,2.56,0.031,-1.31,-0.148
1697119732789,2023-10-12T14:08:52.789000,2.64,0.061,-1.454,-0.104
1697119732869,2023-10-12T14:08:52.869000,2.72,0.072,-1.482,-0.128
1697119732949,2023-10-12T14:08:52.949000,2.8,0.168,-1.397,-0.018
1697119733029,2023-10-12T14:08:53.029000,2.88,0.191,-1.262,0.067
1697119733109,2023-10-12T14:08:53.109000,2.96,0.208,-1.061,0.19
1697119733189,2023-10-12T14:08:53.189000,3.04,0.239,-0.799,0.246
1697119733269,2023-10-12T14:08:53.269000,3.12,-0.001,-0.344,0.085
1697119733349,2023-10-12T14:08:53.349000,3.2,0.156,0.168,0.432
1697119733429,2023-10-12T14:08:53.429000,3.28,0.266,-0.322,-0.354
1697119733509,2023-10-12T14:08:53.509000,3.36,-0.079,-0.773,0.235
1697119733589,2023-10-12T14:08:53.589000,3.44,0.241,-1.079,0.429
1697119733669,2023-10-12T14:08:53.669000,3.52,0.197,-1.301,0.075
1697119733749,2023-10-12T14:08:53.749000,3.6,0.107,-1.288,0.042
1697119733829,2023-10-12T14:08:53.829000,3.68,0.088,-1.219,0.018
1697119733909,2023-10-12T14:08:53.909000,3.76,0.062,-1.131,-0.069
1697119733989,2023-10-12T14:08:53.989000,3.84,0.02,-1.052,-0.064
1697119734069,2023-10-12T14:08:54.069000,3.92,0.038,-1.096,-0.089
1697119734149,2023-10-12T14:08:54.149000,4.0,0.076,-1.299,-0.077
1697119734229,2023-10-12T14:08:54.229000,4.08,0.046,-1.509,-0.132
1697119734309,2023-10-12T14:08:54.309000,4.16,0.073,-1.532,-0.123
1697119734389,2023-10-12T14:08:54.389000,4.24,0.106,-1.375,-0.066
1697119734469,2023-10-12T14:08:54.469000,4.32,0.237,-1.242,0.192
1697119734549,2023-10-12T14:08:54.549000,4.4,0.282,-1.022,0.199
1697119734629,2023-10-12T14:08:54.629000,4.48,0.213,-0.773,0.233
1697119734709,2023-10-12T14:08:54.709000,4.56,0.121,-0.355,0.028
1697119734789,2023-10-12T14:08:54.789000,4.64,0.009,-0.049,0.095
1697119734869,2023-10-12T14:08:54.869000,4.72,0.06,-0.292,0.208
1697119734949,2023-10-12T14:08:54.949000,4.8,0.195,-0.781,0.301
1697119735029,2023-10-12T14:08:55.029000,4.88,0.216,-1.08,0.215
1697119735109,2023-10-12T14:08:55.109000,4.96,0.147,-1.167,0.172
1697119735189,2023-10-12T14:08:55.189000,5.04,0.107,-1.205,0.084
1697119735269,2023-10-12T14:08:55.269000,5.12,0.048,-1.187,-0.052
1697119735349,2023-10-12T14:08:55.349000,5.2,0.037,-1.154,-0.086
1697119735429,2023-10-12T14:08:55.429000,5.28,0.017,-1.1,-0.083
1697119735509,2023-10-12T14:08:55.509000,5.36,0.039,-1.043,-0.084
1697119735589,2023-10-12T14:08:55.589000,5.44,0.044,-1.089,-0.075
1697119735669,2023-10-12T14:08:55.669000,5.52,0.038,-1.233,-0.126
1697119735749,2023-10-12T14:08:55.749000,5.6,0.051,-1.391,-0.104
1697119735829,2023-10-12T14:08:55.829000,5.68,0.07,-1.494,-0.134
1697119735909,2023-10-12T14:08:55.909000,5.76,0.071,-1.451,-0.079
1697119735989,2023-10-12T14:08:55.989000,5.84,0.147,-1.329,-0.013
1697119736069,2023-10-12T14:08:56.069000,5.92,0.256,-1.159,0.177
1697119736149,2023-10-12T14:08:56.149000,6.0,0.293,-0.997,0.25
1697119736229,2023-10-12T14:08:56.229000,6.08,0.229,-0.648,0.232
1697119736309,2023-10-12T14:08:56.309000,6.16,0.016,-0.161,0.008
1697119736389,2023-10-12T14:08:56.389000,6.24,-0.018,0.017,0.105
1697119736469,2023-10-12T14:08:56.469000,6.32,0.159,-0.471,0.246
1697119736549,2023-10-12T14:08:56.549000,6.4,0.264,-0.898,0.284
1697119736629,2023-10-12T14:08:56.629000,6.48,0.21,-1.101,0.227
1697119736709,2023-10-12T14:08:56.709000,6.56,0.174,-1.174,0.13
1697119736789,2023-10-12T14:08:56.789000,6.64,0.063,-1.257,-0.003
