epoch (ms),time (01:00),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1696867050295,2023-10-09T15:57:30.295000,0.0,-4.878,0.061,0.976
1696867050335,2023-10-09T15:57:30.335000,0.04,-5.793,0.244,0.61
1696867050375,2023-10-09T15:57:30.375000,0.08,-7.439,-0.671,0.122
1696867050415,2023-10-09T15:57:30.415000,0.12,-5.793,-1.28,2.317
1696867050455,2023-10-09T15:57:30.455000,0.16,2.195,-3.78,4.39
1696867050495,2023-10-09T15:57:30.495000,0.2,8.171,-4.573,3.049
1696867050535,2023-10-09T15:57:30.535000,0.24,6.89,-2.256,1.463
1696867050575,2023-10-09T15:57:30.575000,0.28,7.195,-2.012,-0.488
1696867050615,2023-10-09T15:57:30.615000,0.32,7.195,-1.341,-1.22
1696867050655,2023-10-09T15:57:30.655000,0.36,6.524,-2.866,1.037
1696867050695,2023-10-09T15:57:30.695000,0.4,3.598,-2.317,2.866
1696867050735,2023-10-09T15:57:30.735000,0.44,0.366,-1.22,2.256
1696867050775,2023-10-09T15:57:30.775000,0.48,-1.28,-1.341,1.829
1696867050815,2023-10-09T15:57:30.815000,0.52,-1.159,-1.89,0.793
1696867050855,2023-10-09T15:57:30.855000,0.56,2.134,-2.195,-0.244
1696867050895,2023-10-09T15:57:30.895000,0.6,3.78,-3.11,-0.488
1696867050935,2023-10-09T15:57:30.935000,0.64,5.976,-3.232,-1.037
1696867050975,2023-10-09T15:57:30.975000,0.68,7.866,-3.354,0.061
1696867051015,2023-10-09T15:57:31.015000,0.72,4.207,-2.134,-0.488
1696867051055,2023-10-09T15:57:31.055000,0.76,0.671,-1.585,-2.012
1696867051095,2023-10-09T15:57:31.095000,0.8,0.305,-1.28,-1.22
1696867051135,2023-10-09T15:57:31.135000,0.84,2.439,-1.951,3.659
1696867051175,2023-10-09T15:57:31.175000,0.88,4.329,-3.354,7.134
1696867051215,2023-10-09T15:57:31.215000,0.92,-1.707,0.793,1.402
1696867051255,2023-10-09T15:57:31.255000,0.96,-6.951,3.354,-6.28
1696867051295,2023-10-09T15:57:31.295000,1.0,-1.951,-1.037,-9.573
1696867051335,2023-10-09T15:57:31.335000,1.04,11.341,-10.427,-13.293
1696867051375,2023-10-09T15:57:31.375000,1.08,29.451,-28.537,-0.915
1696867051415,2023-10-09T15:57:31.415000,1.12,49.39,-35.976,15.061
1696867051455,2023-10-09T15:57:31.455000,1.16,60.488,-8.902,-5.549
1696867051495,2023-10-09T15:57:31.495000,1.2,57.256,8.78,-42.317
1696867051535,2023-10-09T15:57:31.535000,1.24,38.415,10.61,-68.354
1696867051575,2023-10-09T15:57:31.575000,1.28,13.902,18.963,-75.915
1696867051615,2023-10-09T15:57:31.615000,1.32,-1.829,18.659,-75.183
1696867051655,2023-10-09T15:57:31.655000,1.36,-10.427,20.915,-64.329
1696867051695,2023-10-09T15:57:31.695000,1.4,-17.5,24.024,-52.256
1696867051735,2023-10-09T15:57:31.735000,1.44,-28.354,17.195,-34.146
1696867051775,2023-10-09T15:57:31.775000,1.48,-29.817,14.207,-22.012
1696867051815,2023-10-09T15:57:31.815000,1.52,-28.171,11.585,-16.098
1696867051855,2023-10-09T15:57:31.855000,1.56,-21.768,-4.939,-9.634
1696867051895,2023-10-09T15:57:31.895000,1.6,-17.927,-2.195,-2.073
1696867051935,2023-10-09T15:57:31.935000,1.64,-18.598,0.061,-0.244
1696867051975,2023-10-09T15:57:31.975000,1.68,-19.268,0.183,2.134
1696867052015,2023-10-09T15:57:32.015000,1.72,-25.61,5.427,-0.061
1696867052055,2023-10-09T15:57:32.055000,1.76,-19.634,0.915,14.268
1696867052095,2023-10-09T15:57:32.095000,1.8,-4.695,-19.39,34.817
1696867052135,2023-10-09T15:57:32.135000,1.84,3.598,-13.293,43.963
1696867052175,2023-10-09T15:57:32.175000,1.88,1.951,-0.305,39.878
1696867052215,2023-10-09T15:57:32.215000,1.92,-0.671,7.805,33.171
1696867052255,2023-10-09T15:57:32.255000,1.96,6.159,0.61,26.768
1696867052295,2023-10-09T15:57:32.295000,2.0,21.707,-16.646,25.305
1696867052335,2023-10-09T15:57:32.335000,2.04,29.512,-23.841,16.524
1696867052375,2023-10-09T15:57:32.375000,2.08,28.78,-14.451,2.073
1696867052415,2023-10-09T15:57:32.415000,2.12,23.415,-5.549,-10.915
1696867052455,2023-10-09T15:57:32.455000,2.16,31.098,-5.671,-17.073
1696867052495,2023-10-09T15:57:32.495000,2.2,46.28,-8.659,-12.012
1696867052535,2023-10-09T15:57:32.535000,2.24,42.866,-3.11,-15.732
1696867052575,2023-10-09T15:57:32.575000,2.28,33.049,-7.5,-16.524
1696867052615,2023-10-09T15:57:32.615000,2.32,17.988,-2.683,-22.378
1696867052655,2023-10-09T15:57:32.655000,2.36,12.5,7.927,-29.268
1696867052695,2023-10-09T15:57:32.695000,2.4,17.683,2.5,-19.573
1696867052735,2023-10-09T15:57:32.735000,2.44,23.78,-8.659,-4.756
1696867052775,2023-10-09T15:57:32.775000,2.48,8.415,-9.756,-1.402
1696867052815,2023-10-09T15:57:32.815000,2.52,-6.707,-9.939,2.622
1696867052855,2023-10-09T15:57:32.855000,2.56,-23.659,-10.671,-6.159
1696867052895,2023-10-09T15:57:32.895000,2.6,-35.915,-17.683,-12.683
1696867052935,2023-10-09T15:57:32.935000,2.64,-45.0,-21.341,-9.878
1696867052975,2023-10-09T15:57:32.975000,2.68,-48.11,-26.463,4.451
1696867053015,2023-10-09T15:57:33.015000,2.72,-30.488,-30.305,23.415
1696867053055,2023-10-09T15:57:33.055000,2.76,-17.256,-27.439,38.841
1696867053095,2023-10-09T15:57:33.095000,2.8,-17.622,-22.927,57.012
1696867053135,2023-10-09T15:57:33.135000,2.84,-13.72,-21.463,68.354
1696867053175,2023-10-09T15:57:33.175000,2.88,-30.488,-9.512,63.232
1696867053215,2023-10-09T15:57:33.215000,2.92,-45.549,-4.268,51.951
1696867053255,2023-10-09T15:57:33.255000,2.96,-38.232,-2.5,46.098
1696867053295,2023-10-09T15:57:33.295000,3.0,-27.378,-4.695,37.317
1696867053335,2023-10-09T15:57:33.335000,3.04,-20.427,2.256,25.427
1696867053375,2023-10-09T15:57:33.375000,3.08,-18.659,4.207,9.634
1696867053415,2023-10-09T15:57:33.415000,3.12,-15.183,-3.841,4.085
1696867053455,2023-10-09T15:57:33.455000,3.16,-9.756,-4.39,-11.22
1696867053495,2023-10-09T15:57:33.495000,3.2,-0.061,-0.732,-17.256
1696867053535,2023-10-09T15:57:33.535000,3.24,2.744,15.061,-9.39
1696867053575,2023-10-09T15:57:33.575000,3.28,14.451,12.805,-29.024
1696867053615,2023-10-09T15:57:33.615000,3.32,36.22,5.976,-62.744
1696867053655,2023-10-09T15:57:33.655000,3.36,54.573,14.451,-69.878
1696867053695,2023-10-09T15:57:33.695000,3.4,64.268,24.817,-59.329
1696867053735,2023-10-09T15:57:33.735000,3.44,64.329,30.427,-50.0
1696867053775,2023-10-09T15:57:33.775000,3.48,59.085,24.207,-40.915
1696867053815,2023-10-09T15:57:33.815000,3.52,33.476,23.902,-37.195
1696867053855,2023-10-09T15:57:33.855000,3.56,18.232,24.329,-31.159
1696867053895,2023-10-09T15:57:33.895000,3.6,3.171,22.256,-20.732
1696867053935,2023-10-09T15:57:33.935000,3.64,-7.012,12.195,-20.061
1696867053975,2023-10-09T15:57:33.975000,3.68,-15.366,14.634,-16.098
1696867054015,2023-10-09T15:57:34.015000,3.72,-25.244,2.5,-5.732
1696867054055,2023-10-09T15:57:34.055000,3.76,-34.695,-10.732,1.829
1696867054095,2023-10-09T15:57:34.095000,3.8,-33.963,-1.707,17.073
1696867054135,2023-10-09T15:57:34.135000,3.84,-26.585,-1.524,35.061
1696867054175,2023-10-09T15:57:34.175000,3.88,-21.768,-10.61,47.622
1696867054215,2023-10-09T15:57:34.215000,3.92,-11.159,-22.805,55.488
1696867054255,2023-10-09T15:57:34.255000,3.96,5.0,-23.902,63.049
1696867054295,2023-10-09T15:57:34.295000,4.0,9.634,-11.585,60.915
1696867054335,2023-10-09T15:57:34.335000,4.04,20.061,-13.415,47.683
1696867054375,2023-10-09T15:57:34.375000,4.08,18.171,-10.244,22.988
1696867054415,2023-10-09T15:57:34.415000,4.12,7.927,-4.573,1.159
1696867054455,2023-10-09T15:57:34.455000,4.16,0.915,-4.573,-13.841
1696867054495,2023-10-09T15:57:34.495000,4.2,-2.927,4.085,-26.159
1696867054535,2023-10-09T15:57:34.535000,4.24,5.854,-1.463,-34.817
1696867054575,2023-10-09T15:57:34.575000,4.28,21.707,-3.232,-37.866
1696867054615,2023-10-09T15:57:34.615000,4.32,23.841,0.305,-36.098
1696867054655,2023-10-09T15:57:34.655000,4.36,31.829,8.049,-32.683
1696867054695,2023-10-09T15:57:34.695000,4.4,45.244,2.561,-25.244
1696867054735,2023-10-09T15:57:34.735000,4.44,43.476,11.28,-16.646
1696867054775,2023-10-09T15:57:34.775000,4.48,46.585,-5.305,2.073
1696867054815,2023-10-09T15:57:34.815000,4.52,43.476,-13.78,26.22
1696867054855,2023-10-09T15:57:34.855000,4.56,14.207,-14.512,27.317
1696867054895,2023-10-09T15:57:34.895000,4.6,-13.476,-0.427,0.61
1696867054935,2023-10-09T15:57:34.935000,4.64,-26.28,-5.061,-15.61
1696867054975,2023-10-09T15:57:34.975000,4.68,-25.915,-20.183,5.915
1696867055015,2023-10-09T15:57:35.015000,4.72,-42.622,-14.451,17.683
1696867055055,2023-10-09T15:57:35.055000,4.76,-44.878,-8.476,19.39
1696867055095,2023-10-09T15:57:35.095000,4.8,-37.378,-23.354,20.427
1696867055135,2023-10-09T15:57:35.135000,4.84,-34.451,-20.0,30.183
1696867055175,2023-10-09T15:57:35.175000,4.88,-25.122,-17.805,44.756
1696867055215,2023-10-09T15:57:35.215000,4.92,-26.28,-10.427,46.829
1696867055255,2023-10-09T15:57:35.255000,4.96,-21.768,-2.561,36.524
1696867055295,2023-10-09T15:57:35.295000,5.0,-8.963,-5.732,42.073
1696867055335,2023-10-09T15:57:35.335000,5.04,6.646,-9.756,40.427
1696867055375,2023-10-09T15:57:35.375000,5.08,3.232,-2.805,41.89
1696867055415,2023-10-09T15:57:35.415000,5.12,-1.951,3.537,28.11
1696867055455,2023-10-09T15:57:35.455000,5.16,-6.037,2.805,7.805
1696867055495,2023-10-09T15:57:35.495000,5.2,-7.927,-2.439,-1.159
1696867055535,2023-10-09T15:57:35.535000,5.24,-0.732,-6.524,-12.317
1696867055575,2023-10-09T15:57:35.575000,5.28,23.171,-6.463,-13.354
1696867055615,2023-10-09T15:57:35.615000,5.32,39.634,-5.0,2.622
1696867055655,2023-10-09T15:57:35.655000,5.36,55.305,-11.768,-2.439
1696867055695,2023-10-09T15:57:35.695000,5.4,53.537,-3.354,-26.159
1696867055735,2023-10-09T15:57:35.735000,5.44,50.427,9.817,-49.634
1696867055775,2023-10-09T15:57:35.775000,5.48,34.878,14.939,-62.012
1696867055815,2023-10-09T15:57:35.815000,5.52,15.976,15.732,-66.707
1696867055855,2023-10-09T15:57:35.855000,5.56,9.634,8.598,-65.366
1696867055895,2023-10-09T15:57:35.895000,5.6,-5.061,-26.341,-65.183
1696867055935,2023-10-09T15:57:35.935000,5.64,-13.293,-51.768,-72.378
1696867055975,2023-10-09T15:57:35.975000,5.68,-9.207,7.561,-47.256
1696867056015,2023-10-09T15:57:36.015000,5.72,-18.415,19.451,-23.841
1696867056055,2023-10-09T15:57:36.055000,5.76,-30.488,11.341,-14.39
1696867056095,2023-10-09T15:57:36.095000,5.8,-39.085,11.951,-6.829
1696867056135,2023-10-09T15:57:36.135000,5.84,-39.329,5.488,10.915
1696867056175,2023-10-09T15:57:36.175000,5.88,-35.122,2.744,23.963
1696867056215,2023-10-09T15:57:36.215000,5.92,-30.732,-9.207,29.451
1696867056255,2023-10-09T15:57:36.255000,5.96,-32.134,-16.098,43.171
1696867056295,2023-10-09T15:57:36.295000,6.0,-27.683,-5.976,57.561
1696867056335,2023-10-09T15:57:36.335000,6.04,-5.061,-0.305,63.598
1696867056375,2023-10-09T15:57:36.375000,6.08,4.512,-1.524,50.671
1696867056415,2023-10-09T15:57:36.415000,6.12,7.744,0.732,25.183
1696867056455,2023-10-09T15:57:36.455000,6.16,16.768,-3.476,14.085
1696867056495,2023-10-09T15:57:36.495000,6.2,21.402,-5.488,7.378
1696867056535,2023-10-09T15:57:36.535000,6.24,26.22,-9.695,-7.805
1696867056575,2023-10-09T15:57:36.575000,6.28,30.854,-14.207,-18.049
1696867056615,2023-10-09T15:57:36.615000,6.32,38.537,-9.756,-15.244
1696867056655,2023-10-09T15:57:36.655000,6.36,35.915,-3.171,-21.159
1696867056695,2023-10-09T15:57:36.695000,6.4,32.439,5.183,-33.354
1696867056735,2023-10-09T15:57:36.735000,6.44,29.939,16.463,-33.902
1696867056775,2023-10-09T15:57:36.775000,6.48,35.732,2.561,-26.463
1696867056815,2023-10-09T15:57:36.815000,6.52,48.78,7.866,-13.293
1696867056855,2023-10-09T15:57:36.855000,6.56,38.78,10.854,-0.732
1696867056895,2023-10-09T15:57:36.895000,6.6,35.305,6.159,-4.634
1696867056935,2023-10-09T15:57:36.935000,6.64,16.341,-7.073,-1.524
1696867056975,2023-10-09T15:57:36.975000,6.68,4.817,-9.329,3.537
1696867057015,2023-10-09T15:57:37.015000,6.72,-20.61,-4.634,-5.427
1696867057055,2023-10-09T15:57:37.055000,6.76,-31.037,-11.707,0.549
1696867057095,2023-10-09T15:57:37.095000,6.8,-40.305,-15.976,1.463
1696867057135,2023-10-09T15:57:37.135000,6.84,-33.902,-24.451,7.561
1696867057175,2023-10-09T15:57:37.175000,6.88,-46.402,-22.256,24.207
1696867057215,2023-10-09T15:57:37.215000,6.92,-48.659,-14.573,28.598
1696867057255,2023-10-09T15:57:37.255000,6.96,-48.049,-16.22,42.744
1696867057295,2023-10-09T15:57:37.295000,7.0,-44.756,-12.5,43.171
1696867057335,2023-10-09T15:57:37.335000,7.04,-44.756,-6.829,43.659
1696867057375,2023-10-09T15:57:37.375000,7.08,-32.5,-4.573,57.988
1696867057415,2023-10-09T15:57:37.415000,7.12,-7.683,-5.915,47.927
1696867057455,2023-10-09T15:57:37.455000,7.16,-7.561,-7.256,37.195
1696867057495,2023-10-09T15:57:37.495000,7.2,-2.195,-1.098,35.183
1696867057535,2023-10-09T15:57:37.535000,7.24,5.183,0.488,16.402
1696867057575,2023-10-09T15:57:37.575000,7.28,-13.232,-1.22,-1.951
1696867057615,2023-10-09T15:57:37.615000,7.32,-19.085,-1.89,-11.22
1696867057655,2023-10-09T15:57:37.655000,7.36,-2.5,-2.805,-13.049
1696867057695,2023-10-09T15:57:37.695000,7.4,14.268,-2.439,-19.695
1696867057735,2023-10-09T15:57:37.735000,7.44,20.305,-4.39,-38.049
1696867057775,2023-10-09T15:57:37.775000,7.48,32.134,2.683,-51.524
1696867057815,2023-10-09T15:57:37.815000,7.52,48.78,9.39,-57.195
1696867057855,2023-10-09T15:57:37.855000,7.56,47.866,11.585,-65.366
1696867057895,2023-10-09T15:57:37.895000,7.6,35.671,8.902,-64.39
1696867057935,2023-10-09T15:57:37.935000,7.64,21.585,-7.866,-67.073
1696867057975,2023-10-09T15:57:37.975000,7.68,9.329,-6.768,-77.5
1696867058015,2023-10-09T15:57:38.015000,7.72,6.463,11.037,-59.939
1696867058055,2023-10-09T15:57:38.055000,7.76,-0.915,3.841,-40.427
1696867058095,2023-10-09T15:57:38.095000,7.8,-8.963,0.122,-21.646
1696867058135,2023-10-09T15:57:38.135000,7.84,-2.561,8.11,3.049
1696867058175,2023-10-09T15:57:38.175000,7.88,-8.293,-1.585,17.439
1696867058215,2023-10-09T15:57:38.215000,7.92,-18.598,3.354,19.146
1696867058255,2023-10-09T15:57:38.255000,7.96,-26.341,5.122,23.354
1696867058295,2023-10-09T15:57:38.295000,8.0,-27.134,4.939,33.293
1696867058335,2023-10-09T15:57:38.335000,8.04,-23.415,1.829,45.854
1696867058375,2023-10-09T15:57:38.375000,8.08,-20.976,7.439,58.476
1696867058415,2023-10-09T15:57:38.415000,8.12,-16.098,4.634,71.159
1696867058455,2023-10-09T15:57:38.455000,8.16,-33.232,5.244,54.634
1696867058495,2023-10-09T15:57:38.495000,8.2,-17.744,11.768,34.878
1696867058535,2023-10-09T15:57:38.535000,8.24,19.024,-10.183,25.976
1696867058575,2023-10-09T15:57:38.575000,8.28,30.488,-14.451,23.354
1696867058615,2023-10-09T15:57:38.615000,8.32,18.293,-5.976,7.927
1696867058655,2023-10-09T15:57:38.655000,8.36,12.5,-4.329,-12.805
1696867058695,2023-10-09T15:57:38.695000,8.4,21.22,-4.207,-17.073
1696867058735,2023-10-09T15:57:38.735000,8.44,30.305,-6.463,-11.037
1696867058775,2023-10-09T15:57:38.775000,8.48,20.915,-18.232,-22.744
1696867058815,2023-10-09T15:57:38.815000,8.52,23.415,4.878,-29.268
1696867058855,2023-10-09T15:57:38.855000,8.56,27.439,-2.805,-36.402
1696867058895,2023-10-09T15:57:38.895000,8.6,27.622,0.671,-31.463
1696867058935,2023-10-09T15:57:38.935000,8.64,14.634,2.988,-34.207
1696867058975,2023-10-09T15:57:38.975000,8.68,18.537,9.939,-36.829
1696867059015,2023-10-09T15:57:39.015000,8.72,14.817,1.829,-26.707
1696867059055,2023-10-09T15:57:39.055000,8.76,21.22,2.439,-11.951
1696867059095,2023-10-09T15:57:39.095000,8.8,11.585,-1.89,-6.098
1696867059135,2023-10-09T15:57:39.135000,8.84,5.732,-5.305,3.841
1696867059175,2023-10-09T15:57:39.175000,8.88,-7.378,-10.427,13.537
1696867059215,2023-10-09T15:57:39.215000,8.92,-26.037,-4.39,9.451
1696867059255,2023-10-09T15:57:39.255000,8.96,-22.683,-10.0,14.512
1696867059295,2023-10-09T15:57:39.295000,9.0,-23.537,-12.256,17.195
1696867059335,2023-10-09T15:57:39.335000,9.04,-22.134,-4.878,23.171
1696867059375,2023-10-09T15:57:39.375000,9.08,-30.427,-16.341,45.671
1696867059415,2023-10-09T15:57:39.415000,9.12,-24.085,-15.0,51.951
1696867059455,2023-10-09T15:57:39.455000,9.16,-14.146,-14.39,53.902
1696867059495,2023-10-09T15:57:39.495000,9.2,-9.939,-9.451,58.841
1696867059535,2023-10-09T15:57:39.535000,9.24,-17.317,-5.122,47.683
1696867059575,2023-10-09T15:57:39.575000,9.28,-5.732,-9.695,41.402
1696867059615,2023-10-09T15:57:39.615000,9.32,-10.305,-8.598,26.22
1696867059655,2023-10-09T15:57:39.655000,9.36,-28.537,-0.976,12.317
1696867059695,2023-10-09T15:57:39.695000,9.4,-26.098,3.11,6.341
1696867059735,2023-10-09T15:57:39.735000,9.44,-10.732,-3.232,3.963
1696867059775,2023-10-09T15:57:39.775000,9.48,9.573,-5.427,0.61
1696867059815,2023-10-09T15:57:39.815000,9.52,16.646,-0.732,-15.061
1696867059855,2023-10-09T15:57:39.855000,9.56,2.866,7.195,-32.561
1696867059895,2023-10-09T15:57:39.895000,9.6,2.012,8.72,-44.634
1696867059935,2023-10-09T15:57:39.935000,9.64,19.512,6.159,-62.195
1696867059975,2023-10-09T15:57:39.975000,9.68,37.622,6.098,-76.585
1696867060015,2023-10-09T15:57:40.015000,9.72,46.402,12.5,-62.866
1696867060055,2023-10-09T15:57:40.055000,9.76,45.183,16.402,-48.78
1696867060095,2023-10-09T15:57:40.095000,9.8,30.854,18.902,-42.134
1696867060135,2023-10-09T15:57:40.135000,9.84,28.537,20.549,-33.537
1696867060175,2023-10-09T15:57:40.175000,9.88,16.463,13.293,-20.0
1696867060215,2023-10-09T15:57:40.215000,9.92,2.561,15.183,-16.28
