epoch (ms),time (01:00),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1697650249221,2023-10-18T17:30:49.221000,0.0,-0.051,-1.026,-0.088
1697650249301,2023-10-18T17:30:49.301000,0.08,-0.054,-1.038,-0.093
1697650249381,2023-10-18T17:30:49.381000,0.16,-0.052,-1.034,-0.095
1697650249461,2023-10-18T17:30:49.461000,0.24,-0.063,-1.011,-0.095
1697650249541,2023-10-18T17:30:49.541000,0.32,-0.052,-1.017,-0.09
1697650249621,2023-10-18T17:30:49.621000,0.4,-0.061,-1.023,-0.104
1697650249701,2023-10-18T17:30:49.701000,0.48,-0.063,-1.042,-0.074
1697650249781,2023-10-18T17:30:49.781000,0.56,-0.056,-1.051,-0.107
1697650249861,2023-10-18T17:30:49.861000,0.64,-0.059,-1.028,-0.086
1697650249941,2023-10-18T17:30:49.941000,0.72,-0.058,-1.009,-0.075
1697650250021,2023-10-18T17:30:50.021000,0.8,-0.047,-1.011,-0.096
1697650250101,2023-10-18T17:30:50.101000,0.88,-0.06,-1.006,-0.083
1697650250181,2023-10-18T17:30:50.181000,0.96,-0.055,-1.038,-0.101
1697650250261,2023-10-18T17:30:50.261000,1.04,-0.059,-1.057,-0.091
1697650250341,2023-10-18T17:30:50.341000,1.12,-0.063,-1.041,-0.099
1697650250421,2023-10-18T17:30:50.421000,1.2,-0.063,-1.027,-0.087
1697650250501,2023-10-18T17:30:50.501000,1.28,-0.059,-1.035,-0.084
1697650250581,2023-10-18T17:30:50.581000,1.36,-0.061,-1.047,-0.089
1697650250661,2023-10-18T17:30:50.661000,1.44,-0.059,-1.008,-0.075
1697650250741,2023-10-18T17:30:50.741000,1.52,-0.049,-0.939,-0.067
1697650250821,2023-10-18T17:30:50.821000,1.6,-0.038,-0.908,-0.054
1697650250901,2023-10-18T17:30:50.901000,1.68,-0.049,-0.952,-0.059
1697650250981,2023-10-18T17:30:50.981000,1.76,-0.059,-1.065,-0.102
1697650251061,2023-10-18T17:30:51.061000,1.84,-0.072,-1.187,-0.097
1697650251141,2023-10-18T17:30:51.141000,1.92,-0.077,-1.3,-0.162
1697650251221,2023-10-18T17:30:51.221000,2.0,-0.077,-1.397,-0.151
1697650251301,2023-10-18T17:30:51.301000,2.08,-0.031,-1.411,-0.03
1697650251381,2023-10-18T17:30:51.381000,2.16,0.08,-1.323,-0.005
1697650251461,2023-10-18T17:30:51.461000,2.24,0.109,-1.156,0.091
1697650251541,2023-10-18T17:30:51.541000,2.32,0.099,-0.919,0.139
1697650251621,2023-10-18T17:30:51.621000,2.4,0.091,-0.715,0.122
1697650251701,2023-10-18T17:30:51.701000,2.48,-0.011,-0.428,0.127
1697650251781,2023-10-18T17:30:51.781000,2.56,-0.042,-0.349,0.222
1697650251861,2023-10-18T17:30:51.861000,2.64,0.013,-0.528,0.115
1697650251941,2023-10-18T17:30:51.941000,2.72,0.046,-0.886,0.123
1697650252021,2023-10-18T17:30:52.021000,2.8,0.051,-1.008,0.117
1697650252101,2023-10-18T17:30:52.101000,2.88,0.06,-1.113,0.096
1697650252181,2023-10-18T17:30:52.181000,2.96,0.041,-1.116,0.034
1697650252261,2023-10-18T17:30:52.261000,3.04,0.017,-1.131,0.001
1697650252341,2023-10-18T17:30:52.341000,3.12,-0.033,-1.149,-0.038
1697650252421,2023-10-18T17:30:52.421000,3.2,-0.076,-1.236,-0.141
1697650252501,2023-10-18T17:30:52.501000,3.28,-0.059,-1.237,-0.166
1697650252581,2023-10-18T17:30:52.581000,3.36,-0.048,-1.136,-0.125
1697650252661,2023-10-18T17:30:52.661000,3.44,-0.049,-1.044,-0.103
1697650252741,2023-10-18T17:30:52.741000,3.52,-0.056,-1.071,-0.095
1697650252821,2023-10-18T17:30:52.821000,3.6,-0.067,-1.218,-0.126
1697650252901,2023-10-18T17:30:52.901000,3.68,-0.063,-1.383,-0.117
1697650252981,2023-10-18T17:30:52.981000,3.76,-0.021,-1.417,-0.032
1697650253061,2023-10-18T17:30:53.061000,3.84,0.047,-1.329,0.027
1697650253141,2023-10-18T17:30:53.141000,3.92,0.041,-1.08,0.098
1697650253221,2023-10-18T17:30:53.221000,4.0,0.08,-0.823,0.188
1697650253301,2023-10-18T17:30:53.301000,4.08,0.015,-0.576,0.174
1697650253381,2023-10-18T17:30:53.381000,4.16,-0.047,-0.316,0.11
1697650253461,2023-10-18T17:30:53.461000,4.24,-0.012,-0.419,0.245
1697650253541,2023-10-18T17:30:53.541000,4.32,0.019,-0.742,0.159
1697650253621,2023-10-18T17:30:53.621000,4.4,0.045,-0.985,0.111
1697650253701,2023-10-18T17:30:53.701000,4.48,0.054,-1.098,0.119
1697650253781,2023-10-18T17:30:53.781000,4.56,0.048,-1.099,0.088
1697650253861,2023-10-18T17:30:53.861000,4.64,0.013,-1.136,0.019
1697650253941,2023-10-18T17:30:53.941000,4.72,-0.034,-1.205,0.017
1697650254021,2023-10-18T17:30:54.021000,4.8,-0.056,-1.238,-0.042
1697650254101,2023-10-18T17:30:54.101000,4.88,-0.089,-1.251,-0.2
1697650254181,2023-10-18T17:30:54.181000,4.96,-0.058,-1.128,-0.11
1697650254261,2023-10-18T17:30:54.261000,5.04,-0.051,-1.006,-0.059
1697650254341,2023-10-18T17:30:54.341000,5.12,-0.061,-0.955,-0.126
1697650254421,2023-10-18T17:30:54.421000,5.2,-0.049,-0.994,-0.061
1697650254501,2023-10-18T17:30:54.501000,5.28,-0.069,-1.091,-0.065
1697650254581,2023-10-18T17:30:54.581000,5.36,-0.084,-1.271,-0.178
1697650254661,2023-10-18T17:30:54.661000,5.44,-0.054,-1.393,-0.144
1697650254741,2023-10-18T17:30:54.741000,5.52,-0.014,-1.388,-0.052
1697650254821,2023-10-18T17:30:54.821000,5.6,0.082,-1.309,0.003
1697650254901,2023-10-18T17:30:54.901000,5.68,0.087,-1.096,0.114
1697650254981,2023-10-18T17:30:54.981000,5.76,0.066,-0.871,0.161
1697650255061,2023-10-18T17:30:55.061000,5.84,0.016,-0.61,0.106
1697650255141,2023-10-18T17:30:55.141000,5.92,0.012,-0.331,0.137
1697650255221,2023-10-18T17:30:55.221000,6.0,0.024,-0.442,0.236
1697650255301,2023-10-18T17:30:55.301000,6.08,0.047,-0.698,0.083
1697650255381,2023-10-18T17:30:55.381000,6.16,0.07,-0.961,0.129
1697650255461,2023-10-18T17:30:55.461000,6.24,0.094,-1.096,0.11
1697650255541,2023-10-18T17:30:55.541000,6.32,0.052,-1.118,0.059
1697650255621,2023-10-18T17:30:55.621000,6.4,0.016,-1.152,0.05
1697650255701,2023-10-18T17:30:55.701000,6.48,-0.016,-1.22,-0.088
1697650255781,2023-10-18T17:30:55.781000,6.56,-0.077,-1.286,-0.112
1697650255861,2023-10-18T17:30:55.861000,6.64,-0.068,-1.243,-0.137
1697650255941,2023-10-18T17:30:55.941000,6.72,-0.061,-1.102,-0.093
1697650256021,2023-10-18T17:30:56.021000,6.8,-0.034,-0.984,-0.063
1697650256101,2023-10-18T17:30:56.101000,6.88,-0.04,-0.898,-0.047
1697650256181,2023-10-18T17:30:56.181000,6.96,-0.038,-0.97,-0.037
1697650256261,2023-10-18T17:30:56.261000,7.04,-0.065,-1.159,-0.113
1697650256341,2023-10-18T17:30:56.341000,7.12,-0.08,-1.337,-0.168
1697650256421,2023-10-18T17:30:56.421000,7.2,-0.041,-1.418,-0.117
1697650256501,2023-10-18T17:30:56.501000,7.28,0.001,-1.352,-0.021
1697650256581,2023-10-18T17:30:56.581000,7.36,0.06,-1.262,0.045
1697650256661,2023-10-18T17:30:56.661000,7.44,0.077,-1.049,0.128
1697650256741,2023-10-18T17:30:56.741000,7.52,0.065,-0.79,0.128
1697650256821,2023-10-18T17:30:56.821000,7.6,-0.023,-0.413,0.075
1697650256901,2023-10-18T17:30:56.901000,7.68,0.036,-0.385,0.222
1697650256981,2023-10-18T17:30:56.981000,7.76,0.01,-0.561,0.124
1697650257061,2023-10-18T17:30:57.061000,7.84,0.053,-0.869,0.028
1697650257141,2023-10-18T17:30:57.141000,7.92,0.078,-1.072,0.072
1697650257221,2023-10-18T17:30:57.221000,8.0,0.082,-1.096,0.071
1697650257301,2023-10-18T17:30:57.301000,8.08,0.056,-1.081,0.031
1697650257381,2023-10-18T17:30:57.381000,8.16,0.038,-1.128,0.024
1697650257461,2023-10-18T17:30:57.461000,8.24,0.003,-1.247,-0.048
1697650257541,2023-10-18T17:30:57.541000,8.32,-0.056,-1.294,-0.149
