epoch (ms),time (01:00),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1696866833950,2023-10-09T15:53:53.950000,0.0,-0.066,0.935,0.027
1696866834030,2023-10-09T15:53:54.030000,0.08,-0.076,0.984,0.032
1696866834110,2023-10-09T15:53:54.110000,0.16,-0.082,1.01,0.012
1696866834190,2023-10-09T15:53:54.190000,0.24,-0.08,0.957,0.006
1696866834270,2023-10-09T15:53:54.270000,0.32,-0.071,0.896,0.012
1696866834350,2023-10-09T15:53:54.350000,0.4,-0.079,0.934,0.012
1696866834430,2023-10-09T15:53:54.430000,0.48,-0.085,0.995,0.017
1696866834510,2023-10-09T15:53:54.510000,0.56,-0.093,1.086,0.0
1696866834590,2023-10-09T15:53:54.590000,0.64,-0.126,1.3,-0.013
1696866834670,2023-10-09T15:53:54.670000,0.72,-0.202,1.41,-0.072
1696866834750,2023-10-09T15:53:54.750000,0.8,-0.263,1.22,-0.077
1696866834830,2023-10-09T15:53:54.830000,0.88,-0.308,1.053,-0.115
1696866834910,2023-10-09T15:53:54.910000,0.96,-0.33,0.9,-0.104
1696866834990,2023-10-09T15:53:54.990000,1.04,-0.35,0.819,-0.089
1696866835070,2023-10-09T15:53:55.070000,1.12,-0.333,0.779,-0.073
1696866835150,2023-10-09T15:53:55.150000,1.2,-0.314,0.771,-0.061
1696866835230,2023-10-09T15:53:55.230000,1.28,-0.278,0.778,-0.043
1696866835310,2023-10-09T15:53:55.310000,1.36,-0.247,0.767,0.008
1696866835390,2023-10-09T15:53:55.390000,1.44,-0.215,0.721,0.037
1696866835470,2023-10-09T15:53:55.470000,1.52,-0.166,0.722,-0.116
1696866835550,2023-10-09T15:53:55.550000,1.6,-0.185,0.715,-0.074
1696866835630,2023-10-09T15:53:55.630000,1.68,-0.199,0.78,-0.087
1696866835710,2023-10-09T15:53:55.710000,1.76,-0.216,0.768,-0.117
1696866835790,2023-10-09T15:53:55.790000,1.84,-0.217,0.754,-0.136
1696866835870,2023-10-09T15:53:55.870000,1.92,-0.255,0.788,-0.141
1696866835950,2023-10-09T15:53:55.950000,2.0,-0.273,0.832,-0.177
1696866836030,2023-10-09T15:53:56.030000,2.08,-0.283,0.86,-0.18
1696866836110,2023-10-09T15:53:56.110000,2.16,-0.302,0.906,-0.16
1696866836190,2023-10-09T15:53:56.190000,2.24,-0.315,0.954,-0.121
1696866836270,2023-10-09T15:53:56.270000,2.32,-0.289,0.957,-0.085
1696866836350,2023-10-09T15:53:56.350000,2.4,-0.26,1.027,-0.08
1696866836430,2023-10-09T15:53:56.430000,2.48,-0.21,1.089,-0.089
1696866836510,2023-10-09T15:53:56.510000,2.56,-0.148,1.203,-0.058
1696866836590,2023-10-09T15:53:56.590000,2.64,-0.156,1.443,-0.038
1696866836670,2023-10-09T15:53:56.670000,2.72,-0.182,1.574,-0.01
1696866836750,2023-10-09T15:53:56.750000,2.8,-0.22,1.387,-0.032
1696866836830,2023-10-09T15:53:56.830000,2.88,-0.269,1.14,-0.082
1696866836910,2023-10-09T15:53:56.910000,2.96,-0.308,0.989,-0.143
1696866836990,2023-10-09T15:53:56.990000,3.04,-0.353,0.888,-0.153
1696866837070,2023-10-09T15:53:57.070000,3.12,-0.328,0.773,-0.113
1696866837150,2023-10-09T15:53:57.150000,3.2,-0.309,0.756,-0.107
1696866837230,2023-10-09T15:53:57.230000,3.28,-0.294,0.777,-0.113
1696866837310,2023-10-09T15:53:57.310000,3.36,-0.262,0.794,-0.092
1696866837390,2023-10-09T15:53:57.390000,3.44,-0.206,0.795,-0.085
1696866837470,2023-10-09T15:53:57.470000,3.52,-0.158,0.698,-0.035
1696866837550,2023-10-09T15:53:57.550000,3.6,-0.139,0.665,-0.092
1696866837630,2023-10-09T15:53:57.630000,3.68,-0.153,0.712,-0.134
1696866837710,2023-10-09T15:53:57.710000,3.76,-0.17,0.711,-0.108
1696866837790,2023-10-09T15:53:57.790000,3.84,-0.178,0.743,-0.139
1696866837870,2023-10-09T15:53:57.870000,3.92,-0.199,0.781,-0.186
1696866837950,2023-10-09T15:53:57.950000,4.0,-0.238,0.791,-0.166
1696866838030,2023-10-09T15:53:58.030000,4.08,-0.246,0.814,-0.152
1696866838110,2023-10-09T15:53:58.110000,4.16,-0.273,0.89,-0.163
1696866838190,2023-10-09T15:53:58.190000,4.24,-0.289,0.946,-0.124
1696866838270,2023-10-09T15:53:58.270000,4.32,-0.27,0.965,-0.102
1696866838350,2023-10-09T15:53:58.350000,4.4,-0.23,1.088,-0.078
1696866838430,2023-10-09T15:53:58.430000,4.48,-0.18,1.18,-0.066
1696866838510,2023-10-09T15:53:58.510000,4.56,-0.165,1.345,-0.1
1696866838590,2023-10-09T15:53:58.590000,4.64,-0.167,1.583,-0.072
1696866838670,2023-10-09T15:53:58.670000,4.72,-0.217,1.496,0.013
1696866838750,2023-10-09T15:53:58.750000,4.8,-0.254,1.168,0.01
1696866838830,2023-10-09T15:53:58.830000,4.88,-0.297,0.996,-0.049
1696866838910,2023-10-09T15:53:58.910000,4.96,-0.329,0.924,-0.061
1696866838990,2023-10-09T15:53:58.990000,5.04,-0.346,0.876,-0.087
1696866839070,2023-10-09T15:53:59.070000,5.12,-0.385,0.832,-0.104
1696866839150,2023-10-09T15:53:59.150000,5.2,-0.305,0.761,-0.092
1696866839230,2023-10-09T15:53:59.230000,5.28,-0.334,0.797,-0.036
1696866839310,2023-10-09T15:53:59.310000,5.36,-0.34,0.842,-0.051
1696866839390,2023-10-09T15:53:59.390000,5.44,-0.294,0.841,-0.028
1696866839470,2023-10-09T15:53:59.470000,5.52,-0.208,0.816,-0.014
1696866839550,2023-10-09T15:53:59.550000,5.6,-0.188,0.697,-0.05
1696866839630,2023-10-09T15:53:59.630000,5.68,-0.157,0.672,-0.132
1696866839710,2023-10-09T15:53:59.710000,5.76,-0.174,0.729,-0.121
1696866839790,2023-10-09T15:53:59.790000,5.84,-0.171,0.74,-0.139
1696866839870,2023-10-09T15:53:59.870000,5.92,-0.19,0.716,-0.149
1696866839950,2023-10-09T15:53:59.950000,6.0,-0.258,0.816,-0.21
1696866840030,2023-10-09T15:54:00.030000,6.08,-0.313,0.805,-0.192
1696866840110,2023-10-09T15:54:00.110000,6.16,-0.342,0.839,-0.15
1696866840190,2023-10-09T15:54:00.190000,6.24,-0.35,0.869,-0.148
1696866840270,2023-10-09T15:54:00.270000,6.32,-0.336,0.897,-0.111
1696866840350,2023-10-09T15:54:00.350000,6.4,-0.37,1.006,-0.097
1696866840430,2023-10-09T15:54:00.430000,6.48,-0.295,1.037,-0.088
1696866840510,2023-10-09T15:54:00.510000,6.56,-0.237,1.125,-0.132
1696866840590,2023-10-09T15:54:00.590000,6.64,-0.198,1.308,-0.142
1696866840670,2023-10-09T15:54:00.670000,6.72,-0.194,1.516,-0.17
1696866840750,2023-10-09T15:54:00.750000,6.8,-0.204,1.492,-0.135
1696866840830,2023-10-09T15:54:00.830000,6.88,-0.207,1.22,-0.073
1696866840910,2023-10-09T15:54:00.910000,6.96,-0.309,1.06,-0.157
1696866840990,2023-10-09T15:54:00.990000,7.04,-0.33,0.944,-0.164
1696866841070,2023-10-09T15:54:01.070000,7.12,-0.334,0.852,-0.155
1696866841150,2023-10-09T15:54:01.150000,7.2,-0.348,0.801,-0.169
1696866841230,2023-10-09T15:54:01.230000,7.28,-0.324,0.776,-0.159
1696866841310,2023-10-09T15:54:01.310000,7.36,-0.312,0.77,-0.107
1696866841390,2023-10-09T15:54:01.390000,7.44,-0.299,0.801,-0.058
1696866841470,2023-10-09T15:54:01.470000,7.52,-0.294,0.86,-0.085
1696866841550,2023-10-09T15:54:01.550000,7.6,-0.238,0.765,-0.042
1696866841630,2023-10-09T15:54:01.630000,7.68,-0.175,0.588,-0.032
1696866841710,2023-10-09T15:54:01.710000,7.76,-0.146,0.59,-0.109
1696866841790,2023-10-09T15:54:01.790000,7.84,-0.187,0.692,-0.109
1696866841870,2023-10-09T15:54:01.870000,7.92,-0.228,0.79,-0.137
1696866841950,2023-10-09T15:54:01.950000,8.0,-0.271,0.791,-0.159
1696866842030,2023-10-09T15:54:02.030000,8.08,-0.292,0.832,-0.19
1696866842110,2023-10-09T15:54:02.110000,8.16,-0.316,0.84,-0.211
1696866842190,2023-10-09T15:54:02.190000,8.24,-0.339,0.867,-0.232
1696866842270,2023-10-09T15:54:02.270000,8.32,-0.329,0.887,-0.21
1696866842350,2023-10-09T15:54:02.350000,8.4,-0.265,0.93,-0.127
1696866842430,2023-10-09T15:54:02.430000,8.48,-0.234,1.045,-0.114
1696866842510,2023-10-09T15:54:02.510000,8.56,-0.163,1.128,-0.073
1696866842590,2023-10-09T15:54:02.590000,8.64,-0.125,1.307,-0.074
1696866842670,2023-10-09T15:54:02.670000,8.72,-0.119,1.553,-0.031
1696866842750,2023-10-09T15:54:02.750000,8.8,-0.166,1.541,-0.006
1696866842830,2023-10-09T15:54:02.830000,8.88,-0.219,1.268,-0.066
1696866842910,2023-10-09T15:54:02.910000,8.96,-0.225,1.054,-0.111
1696866842990,2023-10-09T15:54:02.990000,9.04,-0.295,0.881,-0.074
1696866843070,2023-10-09T15:54:03.070000,9.12,-0.29,0.857,-0.125
1696866843150,2023-10-09T15:54:03.150000,9.2,-0.348,0.835,-0.139
1696866843230,2023-10-09T15:54:03.230000,9.28,-0.349,0.829,-0.136
1696866843310,2023-10-09T15:54:03.310000,9.36,-0.372,0.832,-0.118
1696866843390,2023-10-09T15:54:03.390000,9.44,-0.353,0.86,-0.127
1696866843470,2023-10-09T15:54:03.470000,9.52,-0.318,0.854,-0.105
1696866843550,2023-10-09T15:54:03.550000,9.6,-0.241,0.827,-0.097
1696866843630,2023-10-09T15:54:03.630000,9.68,-0.168,0.675,-0.095
1696866843710,2023-10-09T15:54:03.710000,9.76,-0.162,0.637,-0.172
1696866843790,2023-10-09T15:54:03.790000,9.84,-0.161,0.696,-0.164
1696866843870,2023-10-09T15:54:03.870000,9.92,-0.173,0.756,-0.142
1696866843950,2023-10-09T15:54:03.950000,10.0,-0.196,0.711,-0.171
1696866844030,2023-10-09T15:54:04.030000,10.08,-0.226,0.775,-0.214
