epoch (ms),time (01:00),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1696866084650,2023-10-09T15:41:24.650000,0.0,-2.439,-2.439,12.805
1696866084690,2023-10-09T15:41:24.690000,0.04,-1.402,-3.293,12.195
1696866084730,2023-10-09T15:41:24.730000,0.08,5.915,-4.146,4.573
1696866084770,2023-10-09T15:41:24.770000,0.12,4.39,-2.683,-8.537
1696866084810,2023-10-09T15:41:24.810000,0.16,-2.073,-0.854,-12.805
1696866084850,2023-10-09T15:41:24.850000,0.2,-1.524,-1.524,-5.732
1696866084890,2023-10-09T15:41:24.890000,0.24,7.439,-4.756,-3.598
1696866084930,2023-10-09T15:41:24.930000,0.28,3.902,-8.354,1.951
1696866084970,2023-10-09T15:41:24.970000,0.32,-3.659,-8.232,-0.915
1696866085010,2023-10-09T15:41:25.010000,0.36,-9.817,-7.256,-3.841
1696866085050,2023-10-09T15:41:25.050000,0.4,3.171,-2.256,3.11
1696866085090,2023-10-09T15:41:25.090000,0.44,13.902,7.561,-1.402
1696866085130,2023-10-09T15:41:25.130000,0.48,21.159,4.146,-33.354
1696866085170,2023-10-09T15:41:25.170000,0.52,25.183,-3.963,-57.744
1696866085210,2023-10-09T15:41:25.210000,0.56,29.634,3.049,-61.524
1696866085250,2023-10-09T15:41:25.250000,0.6,22.561,1.89,-62.317
1696866085290,2023-10-09T15:41:25.290000,0.64,14.573,7.866,-51.646
1696866085330,2023-10-09T15:41:25.330000,0.68,9.756,14.512,-39.756
1696866085370,2023-10-09T15:41:25.370000,0.72,11.402,22.256,-31.707
1696866085410,2023-10-09T15:41:25.410000,0.76,7.561,21.22,-15.122
1696866085450,2023-10-09T15:41:25.450000,0.8,10.427,1.707,-1.707
1696866085490,2023-10-09T15:41:25.490000,0.84,7.622,3.841,-7.317
1696866085530,2023-10-09T15:41:25.530000,0.88,-0.488,0.976,-5.976
1696866085570,2023-10-09T15:41:25.570000,0.92,-2.683,-0.244,-0.549
1696866085610,2023-10-09T15:41:25.610000,0.96,-1.341,-4.939,8.11
1696866085650,2023-10-09T15:41:25.650000,1.0,-7.927,-3.11,7.744
1696866085690,2023-10-09T15:41:25.690000,1.04,-15.61,8.11,2.744
1696866085730,2023-10-09T15:41:25.730000,1.08,-15.122,3.537,7.317
1696866085770,2023-10-09T15:41:25.770000,1.12,-15.732,-1.037,10.793
1696866085810,2023-10-09T15:41:25.810000,1.16,-20.793,-15.305,11.524
1696866085850,2023-10-09T15:41:25.850000,1.2,-14.634,-17.683,15.061
1696866085890,2023-10-09T15:41:25.890000,1.24,-10.061,2.378,20.061
1696866085930,2023-10-09T15:41:25.930000,1.28,-10.915,8.232,27.988
1696866085970,2023-10-09T15:41:25.970000,1.32,-12.805,14.573,35.671
1696866086010,2023-10-09T15:41:26.010000,1.36,-10.366,13.963,48.902
1696866086050,2023-10-09T15:41:26.050000,1.4,-6.402,11.037,62.195
1696866086090,2023-10-09T15:41:26.090000,1.44,1.402,-14.207,49.573
1696866086130,2023-10-09T15:41:26.130000,1.48,-0.671,-8.902,15.549
1696866086170,2023-10-09T15:41:26.170000,1.52,7.378,5.366,13.78
1696866086210,2023-10-09T15:41:26.210000,1.56,37.439,-18.963,-1.463
1696866086250,2023-10-09T15:41:26.250000,1.6,-3.11,-0.183,-16.89
1696866086290,2023-10-09T15:41:26.290000,1.64,-4.939,-8.537,-22.256
1696866086330,2023-10-09T15:41:26.330000,1.68,6.646,-9.878,-8.963
1696866086370,2023-10-09T15:41:26.370000,1.72,19.146,-9.756,-20.122
1696866086410,2023-10-09T15:41:26.410000,1.76,30.061,0.061,-32.622
1696866086450,2023-10-09T15:41:26.450000,1.8,42.439,-3.537,-10.793
1696866086490,2023-10-09T15:41:26.490000,1.84,59.878,-10.976,-18.78
1696866086530,2023-10-09T15:41:26.530000,1.88,39.695,4.024,-21.341
1696866086570,2023-10-09T15:41:26.570000,1.92,34.024,-17.195,-14.451
1696866086610,2023-10-09T15:41:26.610000,1.96,4.329,-3.415,-22.744
1696866086650,2023-10-09T15:41:26.650000,2.0,3.537,-6.402,-23.78
1696866086690,2023-10-09T15:41:26.690000,2.04,-1.768,-2.378,-14.756
1696866086730,2023-10-09T15:41:26.730000,2.08,-5.549,-12.5,-2.073
1696866086770,2023-10-09T15:41:26.770000,2.12,-14.024,-18.78,6.524
1696866086810,2023-10-09T15:41:26.810000,2.16,-33.659,-3.415,-16.768
1696866086850,2023-10-09T15:41:26.850000,2.2,-29.634,-9.573,-1.098
1696866086890,2023-10-09T15:41:26.890000,2.24,-28.293,-11.768,13.11
1696866086930,2023-10-09T15:41:26.930000,2.28,-31.28,-10.915,20.244
1696866086970,2023-10-09T15:41:26.970000,2.32,-35.305,-13.415,23.354
1696866087010,2023-10-09T15:41:27.010000,2.36,-35.732,-19.817,25.793
1696866087050,2023-10-09T15:41:27.050000,2.4,-48.232,-24.268,35.366
1696866087090,2023-10-09T15:41:27.090000,2.44,-54.146,-17.073,36.524
1696866087130,2023-10-09T15:41:27.130000,2.48,-62.378,-10.854,35.671
1696866087170,2023-10-09T15:41:27.170000,2.52,-35.488,-11.951,47.683
1696866087210,2023-10-09T15:41:27.210000,2.56,-14.512,-11.768,45.0
1696866087250,2023-10-09T15:41:27.250000,2.6,-7.744,-10.427,29.085
1696866087290,2023-10-09T15:41:27.290000,2.64,0.549,-3.476,28.841
1696866087330,2023-10-09T15:41:27.330000,2.68,19.024,3.171,22.988
1696866087370,2023-10-09T15:41:27.370000,2.72,29.634,0.427,15.549
1696866087410,2023-10-09T15:41:27.410000,2.76,29.695,-5.122,5.122
1696866087450,2023-10-09T15:41:27.450000,2.8,13.11,-3.049,1.402
1696866087490,2023-10-09T15:41:27.490000,2.84,8.11,-3.841,4.878
1696866087530,2023-10-09T15:41:27.530000,2.88,-4.939,-1.768,8.049
1696866087570,2023-10-09T15:41:27.570000,2.92,-17.195,-2.378,9.695
1696866087610,2023-10-09T15:41:27.610000,2.96,-17.378,-14.085,0.183
1696866087650,2023-10-09T15:41:27.650000,3.0,-21.159,-14.085,-10.915
1696866087690,2023-10-09T15:41:27.690000,3.04,-9.756,-3.598,-26.524
1696866087730,2023-10-09T15:41:27.730000,3.08,13.11,-3.293,-44.878
1696866087770,2023-10-09T15:41:27.770000,3.12,38.476,-1.037,-52.195
1696866087810,2023-10-09T15:41:27.810000,3.16,57.378,7.988,-58.354
1696866087850,2023-10-09T15:41:27.850000,3.2,61.829,15.61,-59.634
1696866087890,2023-10-09T15:41:27.890000,3.24,51.768,14.329,-48.171
1696866087930,2023-10-09T15:41:27.930000,3.28,47.683,23.171,-35.549
1696866087970,2023-10-09T15:41:27.970000,3.32,45.549,32.195,-22.073
1696866088010,2023-10-09T15:41:28.010000,3.36,25.488,13.78,-17.256
1696866088050,2023-10-09T15:41:28.050000,3.4,2.744,-11.951,-19.756
1696866088090,2023-10-09T15:41:28.090000,3.44,-13.841,-24.695,-15.427
1696866088130,2023-10-09T15:41:28.130000,3.48,-22.622,-13.049,-5.854
1696866088170,2023-10-09T15:41:28.170000,3.52,-32.134,7.561,-8.049
1696866088210,2023-10-09T15:41:28.210000,3.56,-35.732,8.232,-10.061
1696866088250,2023-10-09T15:41:28.250000,3.6,-25.915,6.707,-2.927
1696866088290,2023-10-09T15:41:28.290000,3.64,-21.22,9.146,4.39
1696866088330,2023-10-09T15:41:28.330000,3.68,-22.378,7.744,9.573
1696866088370,2023-10-09T15:41:28.370000,3.72,-14.146,4.329,18.049
1696866088410,2023-10-09T15:41:28.410000,3.76,-11.341,10.0,20.854
1696866088450,2023-10-09T15:41:28.450000,3.8,-11.768,1.951,24.756
1696866088490,2023-10-09T15:41:28.490000,3.84,-7.683,-0.305,34.024
1696866088530,2023-10-09T15:41:28.530000,3.88,-9.756,5.732,37.134
1696866088570,2023-10-09T15:41:28.570000,3.92,-10.0,4.329,49.573
1696866088610,2023-10-09T15:41:28.610000,3.96,-6.768,-8.963,72.988
1696866088650,2023-10-09T15:41:28.650000,4.0,9.146,-33.415,71.159
1696866088690,2023-10-09T15:41:28.690000,4.04,20.061,-28.354,32.988
1696866088730,2023-10-09T15:41:28.730000,4.08,8.476,4.146,6.829
1696866088770,2023-10-09T15:41:28.770000,4.12,23.11,4.085,6.951
1696866088810,2023-10-09T15:41:28.810000,4.16,18.963,9.634,-9.146
1696866088850,2023-10-09T15:41:28.850000,4.2,9.695,13.11,-27.927
1696866088890,2023-10-09T15:41:28.890000,4.24,13.354,-1.159,-15.244
1696866088930,2023-10-09T15:41:28.930000,4.28,30.305,-18.841,-14.634
1696866088970,2023-10-09T15:41:28.970000,4.32,30.976,-15.915,-17.012
1696866089010,2023-10-09T15:41:29.010000,4.36,39.024,-11.098,-35.427
1696866089050,2023-10-09T15:41:29.050000,4.4,26.646,5.0,-37.256
1696866089090,2023-10-09T15:41:29.090000,4.44,44.756,-15.488,-31.159
1696866089130,2023-10-09T15:41:29.130000,4.48,34.085,-8.049,-27.439
1696866089170,2023-10-09T15:41:29.170000,4.52,16.707,-2.622,-39.268
1696866089210,2023-10-09T15:41:29.210000,4.56,8.293,7.256,-29.817
1696866089250,2023-10-09T15:41:29.250000,4.6,14.329,-3.537,-11.524
1696866089290,2023-10-09T15:41:29.290000,4.64,6.463,1.098,-4.756
1696866089330,2023-10-09T15:41:29.330000,4.68,-2.988,-5.61,-5.061
1696866089370,2023-10-09T15:41:29.370000,4.72,-9.146,-4.756,0.976
1696866089410,2023-10-09T15:41:29.410000,4.76,-17.256,-2.805,-3.232
1696866089450,2023-10-09T15:41:29.450000,4.8,-15.793,-5.671,2.683
1696866089490,2023-10-09T15:41:29.490000,4.84,-15.183,-5.915,6.159
1696866089530,2023-10-09T15:41:29.530000,4.88,-15.244,-11.951,13.354
1696866089570,2023-10-09T15:41:29.570000,4.92,-21.463,-10.61,17.866
1696866089610,2023-10-09T15:41:29.610000,4.96,-37.134,-12.622,20.0
1696866089650,2023-10-09T15:41:29.650000,5.0,-44.573,-12.317,27.927
1696866089690,2023-10-09T15:41:29.690000,5.04,-41.89,-12.866,34.512
1696866089730,2023-10-09T15:41:29.730000,5.08,-43.171,-12.561,31.89
1696866089770,2023-10-09T15:41:29.770000,5.12,-36.463,-14.939,39.512
1696866089810,2023-10-09T15:41:29.810000,5.16,-24.756,-9.146,44.939
1696866089850,2023-10-09T15:41:29.850000,5.2,-17.561,-9.451,41.159
1696866089890,2023-10-09T15:41:29.890000,5.24,-11.037,-5.122,23.963
1696866089930,2023-10-09T15:41:29.930000,5.28,-11.585,-6.341,4.207
1696866089970,2023-10-09T15:41:29.970000,5.32,-7.256,-2.317,-9.573
1696866090010,2023-10-09T15:41:30.010000,5.36,11.829,-2.805,-13.049
1696866090050,2023-10-09T15:41:30.050000,5.4,24.268,-4.878,-8.354
1696866090090,2023-10-09T15:41:30.090000,5.44,24.024,-6.037,-5.793
1696866090130,2023-10-09T15:41:30.130000,5.48,12.988,-3.476,0.366
1696866090170,2023-10-09T15:41:30.170000,5.52,-3.049,-8.293,7.195
1696866090210,2023-10-09T15:41:30.210000,5.56,-25.122,-6.22,9.939
1696866090250,2023-10-09T15:41:30.250000,5.6,-44.207,-5.244,2.378
1696866090290,2023-10-09T15:41:30.290000,5.64,-61.829,-5.427,-6.951
1696866090330,2023-10-09T15:41:30.330000,5.68,-49.573,-0.427,-28.354
1696866090370,2023-10-09T15:41:30.370000,5.72,-5.122,7.378,-41.951
1696866090410,2023-10-09T15:41:30.410000,5.76,32.317,4.329,-51.524
1696866090450,2023-10-09T15:41:30.450000,5.8,47.073,7.927,-58.354
1696866090490,2023-10-09T15:41:30.490000,5.84,51.646,9.756,-50.793
1696866090530,2023-10-09T15:41:30.530000,5.88,46.402,17.805,-38.415
1696866090570,2023-10-09T15:41:30.570000,5.92,42.866,19.817,-28.415
1696866090610,2023-10-09T15:41:30.610000,5.96,43.476,22.622,-16.829
1696866090650,2023-10-09T15:41:30.650000,6.0,31.951,24.695,-8.11
1696866090690,2023-10-09T15:41:30.690000,6.04,35.244,17.988,-5.0
1696866090730,2023-10-09T15:41:30.730000,6.08,52.683,23.354,5.61
1696866090770,2023-10-09T15:41:30.770000,6.12,41.341,9.207,9.878
1696866090810,2023-10-09T15:41:30.810000,6.16,14.329,10.0,2.012
1696866090850,2023-10-09T15:41:30.850000,6.2,-1.037,9.207,-0.793
1696866090890,2023-10-09T15:41:30.890000,6.24,-10.244,-0.183,-0.183
1696866090930,2023-10-09T15:41:30.930000,6.28,-15.61,-1.28,1.159
1696866090970,2023-10-09T15:41:30.970000,6.32,-24.939,3.049,4.39
1696866091010,2023-10-09T15:41:31.010000,6.36,-28.415,2.683,7.5
1696866091050,2023-10-09T15:41:31.050000,6.4,-26.646,-2.866,11.159
1696866091090,2023-10-09T15:41:31.090000,6.44,-28.049,2.378,19.207
1696866091130,2023-10-09T15:41:31.130000,6.48,-27.012,-1.22,22.805
1696866091170,2023-10-09T15:41:31.170000,6.52,-28.232,7.134,32.317
1696866091210,2023-10-09T15:41:31.210000,6.56,-39.207,2.988,37.195
1696866091250,2023-10-09T15:41:31.250000,6.6,-48.232,2.866,42.5
1696866091290,2023-10-09T15:41:31.290000,6.64,-42.134,12.744,56.098
1696866091330,2023-10-09T15:41:31.330000,6.68,-17.805,0.976,68.171
1696866091370,2023-10-09T15:41:31.370000,6.72,2.744,-13.963,44.207
1696866091410,2023-10-09T15:41:31.410000,6.76,11.524,-6.28,-1.341
1696866091450,2023-10-09T15:41:31.450000,6.8,14.878,-4.634,-8.293
1696866091490,2023-10-09T15:41:31.490000,6.84,23.841,-19.634,0.305
1696866091530,2023-10-09T15:41:31.530000,6.88,14.39,-12.927,-17.683
1696866091570,2023-10-09T15:41:31.570000,6.92,5.366,-5.0,-27.805
1696866091610,2023-10-09T15:41:31.610000,6.96,9.634,-10.061,-19.329
1696866091650,2023-10-09T15:41:31.650000,7.0,8.598,-5.366,-13.598
1696866091690,2023-10-09T15:41:31.690000,7.04,26.341,-5.0,-16.28
1696866091730,2023-10-09T15:41:31.730000,7.08,40.061,-11.28,-4.634
1696866091770,2023-10-09T15:41:31.770000,7.12,48.293,-16.89,-19.451
1696866091810,2023-10-09T15:41:31.810000,7.16,25.305,-3.902,-34.085
1696866091850,2023-10-09T15:41:31.850000,7.2,28.354,-5.244,-42.561
1696866091890,2023-10-09T15:41:31.890000,7.24,23.72,1.159,-30.732
1696866091930,2023-10-09T15:41:31.930000,7.28,26.951,7.988,-30.854
1696866091970,2023-10-09T15:41:31.970000,7.32,23.659,14.756,-34.878
1696866092010,2023-10-09T15:41:32.010000,7.36,24.085,-10.366,-23.476
1696866092050,2023-10-09T15:41:32.050000,7.4,19.207,-15.915,-10.549
1696866092090,2023-10-09T15:41:32.090000,7.44,6.098,-8.354,-5.305
1696866092130,2023-10-09T15:41:32.130000,7.48,-3.72,-13.415,3.841
1696866092170,2023-10-09T15:41:32.170000,7.52,-2.805,-8.476,17.988
1696866092210,2023-10-09T15:41:32.210000,7.56,-8.598,-3.72,15.427
1696866092250,2023-10-09T15:41:32.250000,7.6,-21.585,-4.695,12.683
1696866092290,2023-10-09T15:41:32.290000,7.64,-30.671,-13.78,3.659
1696866092330,2023-10-09T15:41:32.330000,7.68,-37.439,-20.732,6.341
1696866092370,2023-10-09T15:41:32.370000,7.72,-37.012,-21.951,19.634
1696866092410,2023-10-09T15:41:32.410000,7.76,-36.402,-21.89,30.671
1696866092450,2023-10-09T15:41:32.450000,7.8,-39.085,-20.671,31.037
1696866092490,2023-10-09T15:41:32.490000,7.84,-29.268,-14.146,25.732
1696866092530,2023-10-09T15:41:32.530000,7.88,-31.098,-12.195,24.878
1696866092570,2023-10-09T15:41:32.570000,7.92,-25.732,-9.817,12.988
1696866092610,2023-10-09T15:41:32.610000,7.96,-17.073,-5.244,2.683
1696866092650,2023-10-09T15:41:32.650000,8.0,5.427,-2.073,-1.524
1696866092690,2023-10-09T15:41:32.690000,8.04,33.78,2.195,0.244
1696866092730,2023-10-09T15:41:32.730000,8.08,40.976,4.878,0.0
1696866092770,2023-10-09T15:41:32.770000,8.12,28.841,5.61,3.11
1696866092810,2023-10-09T15:41:32.810000,8.16,14.268,2.012,7.683
1696866092850,2023-10-09T15:41:32.850000,8.2,-0.305,-0.305,13.171
1696866092890,2023-10-09T15:41:32.890000,8.24,-10.671,0.671,20.183
1696866092930,2023-10-09T15:41:32.930000,8.28,-18.841,-3.354,24.512
1696866092970,2023-10-09T15:41:32.970000,8.32,-25.0,-2.805,22.683
1696866093010,2023-10-09T15:41:33.010000,8.36,-24.024,-1.159,22.561
1696866093050,2023-10-09T15:41:33.050000,8.4,-28.659,1.951,13.841
1696866093090,2023-10-09T15:41:33.090000,8.44,-27.805,10.0,4.817
1696866093130,2023-10-09T15:41:33.130000,8.48,-15.61,13.902,-20.671
1696866093170,2023-10-09T15:41:33.170000,8.52,13.171,6.037,-45.305
1696866093210,2023-10-09T15:41:33.210000,8.56,33.476,4.817,-55.549
1696866093250,2023-10-09T15:41:33.250000,8.6,45.793,11.463,-60.366
1696866093290,2023-10-09T15:41:33.290000,8.64,53.963,15.061,-53.659
1696866093330,2023-10-09T15:41:33.330000,8.68,49.756,20.244,-39.756
1696866093370,2023-10-09T15:41:33.370000,8.72,40.244,12.317,-33.902
1696866093410,2023-10-09T15:41:33.410000,8.76,36.159,14.207,-23.841
1696866093450,2023-10-09T15:41:33.450000,8.8,26.341,1.341,-17.622
1696866093490,2023-10-09T15:41:33.490000,8.84,13.78,-3.78,-13.293
1696866093530,2023-10-09T15:41:33.530000,8.88,2.378,2.439,-6.402
1696866093570,2023-10-09T15:41:33.570000,8.92,-8.171,2.927,-4.695
1696866093610,2023-10-09T15:41:33.610000,8.96,-4.329,-0.61,1.22
1696866093650,2023-10-09T15:41:33.650000,9.0,0.122,-3.72,6.22
1696866093690,2023-10-09T15:41:33.690000,9.04,-6.951,-3.415,5.732
1696866093730,2023-10-09T15:41:33.730000,9.08,-9.573,-0.854,11.037
1696866093770,2023-10-09T15:41:33.770000,9.12,-13.11,4.451,8.598
1696866093810,2023-10-09T15:41:33.810000,9.16,-14.634,4.024,8.963
1696866093850,2023-10-09T15:41:33.850000,9.2,-12.134,-0.915,16.341
1696866093890,2023-10-09T15:41:33.890000,9.24,-16.098,-0.549,13.72
1696866093930,2023-10-09T15:41:33.930000,9.28,-13.232,-2.988,18.659
1696866093970,2023-10-09T15:41:33.970000,9.32,-7.866,-5.488,27.073
1696866094010,2023-10-09T15:41:34.010000,9.36,-11.829,-0.61,29.39
1696866094050,2023-10-09T15:41:34.050000,9.4,-23.049,4.39,32.622
1696866094090,2023-10-09T15:41:34.090000,9.44,-38.171,13.537,39.939
1696866094130,2023-10-09T15:41:34.130000,9.48,-44.817,22.744,48.598
1696866094170,2023-10-09T15:41:34.170000,9.52,-23.232,22.317,51.159
1696866094210,2023-10-09T15:41:34.210000,9.56,-9.695,23.659,35.244
1696866094250,2023-10-09T15:41:34.250000,9.6,-0.854,-3.72,17.683
1696866094290,2023-10-09T15:41:34.290000,9.64,18.902,-25.671,17.866
1696866094330,2023-10-09T15:41:34.330000,9.68,23.476,-19.573,7.683
1696866094370,2023-10-09T15:41:34.370000,9.72,9.268,-5.366,-18.049
1696866094410,2023-10-09T15:41:34.410000,9.76,7.744,-7.439,-21.159
1696866094450,2023-10-09T15:41:34.450000,9.8,21.524,-21.037,-8.171
1696866094490,2023-10-09T15:41:34.490000,9.84,23.171,-20.122,-16.585
1696866094530,2023-10-09T15:41:34.530000,9.88,24.878,1.28,-23.78
1696866094570,2023-10-09T15:41:34.570000,9.92,38.72,-8.72,-32.439
1696866094610,2023-10-09T15:41:34.610000,9.96,42.012,-3.902,-15.244
1696866094650,2023-10-09T15:41:34.650000,10.0,39.451,-15.0,-9.146
1696866094690,2023-10-09T15:41:34.690000,10.04,22.805,-5.427,-33.171
1696866094730,2023-10-09T15:41:34.730000,10.08,11.707,9.024,-29.024
1696866094770,2023-10-09T15:41:34.770000,10.12,16.89,8.476,-32.744
