epoch (ms),time (01:00),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1697649946389,2023-10-18T17:25:46.389000,6.48,0.265,-0.969,0.396
1697649946469,2023-10-18T17:25:46.469000,6.56,0.244,-0.985,0.33
1697649946549,2023-10-18T17:25:46.549000,6.64,0.279,-0.927,0.27
1697649946629,2023-10-18T17:25:46.629000,6.72,0.309,-0.92,0.274
1697649946709,2023-10-18T17:25:46.709000,6.8,0.279,-0.949,0.261
1697649946789,2023-10-18T17:25:46.789000,6.88,0.284,-0.922,0.243
1697649946869,2023-10-18T17:25:46.869000,6.96,0.335,-0.887,0.283
1697649946949,2023-10-18T17:25:46.949000,7.04,0.339,-0.922,0.333
1697649947029,2023-10-18T17:25:47.029000,7.12,0.325,-0.979,0.382
1697649947109,2023-10-18T17:25:47.109000,7.2,0.343,-1.01,0.413
1697649947189,2023-10-18T17:25:47.189000,7.28,0.35,-0.991,0.438
1697649947269,2023-10-18T17:25:47.269000,7.36,0.332,-1.03,0.437
1697649947349,2023-10-18T17:25:47.349000,7.44,0.289,-1.028,0.412
1697649947429,2023-10-18T17:25:47.429000,7.52,0.255,-0.874,0.452
1697649947509,2023-10-18T17:25:47.509000,7.6,0.125,-0.908,0.44
1697649947589,2023-10-18T17:25:47.589000,7.68,0.135,-0.957,0.399
1697649947669,2023-10-18T17:25:47.669000,7.76,0.159,-0.923,0.399
1697649947749,2023-10-18T17:25:47.749000,7.84,0.079,-0.898,0.436
1697649947829,2023-10-18T17:25:47.829000,7.92,0.044,-0.702,0.379
1697649947909,2023-10-18T17:25:47.909000,8.0,0.163,-0.68,0.395
1697649947989,2023-10-18T17:25:47.989000,8.08,0.222,-0.873,0.42
1697649948069,2023-10-18T17:25:48.069000,8.16,0.283,-0.991,0.528
1697649948149,2023-10-18T17:25:48.149000,8.24,0.205,-0.952,0.554
1697649948229,2023-10-18T17:25:48.229000,8.32,0.174,-0.871,0.505
1697649948309,2023-10-18T17:25:48.309000,8.4,0.284,-0.837,0.597
1697649948389,2023-10-18T17:25:48.389000,8.48,0.227,-0.933,0.662
1697649948469,2023-10-18T17:25:48.469000,8.56,0.169,-0.977,0.591
1697649948549,2023-10-18T17:25:48.549000,8.64,0.203,-1.012,0.501
1697649948629,2023-10-18T17:25:48.629000,8.72,0.217,-1.036,0.46
1697649948709,2023-10-18T17:25:48.709000,8.8,0.206,-0.834,0.301
1697649948789,2023-10-18T17:25:48.789000,8.88,0.25,-0.801,0.301
1697649948869,2023-10-18T17:25:48.869000,8.96,0.262,-0.791,0.274
1697649948949,2023-10-18T17:25:48.949000,9.04,0.285,-0.868,0.283
1697649949029,2023-10-18T17:25:49.029000,9.12,0.306,-0.909,0.341
1697649949109,2023-10-18T17:25:49.109000,9.2,0.301,-0.934,0.402
1697649949189,2023-10-18T17:25:49.189000,9.28,0.276,-0.983,0.474
1697649949269,2023-10-18T17:25:49.269000,9.36,0.247,-1.007,0.529
1697649949349,2023-10-18T17:25:49.349000,9.44,0.24,-1.026,0.54
1697649949429,2023-10-18T17:25:49.429000,9.52,0.247,-1.001,0.599
1697649949509,2023-10-18T17:25:49.509000,9.6,0.083,-0.87,0.521
1697649949589,2023-10-18T17:25:49.589000,9.68,0.098,-0.88,0.464
1697649949669,2023-10-18T17:25:49.669000,9.76,0.23,-0.801,0.412
