epoch (ms),time (01:00),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1697477692981,2023-10-16T17:34:52.981000,0.0,0.011,-1.02,-0.068
1697477693061,2023-10-16T17:34:53.061000,0.08,0.008,-1.039,-0.059
1697477693141,2023-10-16T17:34:53.141000,0.16,-0.001,-1.03,-0.06
1697477693221,2023-10-16T17:34:53.221000,0.24,0.008,-1.022,-0.052
1697477693301,2023-10-16T17:34:53.301000,0.32,0.002,-1.024,-0.043
1697477693381,2023-10-16T17:34:53.381000,0.4,-0.004,-1.021,-0.049
1697477693461,2023-10-16T17:34:53.461000,0.48,-0.0,-1.035,-0.074
1697477693541,2023-10-16T17:34:53.541000,0.56,0.017,-1.06,-0.075
1697477693621,2023-10-16T17:34:53.621000,0.64,-0.01,-1.014,-0.066
1697477693701,2023-10-16T17:34:53.701000,0.72,-0.007,-1.054,-0.072
1697477693781,2023-10-16T17:34:53.781000,0.8,-0.004,-1.048,-0.055
1697477693861,2023-10-16T17:34:53.861000,0.88,-0.004,-1.005,-0.037
1697477693941,2023-10-16T17:34:53.941000,0.96,-0.008,-1.022,-0.082
1697477694021,2023-10-16T17:34:54.021000,1.04,-0.002,-0.982,-0.051
1697477694101,2023-10-16T17:34:54.101000,1.12,0.011,-0.962,-0.03
1697477694181,2023-10-16T17:34:54.181000,1.2,0.0,-1.005,-0.039
1697477694261,2023-10-16T17:34:54.261000,1.28,-0.0,-1.049,-0.068
1697477694341,2023-10-16T17:34:54.341000,1.36,0.0,-1.09,-0.083
1697477694421,2023-10-16T17:34:54.421000,1.44,-0.027,-1.166,-0.11
1697477694501,2023-10-16T17:34:54.501000,1.52,-0.029,-1.301,-0.103
1697477694581,2023-10-16T17:34:54.581000,1.6,0.007,-1.409,-0.041
1697477694661,2023-10-16T17:34:54.661000,1.68,0.054,-1.354,0.014
1697477694741,2023-10-16T17:34:54.741000,1.76,0.111,-1.228,0.127
1697477694821,2023-10-16T17:34:54.821000,1.84,0.124,-1.032,0.17
1697477694901,2023-10-16T17:34:54.901000,1.92,0.117,-0.807,0.152
1697477694981,2023-10-16T17:34:54.981000,2.0,0.028,-0.514,0.186
1697477695061,2023-10-16T17:34:55.061000,2.08,-0.023,-0.257,0.205
1697477695141,2023-10-16T17:34:55.141000,2.16,0.04,-0.417,0.194
1697477695221,2023-10-16T17:34:55.221000,2.24,0.088,-0.772,0.125
1697477695301,2023-10-16T17:34:55.301000,2.32,0.154,-1.059,0.137
1697477695381,2023-10-16T17:34:55.381000,2.4,0.101,-1.15,0.101
1697477695461,2023-10-16T17:34:55.461000,2.48,0.079,-1.159,-0.005
1697477695541,2023-10-16T17:34:55.541000,2.56,0.05,-1.194,0.007
1697477695621,2023-10-16T17:34:55.621000,2.64,0.027,-1.254,-0.086
1697477695701,2023-10-16T17:34:55.701000,2.72,0.001,-1.266,-0.078
1697477695781,2023-10-16T17:34:55.781000,2.8,-0.016,-1.11,-0.131
1697477695861,2023-10-16T17:34:55.861000,2.88,0.002,-1.01,-0.034
1697477695941,2023-10-16T17:34:55.941000,2.96,-0.008,-0.943,-0.022
1697477696021,2023-10-16T17:34:56.021000,3.04,-0.025,-0.975,-0.033
1697477696101,2023-10-16T17:34:56.101000,3.12,0.014,-1.054,-0.051
1697477696181,2023-10-16T17:34:56.181000,3.2,-0.015,-1.14,-0.084
1697477696261,2023-10-16T17:34:56.261000,3.28,-0.032,-1.243,-0.069
1697477696341,2023-10-16T17:34:56.341000,3.36,-0.018,-1.304,-0.12
1697477696421,2023-10-16T17:34:56.421000,3.44,-0.003,-1.357,-0.07
1697477696501,2023-10-16T17:34:56.501000,3.52,0.076,-1.315,0.036
1697477696581,2023-10-16T17:34:56.581000,3.6,0.137,-1.175,0.075
1697477696661,2023-10-16T17:34:56.661000,3.68,0.109,-0.943,0.163
1697477696741,2023-10-16T17:34:56.741000,3.76,0.062,-0.705,0.184
1697477696821,2023-10-16T17:34:56.821000,3.84,-0.01,-0.335,0.161
1697477696901,2023-10-16T17:34:56.901000,3.92,0.037,-0.315,0.302
1697477696981,2023-10-16T17:34:56.981000,4.0,0.063,-0.617,0.077
1697477697061,2023-10-16T17:34:57.061000,4.08,0.085,-0.957,0.102
1697477697141,2023-10-16T17:34:57.141000,4.16,0.056,-1.058,0.116
1697477697221,2023-10-16T17:34:57.221000,4.24,0.055,-1.134,0.068
1697477697301,2023-10-16T17:34:57.301000,4.32,0.046,-1.2,0.008
1697477697381,2023-10-16T17:34:57.381000,4.4,0.015,-1.225,0.003
1697477697461,2023-10-16T17:34:57.461000,4.48,-0.021,-1.302,-0.129
1697477697541,2023-10-16T17:34:57.541000,4.56,-0.057,-1.247,-0.1
1697477697621,2023-10-16T17:34:57.621000,4.64,-0.028,-1.102,-0.056
1697477697701,2023-10-16T17:34:57.701000,4.72,-0.019,-0.987,-0.046
1697477697781,2023-10-16T17:34:57.781000,4.8,-0.016,-0.914,-0.022
1697477697861,2023-10-16T17:34:57.861000,4.88,-0.02,-0.928,0.0
1697477697941,2023-10-16T17:34:57.941000,4.96,-0.026,-1.021,-0.036
1697477698021,2023-10-16T17:34:58.021000,5.04,-0.028,-1.11,-0.09
1697477698101,2023-10-16T17:34:58.101000,5.12,-0.036,-1.217,-0.003
1697477698181,2023-10-16T17:34:58.181000,5.2,-0.061,-1.354,-0.123
1697477698261,2023-10-16T17:34:58.261000,5.28,-0.027,-1.379,-0.027
1697477698341,2023-10-16T17:34:58.341000,5.36,0.063,-1.288,0.027
1697477698421,2023-10-16T17:34:58.421000,5.44,0.116,-1.169,0.134
1697477698501,2023-10-16T17:34:58.501000,5.52,0.12,-1.02,0.185
1697477698581,2023-10-16T17:34:58.581000,5.6,0.063,-0.826,0.193
1697477698661,2023-10-16T17:34:58.661000,5.68,0.025,-0.458,0.128
1697477698741,2023-10-16T17:34:58.741000,5.76,-0.004,-0.296,0.242
1697477698821,2023-10-16T17:34:58.821000,5.84,0.042,-0.499,0.148
1697477698901,2023-10-16T17:34:58.901000,5.92,0.101,-0.839,0.127
1697477698981,2023-10-16T17:34:58.981000,6.0,0.089,-1.02,0.207
1697477699061,2023-10-16T17:34:59.061000,6.08,0.152,-1.125,0.085
1697477699141,2023-10-16T17:34:59.141000,6.16,0.067,-1.189,0.017
1697477699221,2023-10-16T17:34:59.221000,6.24,0.04,-1.275,-0.082
1697477699301,2023-10-16T17:34:59.301000,6.32,-0.012,-1.33,-0.097
1697477699381,2023-10-16T17:34:59.381000,6.4,-0.015,-1.235,-0.118
1697477699461,2023-10-16T17:34:59.461000,6.48,-0.009,-1.084,-0.025
1697477699541,2023-10-16T17:34:59.541000,6.56,0.0,-0.961,-0.045
1697477699621,2023-10-16T17:34:59.621000,6.64,-0.008,-0.917,-0.029
1697477699701,2023-10-16T17:34:59.701000,6.72,-0.006,-0.958,-0.048
1697477699781,2023-10-16T17:34:59.781000,6.8,-0.004,-1.017,-0.063
1697477699861,2023-10-16T17:34:59.861000,6.88,-0.001,-1.069,-0.076
1697477699941,2023-10-16T17:34:59.941000,6.96,-0.062,-1.209,-0.107
1697477700021,2023-10-16T17:35:00.021000,7.04,-0.061,-1.35,-0.117
1697477700101,2023-10-16T17:35:00.101000,7.12,0.012,-1.434,-0.095
1697477700181,2023-10-16T17:35:00.181000,7.2,0.076,-1.317,0.004
1697477700261,2023-10-16T17:35:00.261000,7.28,0.132,-1.185,0.092
1697477700341,2023-10-16T17:35:00.341000,7.36,0.109,-0.981,0.158
1697477700421,2023-10-16T17:35:00.421000,7.44,0.069,-0.708,0.13
1697477700501,2023-10-16T17:35:00.501000,7.52,0.04,-0.298,0.219
1697477700581,2023-10-16T17:35:00.581000,7.6,0.015,-0.335,0.335
1697477700661,2023-10-16T17:35:00.661000,7.68,0.097,-0.615,0.12
1697477700741,2023-10-16T17:35:00.741000,7.76,0.093,-0.888,0.083
1697477700821,2023-10-16T17:35:00.821000,7.84,0.103,-1.131,0.148
1697477700901,2023-10-16T17:35:00.901000,7.92,0.072,-1.131,0.067
1697477700981,2023-10-16T17:35:00.981000,8.0,0.067,-1.246,-0.043
1697477701061,2023-10-16T17:35:01.061000,8.08,0.056,-1.205,-0.041
1697477701141,2023-10-16T17:35:01.141000,8.16,-0.024,-1.233,-0.097
1697477701221,2023-10-16T17:35:01.221000,8.24,-0.019,-1.189,-0.118
1697477701301,2023-10-16T17:35:01.301000,8.32,-0.006,-1.101,-0.093
1697477701381,2023-10-16T17:35:01.381000,8.4,0.003,-1.017,-0.07
1697477701461,2023-10-16T17:35:01.461000,8.48,0.001,-0.937,-0.06
1697477701541,2023-10-16T17:35:01.541000,8.56,-0.03,-0.947,-0.018
1697477701621,2023-10-16T17:35:01.621000,8.64,-0.048,-1.033,-0.097
1697477701701,2023-10-16T17:35:01.701000,8.72,-0.039,-1.143,-0.1
1697477701781,2023-10-16T17:35:01.781000,8.8,-0.054,-1.2,-0.139
1697477701861,2023-10-16T17:35:01.861000,8.88,-0.061,-1.28,-0.108
1697477701941,2023-10-16T17:35:01.941000,8.96,-0.021,-1.365,-0.099
1697477702021,2023-10-16T17:35:02.021000,9.04,0.057,-1.328,-0.014
1697477702101,2023-10-16T17:35:02.101000,9.12,0.079,-1.206,0.104
1697477702181,2023-10-16T17:35:02.181000,9.2,0.115,-1.008,0.178
1697477702261,2023-10-16T17:35:02.261000,9.28,0.067,-0.729,0.171
1697477702341,2023-10-16T17:35:02.341000,9.36,0.014,-0.386,0.155
1697477702421,2023-10-16T17:35:02.421000,9.44,0.037,-0.308,0.251
1697477702501,2023-10-16T17:35:02.501000,9.52,0.049,-0.554,0.181
1697477702581,2023-10-16T17:35:02.581000,9.6,0.086,-0.875,0.149
1697477702661,2023-10-16T17:35:02.661000,9.68,0.134,-1.087,0.16
1697477702741,2023-10-16T17:35:02.741000,9.76,0.113,-1.167,0.104
1697477702821,2023-10-16T17:35:02.821000,9.84,0.049,-1.18,0.015
1697477702901,2023-10-16T17:35:02.901000,9.92,0.031,-1.196,0.052
1697477702981,2023-10-16T17:35:02.981000,10.0,-0.016,-1.24,-0.062
1697477703061,2023-10-16T17:35:03.061000,10.08,-0.038,-1.25,-0.134
1697477703141,2023-10-16T17:35:03.141000,10.16,-0.021,-1.137,-0.062
1697477703221,2023-10-16T17:35:03.221000,10.24,-0.019,-1.003,-0.073
1697477703301,2023-10-16T17:35:03.301000,10.32,0.002,-0.977,-0.015
1697477703381,2023-10-16T17:35:03.381000,10.4,-0.024,-1.025,-0.055
1697477703461,2023-10-16T17:35:03.461000,10.48,-0.025,-1.069,-0.076
1697477703541,2023-10-16T17:35:03.541000,10.56,-0.011,-0.975,-0.045
1697477703621,2023-10-16T17:35:03.621000,10.64,-0.009,-0.937,-0.03
1697477703701,2023-10-16T17:35:03.701000,10.72,-0.021,-1.034,-0.101
1697477703781,2023-10-16T17:35:03.781000,10.8,-0.041,-1.236,-0.086
1697477703861,2023-10-16T17:35:03.861000,10.88,-0.025,-1.381,-0.063
1697477703941,2023-10-16T17:35:03.941000,10.96,0.026,-1.403,-0.088
1697477704021,2023-10-16T17:35:04.021000,11.04,0.061,-1.313,0.007
1697477704101,2023-10-16T17:35:04.101000,11.12,0.137,-1.133,0.131
1697477704181,2023-10-16T17:35:04.181000,11.2,0.136,-0.923,0.165
1697477704261,2023-10-16T17:35:04.261000,11.28,0.021,-0.594,0.158
1697477704341,2023-10-16T17:35:04.341000,11.36,0.048,-0.3,0.239
1697477704421,2023-10-16T17:35:04.421000,11.44,0.056,-0.432,0.243
1697477704501,2023-10-16T17:35:04.501000,11.52,0.064,-0.7,0.076
1697477704581,2023-10-16T17:35:04.581000,11.6,0.11,-1.003,0.174
1697477704661,2023-10-16T17:35:04.661000,11.68,0.065,-1.111,0.111
1697477704741,2023-10-16T17:35:04.741000,11.76,0.092,-1.168,0.046
1697477704821,2023-10-16T17:35:04.821000,11.84,0.047,-1.146,0.014
1697477704901,2023-10-16T17:35:04.901000,11.92,0.006,-1.191,0.001
1697477704981,2023-10-16T17:35:04.981000,12.0,-0.021,-1.258,-0.087
1697477705061,2023-10-16T17:35:05.061000,12.08,-0.038,-1.186,-0.073
1697477705141,2023-10-16T17:35:05.141000,12.16,-0.016,-1.116,-0.077
1697477705221,2023-10-16T17:35:05.221000,12.24,-0.026,-1.04,-0.05
1697477705301,2023-10-16T17:35:05.301000,12.32,-0.015,-0.986,-0.04
1697477705381,2023-10-16T17:35:05.381000,12.4,-0.018,-0.938,-0.021
1697477705461,2023-10-16T17:35:05.461000,12.48,-0.029,-0.976,-0.011
1697477705541,2023-10-16T17:35:05.541000,12.56,-0.023,-1.03,-0.042
1697477705621,2023-10-16T17:35:05.621000,12.64,-0.03,-1.081,-0.075
1697477705701,2023-10-16T17:35:05.701000,12.72,-0.021,-1.103,-0.057
1697477705781,2023-10-16T17:35:05.781000,12.8,-0.041,-1.154,-0.069
1697477705861,2023-10-16T17:35:05.861000,12.88,-0.058,-1.249,-0.042
1697477705941,2023-10-16T17:35:05.941000,12.96,-0.038,-1.29,-0.009
1697477706021,2023-10-16T17:35:06.021000,13.04,0.125,-1.281,-0.068
1697477706101,2023-10-16T17:35:06.101000,13.12,0.106,-1.238,0.048
1697477706181,2023-10-16T17:35:06.181000,13.2,0.088,-1.132,0.158
1697477706261,2023-10-16T17:35:06.261000,13.28,0.148,-0.891,0.165
1697477706341,2023-10-16T17:35:06.341000,13.36,0.078,-0.505,0.139
1697477706421,2023-10-16T17:35:06.421000,13.44,0.04,-0.288,0.348
1697477706501,2023-10-16T17:35:06.501000,13.52,0.06,-0.459,0.243
1697477706581,2023-10-16T17:35:06.581000,13.6,0.06,-0.74,0.112
1697477706661,2023-10-16T17:35:06.661000,13.68,0.116,-0.993,0.162
1697477706741,2023-10-16T17:35:06.741000,13.76,0.104,-1.138,0.112
1697477706821,2023-10-16T17:35:06.821000,13.84,0.04,-1.205,0.057
1697477706901,2023-10-16T17:35:06.901000,13.92,0.075,-1.223,-0.086
1697477706981,2023-10-16T17:35:06.981000,14.0,-0.0,-1.259,-0.162
1697477707061,2023-10-16T17:35:07.061000,14.08,-0.036,-1.253,-0.11
