epoch (ms),time (01:00),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1697224147371,2023-10-13T19:09:07.371000,0.0,0.169,0.645,0.662
1697224147451,2023-10-13T19:09:07.451000,0.08,0.167,0.643,0.69
1697224147531,2023-10-13T19:09:07.531000,0.16,0.159,0.619,0.626
1697224147611,2023-10-13T19:09:07.611000,0.24,0.15,0.583,0.587
1697224147691,2023-10-13T19:09:07.691000,0.32,0.147,0.566,0.601
1697224147771,2023-10-13T19:09:07.771000,0.4,0.164,0.565,0.633
1697224147851,2023-10-13T19:09:07.851000,0.48,0.165,0.613,0.618
1697224147931,2023-10-13T19:09:07.931000,0.56,0.196,0.628,0.733
1697224148011,2023-10-13T19:09:08.011000,0.64,0.175,0.66,0.692
1697224148091,2023-10-13T19:09:08.091000,0.72,0.194,0.642,0.742
1697224148171,2023-10-13T19:09:08.171000,0.8,0.188,0.632,0.748
1697224148251,2023-10-13T19:09:08.251000,0.88,0.191,0.623,0.741
1697224148331,2023-10-13T19:09:08.331000,0.96,0.189,0.638,0.742
1697224148411,2023-10-13T19:09:08.411000,1.04,0.212,0.624,0.823
1697224148491,2023-10-13T19:09:08.491000,1.12,0.184,0.638,0.784
1697224148571,2023-10-13T19:09:08.571000,1.2,0.199,0.635,0.781
1697224148651,2023-10-13T19:09:08.651000,1.28,0.181,0.633,0.775
1697224148731,2023-10-13T19:09:08.731000,1.36,0.171,0.632,0.784
1697224148811,2023-10-13T19:09:08.811000,1.44,0.187,0.644,0.827
1697224148891,2023-10-13T19:09:08.891000,1.52,0.197,0.687,0.847
1697224148971,2023-10-13T19:09:08.971000,1.6,0.222,0.69,0.911
1697224149051,2023-10-13T19:09:09.051000,1.68,0.208,0.713,0.84
1697224149131,2023-10-13T19:09:09.131000,1.76,0.226,0.676,0.887
1697224149211,2023-10-13T19:09:09.211000,1.84,0.217,0.655,0.836
1697224149291,2023-10-13T19:09:09.291000,1.92,0.219,0.631,0.822
1697224149371,2023-10-13T19:09:09.371000,2.0,0.212,0.603,0.8
1697224149451,2023-10-13T19:09:09.451000,2.08,0.206,0.589,0.784
1697224149531,2023-10-13T19:09:09.531000,2.16,0.21,0.562,0.802
1697224149611,2023-10-13T19:09:09.611000,2.24,0.197,0.572,0.762
1697224149691,2023-10-13T19:09:09.691000,2.32,0.226,0.541,0.79
1697224149771,2023-10-13T19:09:09.771000,2.4,0.198,0.605,0.79
1697224149851,2023-10-13T19:09:09.851000,2.48,0.22,0.623,0.817
1697224149931,2023-10-13T19:09:09.931000,2.56,0.216,0.685,0.751
1697224150011,2023-10-13T19:09:10.011000,2.64,0.222,0.7,0.791
1697224150091,2023-10-13T19:09:10.091000,2.72,0.233,0.711,0.81
1697224150171,2023-10-13T19:09:10.171000,2.8,0.224,0.704,0.728
1697224150251,2023-10-13T19:09:10.251000,2.88,0.229,0.69,0.711
1697224150331,2023-10-13T19:09:10.331000,2.96,0.207,0.643,0.711
1697224150411,2023-10-13T19:09:10.411000,3.04,0.176,0.579,0.554
1697224150491,2023-10-13T19:09:10.491000,3.12,0.157,0.469,0.464
1697224150571,2023-10-13T19:09:10.571000,3.2,0.142,0.444,0.445
1697224150651,2023-10-13T19:09:10.651000,3.28,0.213,0.563,0.514
1697224150731,2023-10-13T19:09:10.731000,3.36,0.269,0.755,0.664
1697224150811,2023-10-13T19:09:10.811000,3.44,0.273,0.778,0.789
1697224150891,2023-10-13T19:09:10.891000,3.52,0.244,0.674,0.654
1697224150971,2023-10-13T19:09:10.971000,3.6,0.226,0.627,0.591
1697224151051,2023-10-13T19:09:11.051000,3.68,0.244,0.668,0.647
1697224151131,2023-10-13T19:09:11.131000,3.76,0.267,0.697,0.737
1697224151211,2023-10-13T19:09:11.211000,3.84,0.249,0.718,0.633
