epoch (ms),time (01:00),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1696868375024,2023-10-09T16:19:35.024000,0.0,0.118,0.786,0.704
1696868375104,2023-10-09T16:19:35.104000,0.08,0.101,0.703,0.607
1696868375184,2023-10-09T16:19:35.184000,0.16,0.108,0.624,0.544
1696868375264,2023-10-09T16:19:35.264000,0.24,0.123,0.732,0.587
1696868375344,2023-10-09T16:19:35.344000,0.32,0.13,0.85,0.677
1696868375424,2023-10-09T16:19:35.424000,0.4,0.126,0.762,0.647
1696868375504,2023-10-09T16:19:35.504000,0.48,0.122,0.696,0.539
1696868375584,2023-10-09T16:19:35.584000,0.56,0.141,0.751,0.596
1696868375664,2023-10-09T16:19:35.664000,0.64,0.148,0.783,0.68
1696868375744,2023-10-09T16:19:35.744000,0.72,0.122,0.741,0.619
1696868375824,2023-10-09T16:19:35.824000,0.8,0.112,0.694,0.616
1696868375904,2023-10-09T16:19:35.904000,0.88,0.13,0.717,0.667
1696868375984,2023-10-09T16:19:35.984000,0.96,0.137,0.723,0.677
1696868376064,2023-10-09T16:19:36.064000,1.04,0.138,0.7,0.659
1696868376144,2023-10-09T16:19:36.144000,1.12,0.144,0.697,0.654
1696868376224,2023-10-09T16:19:36.224000,1.2,0.153,0.717,0.664
1696868376304,2023-10-09T16:19:36.304000,1.28,0.159,0.722,0.66
1696868376384,2023-10-09T16:19:36.384000,1.36,0.157,0.723,0.653
1696868376464,2023-10-09T16:19:36.464000,1.44,0.159,0.724,0.646
1696868376544,2023-10-09T16:19:36.544000,1.52,0.158,0.744,0.622
1696868376624,2023-10-09T16:19:36.624000,1.6,0.157,0.718,0.627
1696868376704,2023-10-09T16:19:36.704000,1.68,0.146,0.703,0.577
1696868376784,2023-10-09T16:19:36.784000,1.76,0.142,0.674,0.538
1696868376864,2023-10-09T16:19:36.864000,1.84,0.126,0.63,0.5
1696868376944,2023-10-09T16:19:36.944000,1.92,0.117,0.551,0.475
1696868377024,2023-10-09T16:19:37.024000,2.0,0.108,0.501,0.473
1696868377104,2023-10-09T16:19:37.104000,2.08,0.102,0.548,0.513
1696868377184,2023-10-09T16:19:37.184000,2.16,0.118,0.62,0.621
1696868377264,2023-10-09T16:19:37.264000,2.24,0.146,0.674,0.742
1696868377344,2023-10-09T16:19:37.344000,2.32,0.128,0.708,0.738
1696868377424,2023-10-09T16:19:37.424000,2.4,0.133,0.717,0.794
1696868377504,2023-10-09T16:19:37.504000,2.48,0.123,0.759,0.811
1696868377584,2023-10-09T16:19:37.584000,2.56,0.119,0.773,0.805
1696868377664,2023-10-09T16:19:37.664000,2.64,0.124,0.746,0.843
