epoch (ms),time (01:00),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1696864085314,2023-10-09T15:08:05.314000,0.0,0.016,0.98,-0.087
1696864085394,2023-10-09T15:08:05.394000,0.08,0.011,0.974,-0.055
1696864085474,2023-10-09T15:08:05.474000,0.16,-0.011,0.97,-0.086
1696864085554,2023-10-09T15:08:05.554000,0.24,0.008,0.971,-0.073
1696864085634,2023-10-09T15:08:05.634000,0.32,0.012,0.996,-0.051
1696864085714,2023-10-09T15:08:05.714000,0.4,-0.001,0.977,-0.062
1696864085794,2023-10-09T15:08:05.794000,0.48,-0.007,0.942,-0.08
1696864085874,2023-10-09T15:08:05.874000,0.56,-0.018,0.955,-0.091
1696864085954,2023-10-09T15:08:05.954000,0.64,-0.03,0.959,-0.056
1696864086034,2023-10-09T15:08:06.034000,0.72,-0.022,0.962,-0.117
1696864086114,2023-10-09T15:08:06.114000,0.8,-0.032,0.942,-0.112
1696864086194,2023-10-09T15:08:06.194000,0.88,-0.03,0.969,-0.116
1696864086274,2023-10-09T15:08:06.274000,0.96,-0.004,0.987,-0.143
1696864086354,2023-10-09T15:08:06.354000,1.04,-0.048,0.943,-0.093
1696864086434,2023-10-09T15:08:06.434000,1.12,0.003,0.84,-0.136
1696864086514,2023-10-09T15:08:06.514000,1.2,-0.051,0.773,-0.16
1696864086594,2023-10-09T15:08:06.594000,1.28,-0.098,0.757,-0.14
1696864086674,2023-10-09T15:08:06.674000,1.36,-0.155,0.883,-0.238
1696864086754,2023-10-09T15:08:06.754000,1.44,-0.185,0.916,-0.262
1696864086834,2023-10-09T15:08:06.834000,1.52,-0.228,0.895,-0.165
1696864086914,2023-10-09T15:08:06.914000,1.6,-0.212,0.911,-0.266
1696864086994,2023-10-09T15:08:06.994000,1.68,-0.228,0.915,-0.182
1696864087074,2023-10-09T15:08:07.074000,1.76,-0.206,0.911,-0.169
1696864087154,2023-10-09T15:08:07.154000,1.84,-0.203,0.949,-0.129
1696864087234,2023-10-09T15:08:07.234000,1.92,-0.184,1.043,-0.067
1696864087314,2023-10-09T15:08:07.314000,2.0,-0.214,1.5,-0.122
1696864087394,2023-10-09T15:08:07.394000,2.08,-0.217,1.671,-0.096
1696864087474,2023-10-09T15:08:07.474000,2.16,-0.167,1.142,-0.08
1696864087554,2023-10-09T15:08:07.554000,2.24,-0.16,0.85,-0.146
1696864087634,2023-10-09T15:08:07.634000,2.32,-0.232,0.9,-0.186
1696864087714,2023-10-09T15:08:07.714000,2.4,-0.206,0.913,-0.225
1696864087794,2023-10-09T15:08:07.794000,2.48,-0.224,0.899,-0.214
1696864087874,2023-10-09T15:08:07.874000,2.56,-0.229,0.938,-0.225
1696864087954,2023-10-09T15:08:07.954000,2.64,-0.215,0.955,-0.217
1696864088034,2023-10-09T15:08:08.034000,2.72,-0.199,1.001,-0.225
1696864088114,2023-10-09T15:08:08.114000,2.8,-0.201,0.989,-0.188
1696864088194,2023-10-09T15:08:08.194000,2.88,-0.153,0.984,-0.159
1696864088274,2023-10-09T15:08:08.274000,2.96,-0.098,0.933,-0.119
1696864088354,2023-10-09T15:08:08.354000,3.04,-0.049,0.591,0.011
1696864088434,2023-10-09T15:08:08.434000,3.12,0.036,0.565,-0.144
1696864088514,2023-10-09T15:08:08.514000,3.2,-0.058,0.82,-0.063
1696864088594,2023-10-09T15:08:08.594000,3.28,-0.011,1.167,-0.076
1696864088674,2023-10-09T15:08:08.674000,3.36,-0.054,1.107,-0.022
1696864088754,2023-10-09T15:08:08.754000,3.44,-0.051,0.943,-0.053
1696864088834,2023-10-09T15:08:08.834000,3.52,-0.051,0.883,-0.04
1696864088914,2023-10-09T15:08:08.914000,3.6,-0.056,0.961,-0.027
1696864088994,2023-10-09T15:08:08.994000,3.68,-0.088,1.022,-0.009
1696864089074,2023-10-09T15:08:09.074000,3.76,-0.063,0.984,-0.042
1696864089154,2023-10-09T15:08:09.154000,3.84,-0.044,0.947,-0.035
1696864089234,2023-10-09T15:08:09.234000,3.92,-0.048,0.974,-0.027
1696864089314,2023-10-09T15:08:09.314000,4.0,-0.036,0.997,-0.033
1696864089394,2023-10-09T15:08:09.394000,4.08,-0.038,0.999,-0.042
1696864089474,2023-10-09T15:08:09.474000,4.16,-0.047,0.971,-0.041
1696864089554,2023-10-09T15:08:09.554000,4.24,-0.048,0.951,-0.044
1696864089634,2023-10-09T15:08:09.634000,4.32,-0.046,0.952,-0.054
1696864089714,2023-10-09T15:08:09.714000,4.4,-0.059,0.955,-0.092
1696864089794,2023-10-09T15:08:09.794000,4.48,-0.057,0.932,-0.058
1696864089874,2023-10-09T15:08:09.874000,4.56,-0.056,0.827,-0.096
1696864089954,2023-10-09T15:08:09.954000,4.64,-0.051,0.71,-0.086
1696864090034,2023-10-09T15:08:10.034000,4.72,-0.093,0.743,-0.116
