epoch (ms),time (01:00),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1696866534474,2023-10-09T15:48:54.474000,0.0,-4.939,-1.585,1.28
1696866534514,2023-10-09T15:48:54.514000,0.04,-3.72,-1.28,1.22
1696866534554,2023-10-09T15:48:54.554000,0.08,2.073,-1.402,1.89
1696866534594,2023-10-09T15:48:54.594000,0.12,8.598,-1.159,1.829
1696866534634,2023-10-09T15:48:54.634000,0.16,9.573,-0.549,2.256
1696866534674,2023-10-09T15:48:54.674000,0.2,3.963,-2.134,1.098
1696866534714,2023-10-09T15:48:54.714000,0.24,-2.317,-2.988,2.073
1696866534754,2023-10-09T15:48:54.754000,0.28,-1.524,-10.0,7.927
1696866534794,2023-10-09T15:48:54.794000,0.32,3.415,-14.085,13.537
1696866534834,2023-10-09T15:48:54.834000,0.36,-2.439,-8.963,5.671
1696866534874,2023-10-09T15:48:54.874000,0.4,-10.305,-0.61,-2.317
1696866534914,2023-10-09T15:48:54.914000,0.44,-6.524,-0.976,0.0
1696866534954,2023-10-09T15:48:54.954000,0.48,2.073,-0.976,3.293
1696866534994,2023-10-09T15:48:54.994000,0.52,4.695,-3.11,0.488
1696866535034,2023-10-09T15:48:55.034000,0.56,5.122,-5.244,1.28
1696866535074,2023-10-09T15:48:55.074000,0.6,4.085,-4.939,3.72
1696866535114,2023-10-09T15:48:55.114000,0.64,3.354,-3.171,3.902
1696866535154,2023-10-09T15:48:55.154000,0.68,0.976,-1.28,1.768
1696866535194,2023-10-09T15:48:55.194000,0.72,-3.293,-0.61,3.476
1696866535234,2023-10-09T15:48:55.234000,0.76,-10.427,0.427,5.366
1696866535274,2023-10-09T15:48:55.274000,0.8,-17.439,-4.451,0.793
1696866535314,2023-10-09T15:48:55.314000,0.84,-18.293,-6.524,-4.573
1696866535354,2023-10-09T15:48:55.354000,0.88,-5.244,-8.659,-11.646
1696866535394,2023-10-09T15:48:55.394000,0.92,35.244,-9.634,-11.463
1696866535434,2023-10-09T15:48:55.434000,0.96,80.488,19.573,-6.829
1696866535474,2023-10-09T15:48:55.474000,1.0,110.976,46.89,-34.695
1696866535514,2023-10-09T15:48:55.514000,1.04,108.963,52.012,-74.756
1696866535554,2023-10-09T15:48:55.554000,1.08,110.366,55.671,-78.171
1696866535594,2023-10-09T15:48:55.594000,1.12,88.963,52.195,-71.463
1696866535634,2023-10-09T15:48:55.634000,1.16,49.085,1.22,-60.488
1696866535674,2023-10-09T15:48:55.674000,1.2,19.512,-36.707,-34.268
1696866535714,2023-10-09T15:48:55.714000,1.24,-3.78,-58.963,-19.695
1696866535754,2023-10-09T15:48:55.754000,1.28,-27.073,-10.488,-10.183
1696866535794,2023-10-09T15:48:55.794000,1.32,-38.232,9.512,-4.451
1696866535834,2023-10-09T15:48:55.834000,1.36,-42.927,5.488,-3.11
1696866535874,2023-10-09T15:48:55.874000,1.4,-49.512,19.756,-9.695
1696866535914,2023-10-09T15:48:55.914000,1.44,-41.22,14.817,3.11
1696866535954,2023-10-09T15:48:55.954000,1.48,-20.061,4.634,13.659
1696866535994,2023-10-09T15:48:55.994000,1.52,-7.805,-16.341,15.732
1696866536034,2023-10-09T15:48:56.034000,1.56,-8.902,-15.0,21.524
1696866536074,2023-10-09T15:48:56.074000,1.6,-19.268,-1.037,26.098
1696866536114,2023-10-09T15:48:56.114000,1.64,-39.207,-2.134,24.268
1696866536154,2023-10-09T15:48:56.154000,1.68,-62.439,4.146,29.756
1696866536194,2023-10-09T15:48:56.194000,1.72,-82.805,38.049,40.976
1696866536234,2023-10-09T15:48:56.234000,1.76,-100.976,99.695,49.634
1696866536274,2023-10-09T15:48:56.274000,1.8,-80.915,125.244,54.634
1696866536314,2023-10-09T15:48:56.314000,1.84,-6.22,34.146,46.829
1696866536354,2023-10-09T15:48:56.354000,1.88,40.915,-64.024,31.829
1696866536394,2023-10-09T15:48:56.394000,1.92,57.012,-55.61,22.256
1696866536434,2023-10-09T15:48:56.434000,1.96,41.829,-28.841,0.854
1696866536474,2023-10-09T15:48:56.474000,2.0,17.744,-15.854,-6.768
1696866536514,2023-10-09T15:48:56.514000,2.04,1.646,-21.402,-6.524
1696866536554,2023-10-09T15:48:56.554000,2.08,-8.476,-36.646,-1.646
1696866536594,2023-10-09T15:48:56.594000,2.12,-0.366,-39.39,-6.463
1696866536634,2023-10-09T15:48:56.634000,2.16,14.634,-32.195,-26.402
1696866536674,2023-10-09T15:48:56.674000,2.2,37.561,-30.366,-35.427
1696866536714,2023-10-09T15:48:56.714000,2.24,56.159,-7.378,-40.915
1696866536754,2023-10-09T15:48:56.754000,2.28,53.476,24.39,-48.354
1696866536794,2023-10-09T15:48:56.794000,2.32,57.378,15.549,-48.902
1696866536834,2023-10-09T15:48:56.834000,2.36,50.915,-7.988,-34.085
1696866536874,2023-10-09T15:48:56.874000,2.4,42.683,6.22,-27.683
1696866536914,2023-10-09T15:48:56.914000,2.44,35.366,25.244,-20.488
1696866536954,2023-10-09T15:48:56.954000,2.48,30.732,19.756,-11.28
1696866536994,2023-10-09T15:48:56.994000,2.52,26.646,5.244,-16.829
1696866537034,2023-10-09T15:48:57.034000,2.56,16.646,-12.134,-8.537
1696866537074,2023-10-09T15:48:57.074000,2.6,9.756,-20.122,1.037
1696866537114,2023-10-09T15:48:57.114000,2.64,2.195,-21.28,9.512
1696866537154,2023-10-09T15:48:57.154000,2.68,-16.707,-21.22,7.317
1696866537194,2023-10-09T15:48:57.194000,2.72,-25.915,-13.415,0.427
1696866537234,2023-10-09T15:48:57.234000,2.76,-31.829,-19.207,5.732
1696866537274,2023-10-09T15:48:57.274000,2.8,-45.244,-20.976,25.61
1696866537314,2023-10-09T15:48:57.314000,2.84,-74.634,-23.171,27.439
1696866537354,2023-10-09T15:48:57.354000,2.88,-88.232,-16.89,32.073
1696866537394,2023-10-09T15:48:57.394000,2.92,-78.841,-30.305,36.098
