epoch (ms),time (01:00),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1697225552726,2023-10-13T19:32:32.726000,0.0,0.025,-1.021,-0.206
1697225552806,2023-10-13T19:32:32.806000,0.08,-0.016,-1.002,-0.088
1697225552886,2023-10-13T19:32:32.886000,0.16,-0.028,-1.008,-0.176
1697225552966,2023-10-13T19:32:32.966000,0.24,0.049,-1.072,-0.152
1697225553046,2023-10-13T19:32:33.046000,0.32,-0.027,-0.979,-0.111
1697225553126,2023-10-13T19:32:33.126000,0.4,-0.001,-0.999,-0.223
1697225553206,2023-10-13T19:32:33.206000,0.48,0.06,-1.129,-0.095
1697225553286,2023-10-13T19:32:33.286000,0.56,0.032,-1.032,-0.029
1697225553366,2023-10-13T19:32:33.366000,0.64,-0.022,-1.035,-0.172
1697225553446,2023-10-13T19:32:33.446000,0.72,-0.009,-1.006,-0.093
1697225553526,2023-10-13T19:32:33.526000,0.8,-0.008,-1.1,-0.132
1697225553606,2023-10-13T19:32:33.606000,0.88,-0.018,-1.169,-0.059
1697225553686,2023-10-13T19:32:33.686000,0.96,-0.023,-1.271,-0.122
1697225553766,2023-10-13T19:32:33.766000,1.04,0.003,-1.215,-0.095
1697225553846,2023-10-13T19:32:33.846000,1.12,-0.021,-1.215,-0.105
1697225553926,2023-10-13T19:32:33.926000,1.2,-0.002,-1.162,-0.069
1697225554006,2023-10-13T19:32:34.006000,1.28,0.023,-1.125,-0.084
1697225554086,2023-10-13T19:32:34.086000,1.36,0.016,-1.092,-0.065
1697225554166,2023-10-13T19:32:34.166000,1.44,-0.031,-1.056,-0.042
1697225554246,2023-10-13T19:32:34.246000,1.52,-0.019,-1.007,-0.035
1697225554326,2023-10-13T19:32:34.326000,1.6,0.018,-0.962,-0.001
1697225554406,2023-10-13T19:32:34.406000,1.68,0.016,-0.797,0.05
1697225554486,2023-10-13T19:32:34.486000,1.76,0.05,-0.606,0.241
1697225554566,2023-10-13T19:32:34.566000,1.84,0.045,-0.576,0.312
1697225554646,2023-10-13T19:32:34.646000,1.92,-0.014,-0.809,0.305
1697225554726,2023-10-13T19:32:34.726000,2.0,-0.022,-0.929,0.438
1697225554806,2023-10-13T19:32:34.806000,2.08,0.013,-0.913,0.501
1697225554886,2023-10-13T19:32:34.886000,2.16,-0.006,-0.875,0.405
1697225554966,2023-10-13T19:32:34.966000,2.24,-0.0,-0.888,0.38
1697225555046,2023-10-13T19:32:35.046000,2.32,-0.015,-0.913,0.372
1697225555126,2023-10-13T19:32:35.126000,2.4,0.001,-0.935,0.347
1697225555206,2023-10-13T19:32:35.206000,2.48,-0.008,-0.9,0.253
1697225555286,2023-10-13T19:32:35.286000,2.56,0.006,-0.888,0.187
1697225555366,2023-10-13T19:32:35.366000,2.64,-0.011,-0.89,0.093
1697225555446,2023-10-13T19:32:35.446000,2.72,0.001,-0.929,0.099
1697225555526,2023-10-13T19:32:35.526000,2.8,0.0,-1.003,0.024
1697225555606,2023-10-13T19:32:35.606000,2.88,-0.016,-1.011,-0.019
1697225555686,2023-10-13T19:32:35.686000,2.96,0.007,-0.993,-0.034
1697225555766,2023-10-13T19:32:35.766000,3.04,0.002,-1.022,-0.018
1697225555846,2023-10-13T19:32:35.846000,3.12,0.004,-1.004,-0.032
1697225555926,2023-10-13T19:32:35.926000,3.2,-0.012,-1.023,-0.035
1697225556006,2023-10-13T19:32:36.006000,3.28,0.012,-1.062,-0.057
1697225556086,2023-10-13T19:32:36.086000,3.36,-0.009,-1.073,-0.038
1697225556166,2023-10-13T19:32:36.166000,3.44,-0.031,-1.139,-0.035
1697225556246,2023-10-13T19:32:36.246000,3.52,-0.014,-1.146,-0.058
1697225556326,2023-10-13T19:32:36.326000,3.6,-0.061,-1.566,-0.12
1697225556406,2023-10-13T19:32:36.406000,3.68,0.157,-1.026,0.045
1697225556486,2023-10-13T19:32:36.486000,3.76,-0.011,-1.009,-0.047
1697225556566,2023-10-13T19:32:36.566000,3.84,0.014,-1.042,0.001
1697225556646,2023-10-13T19:32:36.646000,3.92,0.025,-1.061,-0.038
1697225556726,2023-10-13T19:32:36.726000,4.0,0.014,-1.135,-0.063
1697225556806,2023-10-13T19:32:36.806000,4.08,-0.092,-1.13,-0.132
1697225556886,2023-10-13T19:32:36.886000,4.16,-0.029,-1.265,-0.025
1697225556966,2023-10-13T19:32:36.966000,4.24,-0.046,-1.294,-0.088
1697225557046,2023-10-13T19:32:37.046000,4.32,-0.021,-1.23,-0.083
1697225557126,2023-10-13T19:32:37.126000,4.4,-0.032,-1.201,-0.108
1697225557206,2023-10-13T19:32:37.206000,4.48,0.004,-1.181,-0.085
1697225557286,2023-10-13T19:32:37.286000,4.56,-0.025,-1.143,-0.052
1697225557366,2023-10-13T19:32:37.366000,4.64,0.0,-1.058,-0.073
1697225557446,2023-10-13T19:32:37.446000,4.72,-0.015,-0.967,-0.009
1697225557526,2023-10-13T19:32:37.526000,4.8,0.016,-0.81,0.009
1697225557606,2023-10-13T19:32:37.606000,4.88,0.048,-0.644,0.143
1697225557686,2023-10-13T19:32:37.686000,4.96,-0.01,-0.513,0.261
1697225557766,2023-10-13T19:32:37.766000,5.04,0.053,-0.695,0.328
1697225557846,2023-10-13T19:32:37.846000,5.12,0.026,-0.891,0.377
1697225557926,2023-10-13T19:32:37.926000,5.2,0.025,-0.962,0.455
1697225558006,2023-10-13T19:32:38.006000,5.28,0.011,-0.857,0.463
1697225558086,2023-10-13T19:32:38.086000,5.36,0.027,-0.801,0.343
