epoch (ms),time (01:00),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1697224648312,2023-10-13T19:17:28.312000,0.0,0.342,0.533,0.624
1697224648392,2023-10-13T19:17:28.392000,0.08,0.372,0.551,0.655
1697224648472,2023-10-13T19:17:28.472000,0.16,0.405,0.567,0.711
1697224648552,2023-10-13T19:17:28.552000,0.24,0.432,0.595,0.713
1697224648632,2023-10-13T19:17:28.632000,0.32,0.408,0.583,0.718
1697224648712,2023-10-13T19:17:28.712000,0.4,0.423,0.58,0.724
1697224648792,2023-10-13T19:17:28.792000,0.48,0.394,0.576,0.701
1697224648872,2023-10-13T19:17:28.872000,0.56,0.435,0.583,0.75
1697224648952,2023-10-13T19:17:28.952000,0.64,0.433,0.584,0.741
1697224649032,2023-10-13T19:17:29.032000,0.72,0.438,0.574,0.757
1697224649112,2023-10-13T19:17:29.112000,0.8,0.423,0.579,0.722
1697224649192,2023-10-13T19:17:29.192000,0.88,0.424,0.564,0.754
1697224649272,2023-10-13T19:17:29.272000,0.96,0.467,0.622,0.819
1697224649352,2023-10-13T19:17:29.352000,1.04,0.496,0.632,0.92
1697224649432,2023-10-13T19:17:29.432000,1.12,0.512,0.635,0.974
1697224649512,2023-10-13T19:17:29.512000,1.2,0.46,0.591,0.903
1697224649592,2023-10-13T19:17:29.592000,1.28,0.487,0.515,0.917
1697224649672,2023-10-13T19:17:29.672000,1.36,0.423,0.477,0.856
1697224649752,2023-10-13T19:17:29.752000,1.44,0.403,0.455,0.819
1697224649832,2023-10-13T19:17:29.832000,1.52,0.391,0.447,0.812
1697224649912,2023-10-13T19:17:29.912000,1.6,0.395,0.466,0.835
1697224649992,2023-10-13T19:17:29.992000,1.68,0.403,0.496,0.884
1697224650072,2023-10-13T19:17:30.072000,1.76,0.457,0.526,0.99
1697224650152,2023-10-13T19:17:30.152000,1.84,0.416,0.554,0.895
1697224650232,2023-10-13T19:17:30.232000,1.92,0.418,0.534,0.903
1697224650312,2023-10-13T19:17:30.312000,2.0,0.284,0.451,0.611
1697224650392,2023-10-13T19:17:30.392000,2.08,0.236,0.245,0.461
1697224650472,2023-10-13T19:17:30.472000,2.16,0.137,0.145,0.262
1697224650552,2023-10-13T19:17:30.552000,2.24,0.28,0.387,0.439
1697224650632,2023-10-13T19:17:30.632000,2.32,0.323,0.69,0.645
1697224650712,2023-10-13T19:17:30.712000,2.4,0.468,0.763,0.879
1697224650792,2023-10-13T19:17:30.792000,2.48,0.478,0.588,0.828
1697224650872,2023-10-13T19:17:30.872000,2.56,0.342,0.466,0.568
1697224650952,2023-10-13T19:17:30.952000,2.64,0.364,0.563,0.557
1697224651032,2023-10-13T19:17:31.032000,2.72,0.428,0.631,0.756
1697224651112,2023-10-13T19:17:31.112000,2.8,0.416,0.623,0.718
1697224651192,2023-10-13T19:17:31.192000,2.88,0.4,0.578,0.606
1697224651272,2023-10-13T19:17:31.272000,2.96,0.394,0.598,0.603
1697224651352,2023-10-13T19:17:31.352000,3.04,0.369,0.643,0.538
1697224651432,2023-10-13T19:17:31.432000,3.12,0.436,0.576,0.678
1697224651512,2023-10-13T19:17:31.512000,3.2,0.314,0.519,0.436
1697224651592,2023-10-13T19:17:31.592000,3.28,0.333,0.471,0.465
1697224651672,2023-10-13T19:17:31.672000,3.36,0.351,0.504,0.546
1697224651752,2023-10-13T19:17:31.752000,3.44,0.402,0.569,0.567
1697224651832,2023-10-13T19:17:31.832000,3.52,0.416,0.636,0.586
1697224651912,2023-10-13T19:17:31.912000,3.6,0.484,0.644,0.708
1697224651992,2023-10-13T19:17:31.992000,3.68,0.45,0.646,0.686
1697224652072,2023-10-13T19:17:32.072000,3.76,0.467,0.607,0.73
1697224652152,2023-10-13T19:17:32.152000,3.84,0.436,0.584,0.676
1697224652232,2023-10-13T19:17:32.232000,3.92,0.472,0.58,0.759
1697224652312,2023-10-13T19:17:32.312000,4.0,0.471,0.563,0.768
