epoch (ms),time (01:00),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1697292246638,2023-10-14T14:04:06.638000,0.0,0.103,-0.944,-0.13
1697292246718,2023-10-14T14:04:06.718000,0.08,0.115,-0.906,-0.075
1697292246798,2023-10-14T14:04:06.798000,0.16,0.109,-0.957,-0.072
1697292246878,2023-10-14T14:04:06.878000,0.24,0.129,-1.127,-0.135
1697292246958,2023-10-14T14:04:06.958000,0.32,0.129,-1.221,-0.094
1697292247038,2023-10-14T14:04:07.038000,0.4,0.127,-1.278,-0.124
1697292247118,2023-10-14T14:04:07.118000,0.48,0.14,-1.313,-0.148
1697292247198,2023-10-14T14:04:07.198000,0.56,0.142,-1.294,-0.084
1697292247278,2023-10-14T14:04:07.278000,0.64,0.174,-1.271,0.036
1697292247358,2023-10-14T14:04:07.358000,0.72,0.168,-1.172,0.062
1697292247438,2023-10-14T14:04:07.438000,0.8,0.188,-1.053,0.102
1697292247518,2023-10-14T14:04:07.518000,0.88,0.138,-0.873,0.147
1697292247598,2023-10-14T14:04:07.598000,0.96,0.118,-0.688,0.159
1697292247678,2023-10-14T14:04:07.678000,1.04,0.042,-0.364,0.144
1697292247758,2023-10-14T14:04:07.758000,1.12,0.037,-0.345,0.253
1697292247838,2023-10-14T14:04:07.838000,1.2,0.101,-0.637,0.111
1697292247918,2023-10-14T14:04:07.918000,1.28,0.154,-0.911,0.144
1697292247998,2023-10-14T14:04:07.998000,1.36,0.17,-1.077,0.089
1697292248078,2023-10-14T14:04:08.078000,1.44,0.178,-1.144,0.006
1697292248158,2023-10-14T14:04:08.158000,1.52,0.146,-1.148,0.007
1697292248238,2023-10-14T14:04:08.238000,1.6,0.148,-1.192,-0.029
1697292248318,2023-10-14T14:04:08.318000,1.68,0.141,-1.267,-0.08
1697292248398,2023-10-14T14:04:08.398000,1.76,0.107,-1.325,-0.107
1697292248478,2023-10-14T14:04:08.478000,1.84,0.137,-1.354,-0.151
1697292248558,2023-10-14T14:04:08.558000,1.92,0.144,-1.339,-0.088
1697292248638,2023-10-14T14:04:08.638000,2.0,0.138,-1.267,-0.035
1697292248718,2023-10-14T14:04:08.718000,2.08,0.136,-1.173,0.037
1697292248798,2023-10-14T14:04:08.798000,2.16,0.16,-1.053,0.09
1697292248878,2023-10-14T14:04:08.878000,2.24,0.109,-0.947,0.185
1697292248958,2023-10-14T14:04:08.958000,2.32,0.074,-0.806,0.188
1697292249038,2023-10-14T14:04:09.038000,2.4,0.127,-0.587,0.145
1697292249118,2023-10-14T14:04:09.118000,2.48,0.052,-0.39,0.192
1697292249198,2023-10-14T14:04:09.198000,2.56,0.086,-0.563,0.216
1697292249278,2023-10-14T14:04:09.278000,2.64,0.124,-0.813,0.104
1697292249358,2023-10-14T14:04:09.358000,2.72,0.144,-0.972,0.121
1697292249438,2023-10-14T14:04:09.438000,2.8,0.162,-1.08,0.119
1697292249518,2023-10-14T14:04:09.518000,2.88,0.18,-1.117,0.012
1697292249598,2023-10-14T14:04:09.598000,2.96,0.143,-1.117,-0.003
1697292249678,2023-10-14T14:04:09.678000,3.04,0.132,-1.153,-0.032
1697292249758,2023-10-14T14:04:09.758000,3.12,0.126,-1.245,-0.037
1697292249838,2023-10-14T14:04:09.838000,3.2,0.105,-1.321,-0.142
1697292249918,2023-10-14T14:04:09.918000,3.28,0.108,-1.351,-0.111
1697292249998,2023-10-14T14:04:09.998000,3.36,0.12,-1.343,-0.053
1697292250078,2023-10-14T14:04:10.078000,3.44,0.137,-1.28,-0.022
1697292250158,2023-10-14T14:04:10.158000,3.52,0.139,-1.182,0.052
1697292250238,2023-10-14T14:04:10.238000,3.6,0.138,-1.092,0.123
1697292250318,2023-10-14T14:04:10.318000,3.68,0.148,-0.96,0.163
1697292250398,2023-10-14T14:04:10.398000,3.76,0.133,-0.786,0.2
1697292250478,2023-10-14T14:04:10.478000,3.84,0.081,-0.563,0.131
1697292250558,2023-10-14T14:04:10.558000,3.92,0.059,-0.423,0.261
1697292250638,2023-10-14T14:04:10.638000,4.0,0.063,-0.532,0.241
1697292250718,2023-10-14T14:04:10.718000,4.08,0.119,-0.798,0.114
1697292250798,2023-10-14T14:04:10.798000,4.16,0.157,-1.005,0.193
1697292250878,2023-10-14T14:04:10.878000,4.24,0.17,-1.101,0.087
1697292250958,2023-10-14T14:04:10.958000,4.32,0.143,-1.137,0.042
1697292251038,2023-10-14T14:04:11.038000,4.4,0.145,-1.138,-0.036
1697292251118,2023-10-14T14:04:11.118000,4.48,0.097,-1.25,-0.015
1697292251198,2023-10-14T14:04:11.198000,4.56,0.106,-1.269,-0.104
1697292251278,2023-10-14T14:04:11.278000,4.64,0.095,-1.196,-0.125
1697292251358,2023-10-14T14:04:11.358000,4.72,0.104,-1.143,-0.092
1697292251438,2023-10-14T14:04:11.438000,4.8,0.075,-0.999,-0.093
1697292251518,2023-10-14T14:04:11.518000,4.88,0.081,-0.835,-0.005
1697292251598,2023-10-14T14:04:11.598000,4.96,0.085,-0.834,-0.02
1697292251678,2023-10-14T14:04:11.678000,5.04,0.08,-0.971,-0.081
1697292251758,2023-10-14T14:04:11.758000,5.12,0.076,-1.108,-0.044
1697292251838,2023-10-14T14:04:11.838000,5.2,0.073,-1.218,-0.096
1697292251918,2023-10-14T14:04:11.918000,5.28,0.096,-1.317,-0.144
1697292251998,2023-10-14T14:04:11.998000,5.36,0.064,-1.336,-0.074
1697292252078,2023-10-14T14:04:12.078000,5.44,0.123,-1.309,-0.029
1697292252158,2023-10-14T14:04:12.158000,5.52,0.148,-1.205,0.035
1697292252238,2023-10-14T14:04:12.238000,5.6,0.172,-1.097,0.135
1697292252318,2023-10-14T14:04:12.318000,5.68,0.163,-0.949,0.155
1697292252398,2023-10-14T14:04:12.398000,5.76,0.149,-0.776,0.174
1697292252478,2023-10-14T14:04:12.478000,5.84,0.064,-0.484,0.165
1697292252558,2023-10-14T14:04:12.558000,5.92,0.051,-0.371,0.3
1697292252638,2023-10-14T14:04:12.638000,6.0,0.092,-0.556,0.157
1697292252718,2023-10-14T14:04:12.718000,6.08,0.121,-0.83,0.138
1697292252798,2023-10-14T14:04:12.798000,6.16,0.173,-1.052,0.144
1697292252878,2023-10-14T14:04:12.878000,6.24,0.139,-1.089,0.083
1697292252958,2023-10-14T14:04:12.958000,6.32,0.146,-1.163,0.073
1697292253038,2023-10-14T14:04:13.038000,6.4,0.161,-1.15,-0.057
1697292253118,2023-10-14T14:04:13.118000,6.48,0.125,-1.175,-0.078
1697292253198,2023-10-14T14:04:13.198000,6.56,0.086,-1.283,-0.061
1697292253278,2023-10-14T14:04:13.278000,6.64,0.087,-1.307,-0.103
1697292253358,2023-10-14T14:04:13.358000,6.72,0.096,-1.322,-0.064
1697292253438,2023-10-14T14:04:13.438000,6.8,0.106,-1.294,-0.038
1697292253518,2023-10-14T14:04:13.518000,6.88,0.148,-1.256,0.027
1697292253598,2023-10-14T14:04:13.598000,6.96,0.156,-1.177,0.093
1697292253678,2023-10-14T14:04:13.678000,7.04,0.158,-1.044,0.152
1697292253758,2023-10-14T14:04:13.758000,7.12,0.166,-0.897,0.206
1697292253838,2023-10-14T14:04:13.838000,7.2,0.142,-0.755,0.242
1697292253918,2023-10-14T14:04:13.918000,7.28,0.079,-0.494,0.151
1697292253998,2023-10-14T14:04:13.998000,7.36,0.021,-0.319,0.254
1697292254078,2023-10-14T14:04:14.078000,7.44,0.039,-0.523,0.274
1697292254158,2023-10-14T14:04:14.158000,7.52,0.188,-0.887,0.166
1697292254238,2023-10-14T14:04:14.238000,7.6,0.193,-1.098,0.157
1697292254318,2023-10-14T14:04:14.318000,7.68,0.158,-1.214,0.114
1697292254398,2023-10-14T14:04:14.398000,7.76,0.123,-1.191,0.014
1697292254478,2023-10-14T14:04:14.478000,7.84,0.107,-1.236,-0.018
1697292254558,2023-10-14T14:04:14.558000,7.92,0.096,-1.189,-0.105
1697292254638,2023-10-14T14:04:14.638000,8.0,0.072,-1.18,-0.068
1697292254718,2023-10-14T14:04:14.718000,8.08,0.087,-1.102,-0.08
1697292254798,2023-10-14T14:04:14.798000,8.16,0.067,-1.066,-0.069
