epoch (ms),time (01:00),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1697206010465,2023-10-13T14:06:50.465000,0.0,-52.988,-15.793,-12.439
1697206010505,2023-10-13T14:06:50.505000,0.04,-51.951,-17.012,-12.012
1697206010545,2023-10-13T14:06:50.545000,0.08,-47.988,-17.134,-10.244
1697206010585,2023-10-13T14:06:50.585000,0.12,-39.756,-15.854,-6.463
1697206010625,2023-10-13T14:06:50.625000,0.16,-28.354,-14.695,-7.195
1697206010665,2023-10-13T14:06:50.665000,0.2,-24.878,-6.22,-13.11
1697206010705,2023-10-13T14:06:50.705000,0.24,-20.0,-10.427,-6.585
1697206010745,2023-10-13T14:06:50.745000,0.28,-15.122,-4.939,-7.866
1697206010785,2023-10-13T14:06:50.785000,0.32,-10.793,-3.354,-3.11
1697206010825,2023-10-13T14:06:50.825000,0.36,-0.61,-8.171,-1.768
1697206010865,2023-10-13T14:06:50.865000,0.4,-2.134,-2.805,-1.585
1697206010905,2023-10-13T14:06:50.905000,0.44,-3.841,1.28,-2.988
1697206010945,2023-10-13T14:06:50.945000,0.48,0.61,-0.244,0.915
1697206010985,2023-10-13T14:06:50.985000,0.52,8.78,-4.878,4.024
1697206011025,2023-10-13T14:06:51.025000,0.56,9.268,-3.537,5.793
1697206011065,2023-10-13T14:06:51.065000,0.6,3.415,0.366,5.671
1697206011105,2023-10-13T14:06:51.105000,0.64,6.341,-1.524,5.671
1697206011145,2023-10-13T14:06:51.145000,0.68,8.841,1.341,7.683
1697206011185,2023-10-13T14:06:51.185000,0.72,10.122,-0.244,6.585
1697206011225,2023-10-13T14:06:51.225000,0.76,9.146,-3.354,7.988
1697206011265,2023-10-13T14:06:51.265000,0.8,7.195,-4.085,3.659
1697206011305,2023-10-13T14:06:51.305000,0.84,9.817,-9.634,2.683
1697206011345,2023-10-13T14:06:51.345000,0.88,11.28,-11.524,-1.768
1697206011385,2023-10-13T14:06:51.385000,0.92,12.439,-8.293,-7.073
1697206011425,2023-10-13T14:06:51.425000,0.96,18.415,-8.476,-9.451
1697206011465,2023-10-13T14:06:51.465000,1.0,18.476,-7.256,-11.646
1697206011505,2023-10-13T14:06:51.505000,1.04,20.183,-7.439,-11.28
1697206011545,2023-10-13T14:06:51.545000,1.08,22.012,-8.72,-11.524
1697206011585,2023-10-13T14:06:51.585000,1.12,24.146,-14.268,-5.244
1697206011625,2023-10-13T14:06:51.625000,1.16,23.902,-5.061,-10.549
1697206011665,2023-10-13T14:06:51.665000,1.2,19.878,-8.598,-14.024
1697206011705,2023-10-13T14:06:51.705000,1.24,22.927,-8.171,-7.317
1697206011745,2023-10-13T14:06:51.745000,1.28,26.829,-7.256,-0.671
1697206011785,2023-10-13T14:06:51.785000,1.32,25.0,-13.171,8.902
1697206011825,2023-10-13T14:06:51.825000,1.36,19.878,-9.146,11.463
1697206011865,2023-10-13T14:06:51.865000,1.4,12.988,-6.463,12.866
1697206011905,2023-10-13T14:06:51.905000,1.44,2.805,4.085,15.183
1697206011945,2023-10-13T14:06:51.945000,1.48,-2.317,1.829,17.622
1697206011985,2023-10-13T14:06:51.985000,1.52,-1.585,-3.232,1.037
1697206012025,2023-10-13T14:06:52.025000,1.56,-14.573,7.805,-7.073
1697206012065,2023-10-13T14:06:52.065000,1.6,-11.098,1.951,-10.549
1697206012105,2023-10-13T14:06:52.105000,1.64,-11.463,-3.171,-4.756
1697206012145,2023-10-13T14:06:52.145000,1.68,-17.866,4.756,-1.159
1697206012185,2023-10-13T14:06:52.185000,1.72,-22.744,7.195,0.244
1697206012225,2023-10-13T14:06:52.225000,1.76,-26.707,10.244,-0.793
1697206012265,2023-10-13T14:06:52.265000,1.8,-28.598,9.024,1.22
1697206012305,2023-10-13T14:06:52.305000,1.84,-30.915,10.671,4.39
1697206012345,2023-10-13T14:06:52.345000,1.88,-19.634,6.768,7.805
1697206012385,2023-10-13T14:06:52.385000,1.92,-22.683,9.085,19.39
1697206012425,2023-10-13T14:06:52.425000,1.96,-14.146,6.768,6.341
1697206012465,2023-10-13T14:06:52.465000,2.0,-18.659,2.073,16.098
1697206012505,2023-10-13T14:06:52.505000,2.04,-4.817,-9.146,13.171
1697206012545,2023-10-13T14:06:52.545000,2.08,-7.927,4.024,10.244
1697206012585,2023-10-13T14:06:52.585000,2.12,-7.988,2.012,15.305
1697206012625,2023-10-13T14:06:52.625000,2.16,-1.707,0.427,8.11
1697206012665,2023-10-13T14:06:52.665000,2.2,3.537,-1.646,7.561
1697206012705,2023-10-13T14:06:52.705000,2.24,10.488,-9.817,3.293
1697206012745,2023-10-13T14:06:52.745000,2.28,10.0,-7.012,0.305
